1.0,1.0,30.753700000000002
2.0,1.0,-9.1667
3.0,1.0,-21.587
1.0,2.0,-9.1667
2.0,2.0,24.030700000000003
12.0,2.0,-14.864
1.0,3.0,-21.587
3.0,3.0,36.1331
5.0,3.0,-8.8201
12.0,3.0,-5.726
4.0,4.0,132.807
5.0,4.0,-119.5
11.0,4.0,-13.307
3.0,5.0,-8.8201
4.0,5.0,-119.5
5.0,5.0,197.4741
6.0,5.0,-17.661
8.0,5.0,-38.024
11.0,5.0,-13.469
5.0,6.0,-17.661
6.0,6.0,63.505
7.0,6.0,-45.844
6.0,7.0,-45.844
7.0,7.0,73.479
12.0,7.0,-27.635
5.0,8.0,-38.024
8.0,8.0,90.299
9.0,8.0,-32.578
30.0,8.0,-19.697
8.0,9.0,-32.578
9.0,9.0,63.43600000000001
10.0,9.0,-30.858
9.0,10.0,-30.858
10.0,10.0,30.858
4.0,11.0,-13.307
5.0,11.0,-13.469
11.0,11.0,86.011
12.0,11.0,-46.715
13.0,11.0,-12.52
2.0,12.0,-14.864
3.0,12.0,-5.726
7.0,12.0,-27.635
11.0,12.0,-46.715
12.0,12.0,125.91900000000001
14.0,12.0,-12.947
16.0,12.0,-11.263
117.0,12.0,-6.769
11.0,13.0,-12.52
13.0,13.0,16.2646
15.0,13.0,-3.7446
12.0,14.0,-12.947
14.0,14.0,17.638399999999997
15.0,14.0,-4.6914
13.0,15.0,-3.7446
14.0,15.0,-4.6914
15.0,15.0,59.9845
17.0,15.0,-20.97
19.0,15.0,-23.226
33.0,15.0,-7.3525
12.0,16.0,-11.263
16.0,16.0,16.4837
17.0,16.0,-5.2207
15.0,17.0,-20.97
16.0,17.0,-5.2207
17.0,17.0,108.01280000000001
18.0,17.0,-18.693
30.0,17.0,-26.847
31.0,17.0,-5.8591
113.0,17.0,-30.423
17.0,18.0,-18.693
18.0,18.0,37.983000000000004
19.0,18.0,-19.29
15.0,19.0,-23.226
18.0,19.0,-19.29
19.0,19.0,54.3892
20.0,19.0,-8.1681
34.0,19.0,-3.7051
19.0,20.0,-8.1681
20.0,20.0,19.424100000000003
21.0,20.0,-11.256
20.0,21.0,-11.256
21.0,21.0,21.1079
22.0,21.0,-9.8519
21.0,22.0,-9.8519
22.0,22.0,15.8631
23.0,22.0,-6.0112
22.0,23.0,-6.0112
23.0,23.0,45.018699999999995
24.0,23.0,-18.902
25.0,23.0,-12.042
32.0,23.0,-8.0635
23.0,24.0,-18.902
24.0,24.0,26.1363
70.0,24.0,-2.4301
72.0,24.0,-4.8042
23.0,25.0,-12.042
25.0,25.0,45.221000000000004
26.0,25.0,-27.269
27.0,25.0,-5.91
25.0,26.0,-27.269
26.0,26.0,38.797
30.0,26.0,-11.528
25.0,27.0,-5.91
27.0,27.0,42.042
28.0,27.0,-11.138
32.0,27.0,-12.129
115.0,27.0,-12.865
27.0,28.0,-11.138
28.0,28.0,21.1124
29.0,28.0,-9.9744
28.0,29.0,-9.9744
29.0,29.0,37.279399999999995
31.0,29.0,-27.305
8.0,30.0,-19.697
17.0,30.0,-26.847
26.0,30.0,-11.528
30.0,30.0,76.455
38.0,30.0,-18.383
17.0,31.0,-5.8591
29.0,31.0,-27.305
31.0,31.0,42.4651
32.0,31.0,-9.301
23.0,32.0,-8.0635
27.0,32.0,-12.129
31.0,32.0,-9.301
32.0,32.0,49.5875
113.0,32.0,-4.512
114.0,32.0,-15.582
15.0,33.0,-7.3525
33.0,33.0,13.8406
37.0,33.0,-6.4881
19.0,34.0,-3.7051
34.0,34.0,142.1013
36.0,34.0,-33.749
37.0,34.0,-99.037
43.0,34.0,-5.6102
35.0,35.0,112.71
36.0,35.0,-93.529
37.0,35.0,-19.181
34.0,36.0,-33.749
35.0,36.0,-93.529
36.0,36.0,127.27799999999999
33.0,37.0,-6.4881
34.0,37.0,-99.037
35.0,37.0,-19.181
37.0,37.0,167.1605
38.0,37.0,-28.52
39.0,37.0,-8.6415
40.0,37.0,-5.2929
30.0,38.0,-18.383
37.0,38.0,-28.52
38.0,38.0,56.961
65.0,38.0,-10.058
