22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,128,94,40,31,97,7,4,99,2,16,142,61,160,84,26,127,21,141,152,139,148,80,14,101,1,12,38,109,115,8,130,104,53,158,82,93,117,102,88,156,110,50,57,3,105,20,100,36,86,124,10,122,35,120,98,66,76,133,143,11,5,17
