22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,100,117,119,18,5,130,120,147,20,111,61,139,11,164,131,60,127,104,40,80,82,43,128,76,47,109,110,68,67,105,8,160,158,52,143,39,9,26,44,162,50,63,159,136,49,35,2,91,1,77,3,135,96,28,86,21,57,64,108,36,51,99,114,95,103,84
