22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,13,17,19,18,54,149,55,26,143,126,114,110,38,157,35,21,130,152,14,102,109,32,81,78,53,154,106,44,23,4,145,76,133,141,136,85,94,80,10,121,156,40,128,45,27,72,125,52,99,69,97,7,6,104,65
