22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,7,19,12,119,38,148,33,61,23,136,155,50,157,109,36,1,43,48,3,99,2,115,94,105,67,103,35,162,164,123,142,143,52,97,64,149,133,83,118,100,39,122,46,117,95,110,58,134,104,141,163,84,6,107,108,121,15,82,72
