22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,8,99,32,38,114,7,130,47,139,42,145,83,101,104,155,156,158,1,143,55,142,20,157,23,3,160,36,30,45,119,147,102,53,94,111,86,96,33,37,154,121,81,84,15
