22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,115,110,35,149,7,141,6,36,1,153,59,9,67,8,158,45,159,162,101,30,3,119,61,160,82,75,123,142,4,128,117,10,98,87,19,76,95,31,94,18,143,99,88,163,90,102,51
