22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,13,12,105,53,93,68,8,17,42,115,39,131,67,18,1,135,136,103,27,71,90,43,157,37,6,4,82,104,38,145,78,119,41,130
