22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,111,124,117,2,36,35,96,16,30,94,9,136,5,156,7,33,153,105,14,15,119,83,109,90,123,18,20,40,84,24,148,91,115,102,60,85,127,48,143,69,32,133,64,46,39,107,12,4,61,21,71,76
