22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,55,163,117,103,81,121,18,114,37,149,75,2,96,26,85,133,69,45,109,105,86,141,127,29,64,115,83,74,111,15,78,67,51,4,54,40,140,131,147,8,102,66,148,3,14,156,143,158,19,20,47,1,72,52,135,126,100,12,104,89,24,31,122,60,11,27,33
