22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,19,13,153,107,75,124,154,71,33,140,82,5,135,7,20,100,39,26,119,58,24,18,165,9,64,101,142,52,117,155,1,88,94,79,47,136,10,139,128,90,40,31,109,21,159,15,115,6,157,74,102,66,2,127,95,162,111,4,67,130,93,145,122,69,61,149,85,8
