22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,17,131,8,141,20,106,39,79,38,36,165,32,9,89,105,134,50,109,90,94,81,96,66,127,119,65,118,49,110,44,111,1,42,85,133,143,100
