22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,6,119,147,127,98,11,19,131,5,32,130,57,60,14,9,111,117,33,106,142,78,37,59,23,153,45,65,140,162,28,54,3,17,97,135,68,52,161,95,74,8,133,40,114,100,47,21,13,157,18,84,58,27,69,76,126,152,67,41,109,26,104,43,77,155,87,159,36,96,123,139
