22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,3,152,39,142,8,84,101,160,76,16,1,109,78,55,5,96,29,104,115,164,93,21,64,45,18,7,71,68,141,58,44,34,128,98,33,79,147,66,27,158,23,24,32,97,41,17,19,42,67,69,111,10,9
