22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,134,126,128,18,14,110,92,104,94,100,123,155,67,96,111,7,76,143,152,142,21,17,107,159,106,71,83,66,47,24,16,23,3,37,139,149,79,95,50,32,1,11,103,60,81,65,68,5
