22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,61,39,57,117,106,120,147,110,140,128,14,130,2,5,104,114,133,37,95,67,156,153,74,122,135,20,26,40,48,21,142,30,111,29,93,41,94,118,88,159,86,11,165,35,69,139,34,1,23,109,148
