22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,63,158,26,74,72,46,42,122,109,18,98,45,3,93,38,69,78,7,153,41,162,154,11,67,4,125,37,155,10,106,90,94,133,87,30,52,83,61,157,82,32,84,103
