22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,110,119,115,31,99,10,27,136,42,133,130,118,14,15,122,82,97,35,141,40,50,4,26,140,131,93,101,45,23,37,5,74,106,2,58,63,161,49,76,8,85,107,61,94,7,12,53,165,52,77,11,54,51,81,16,79,104,29,68,134,145,158,156,39,6,154,111,69,100,57
