22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,135,98,128,17,3,38,12,143,39,61,1,142,139,34,94,7,59,2,131,4,15,100,13,119,30,66,161,89,50,102,71,157,117,57,95,37,19,130,111,53,106,36
