22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,104,161,17,20,131,78,2,94,72,71,30,74,23,159,27,106,105,60,164,162,15,154,92,1,26,111,18,24,19,143,126,39,52,65,108,53,158,32,157,5,121,149,115,130,93,6
