22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,96,2,120,101,114,68,7,111,159,18,78,58,118,16,3,6,158,57,4,105,8,106,12,145,23,131,81,157,50,40,38,33,85,87,155,43,75,64,115,19,103,148,24,26,143,88,46,102,39,99,17,156,147,67,153,124,127,95,90,119,89,86,163
