22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,119,6,20,57,153,5,18,102,7,34,97,109,96,90,76,89,38,131,141,60,159,147,164,115,100,82,98,27,4,87,78,88,51,155,139,95,114,157,130,52,12,35,47,105,154,45,68,9,29,163,125,165,126,1,122,71,162,48,99,145,21,158,121,14,37
