22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,130,131,134,139,72,85,7,105,128,133,147,5,108,111,67,3,115,27,97,93,64,119,110,44,37,61,90,120,103,95,1,36,14,109,100,122,69,33,86,34,152,19,58,26,39
