22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,149,67,7,5,158,71,33,81,32,21,10,51,15,98,76,63,18,17,88,60,130,96,13,103,119,49,148,126,147,136,58,9,14,48,91,111,72,95,43,54,99,105,134,163,121
