22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,109,123,48,14,71,101,99,33,38,143,98,165,50,60,119,84,82,69,15,24,29,102,126,34,78,57,152,44,52,94,131,106,58,147,20,110,39,42,49,100,158,117,43,66,97,148,68,53,27,35,154,125,61,65,120,6,133,2,23,107
