22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,19,14,33,6,36,37,20,160,109,101,8,34,117,54,5,43,38,81,92,75,52,133,26,69,97,44,139,165,107,23,55,157,123,59,134,17,71,115,154,51,16,96,155,94,47,136
