22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,121,96,2,155,8,24,5,115,130,60,1,29,143,120,107,26,149,108,42,110,33,64,37,135,117,139,122,10,17,47,61,48,93,72,21,133,87,90,28,125,159,94,68,148
