22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,147,75,111,104,103,122,74,117,163,91,125,37,21,161,148,141,26,55,59,20,58,126,71,13,165,115,99,77,135,54,78,164,27,33,60,134,149,63,102,36,19,40,109,49,110,53,10,24,48,2,6,156,108,95,105,81,9,118,133,31
