22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,127,88,67,20,19,58,72,77,98,125,120,10,74,102,101,57,128,110,9,79,89,155,139,33,94,65,119,34,61,44,1,46,95,106,123,117,14,154,75,52,135,37,54,12,86,97,4,165,131,36,136,143,134,99,78,11,55
