22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,18,141,74,37,103,133,109,33,85,118,64,134,97,12,20,120,13,124,28,101,104,27,90,158,17,100,26,154,92,6,142,149,51,115,15,93,77,61,1,36,53,117,72,87,40,162,91,52,98,80,67,114,41,152,68,66,63,32,8,31,55,2,140
