22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
22,25,56,62,70,73,112,113,116,129,132,137,138,144,146,150,151,114,1,3,103,139,63,61,108,107,23,9,98,54,156,89,37,21,76,39,20,93,158,34,105,101,87,41,68,18,149,83,19,6,110,66,118,100,99,12,115,96,52,15,85,28,55,84,10,64
