2.958339875995521,-0.8946786042658558,0.0,-1.0512934172916664,0.0,0.0,0.0,0.0,0.0,-1.0123678544379988
-0.8946786042658558,2.8080043683490197,-0.8593763328517678,-1.0539494312313962,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.8593763328517678,3.562723313023584,-0.863622350771997,-0.7759424965343138,0.0,0.0,0.0,-1.0637821328655055,0.0
-1.0512934172916664,-1.0539494312313962,-0.863622350771997,4.987767162890654,-1.0247424079287204,0.0,0.0,0.0,-0.9941595556668733,0.0
0.0,0.0,-0.7759424965343138,-1.0247424079287204,2.728591880491308,-0.9279069760282738,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.9279069760282738,1.9362364104980396,-1.008329434469766,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-1.008329434469766,2.6714729943674325,-0.7540870666929047,-0.9090564932047616,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.7540870666929047,1.805608623057993,-1.0515215563650884,0.0
0.0,0.0,-1.0637821328655055,-0.9941595556668733,0.0,0.0,-0.9090564932047616,-1.0515215563650884,5.202048543799606,-1.1835288056973767
-1.0123678544379988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1835288056973767,2.1958966601353755
