Authors	records	% of 2995
BEAN A	29	0.968
XU Z	28	0.935
CHEN GP	27	0.902
YU Z	27	0.902
CRONIN-HENNESSY D	25	0.835
JONES M	24	0.801
LEE J	24	0.801
JOHNSON E	23	0.768
PAPPAS SP	23	0.768
WANG JC	23	0.768
CHEN S	22	0.735
ERNST J	22	0.735
PATEL PM	22	0.735
PEDLAR TK	22	0.735
WILSON R	22	0.735
WOLF A	22	0.735
ZHAO X	22	0.735
AHMED S	21	0.701
ALAM MS	21	0.701
AMMAR R	21	0.701
ANASTASSOV A	21	0.701
ANDERSON S	21	0.701
ARTUSO M	21	0.701
ATHAR SB	21	0.701
BERKELMAN K	21	0.701
BESSON D	21	0.701
BLANC F	21	0.701
BOISVERT V	21	0.701
BRANDENBURG G	21	0.701
BUKIN K	21	0.701
CASSEL DG	21	0.701
CINABRO D	21	0.701
COAN TE	21	0.701
CSORNA SE	21	0.701
DAMBASUREN E	21	0.701
DANKO I	21	0.701
DRELL PS	21	0.701
DUBOSCQ JE	21	0.701
ECKHART E	21	0.701
ECKLUND KM	21	0.701
EHRLICH R	21	0.701
ERSHOV A	21	0.701
FROLOV VV	21	0.701
GAN KK	21	0.701
GAO YS	21	0.701
GIBBONS L	21	0.701
GITTELMAN B	21	0.701
GLADDING GE	21	0.701
GODANG R	21	0.701
GRAY SW	21	0.701
GWON C	21	0.701
HANS RM	21	0.701
HART T	21	0.701
HARTILL DL	21	0.701
HELTSLEY BK	21	0.701
HINSON JW	21	0.701
HONSCHEID K	21	0.701
HUFNAGEL D	21	0.701
JAFFE DE	21	0.701
JIAN L	21	0.701
JONES CD	21	0.701
KAGAN H	21	0.701
KARLINER I	21	0.701
KASS R	21	0.701
KIM DYJ	21	0.701
KREINICK DL	21	0.701
KUBOTA Y	21	0.701
LING L	21	0.701
LIPELES E	21	0.701
LOHNER M	21	0.701
LYON AL	21	0.701
MAGERKURTH A	21	0.701
MAHAPATRA R	21	0.701
MAHMOOD AH	21	0.701
MAJUMDER G	21	0.701
MARAVIN Y	21	0.701
MARSH MA	21	0.701
MASEK G	21	0.701
MCGEE S	21	0.701
MCLEAN KW	21	0.701
MEYER TO	21	0.701
MILLER DH	21	0.701
MISTRY NB	21	0.701
MORRISON RJ	21	0.701
MOUNTAIN R	21	0.701
NARSKY I	21	0.701
PAAR HP	21	0.701
PATTERSON JR	21	0.701
PAVLUNIN V	21	0.701
PETERSON D	21	0.701
PLAGER C	21	0.701
POLING R	21	0.701
RICHICHI SJ	21	0.701
RILEY D	21	0.701
SADOFF AJ	21	0.701
SALEEM M	21	0.701
SAVINOV V	21	0.701
SCHWARTHOFF H	21	0.701
SEDLACK C	21	0.701
SELEN M	21	0.701
SHAPIRO A	21	0.701
SHIBATA EI	21	0.701
SKUBIC P	21	0.701
SMITH A	21	0.701
STONE S	21	0.701
STROYNOWSKI R	21	0.701
SUN WM	21	0.701
THALER JJ	21	0.701
THAYER JB	21	0.701
THAYER JG	21	0.701
THORNDIKE EH	21	0.701
TIMM S	21	0.701
URHEIM J	21	0.701
VALANT-SPAIGHT B	21	0.701
VIEHHAUSER G	21	0.701
VON TOERNE E	21	0.701
WAPPLER F	21	0.701
WARBURTON A	21	0.701
WEINSTEIN AJ	21	0.701
WILLIAMS J	21	0.701
YE J	21	0.701
YELTON J	21	0.701
ZOELLER MM	21	0.701
ALEXANDER JP	20	0.668
AVERY P	20	0.668
BEBEK C	20	0.668
BONVICINI G	20	0.668
BOULAHOUACHE C	20	0.668
BRIERE RA	20	0.668
EDWARDS KW	20	0.668
EISENSTEIN BI	20	0.668
EPPICH A	20	0.668
GOLLIN GD	20	0.668
GRITSAN A	20	0.668
KOPP S	20	0.668
LEE SJ	20	0.668
NORDBERG E	20	0.668
PALMER M	20	0.668
PRESCOTT C	20	0.668
RUBIERA AI	20	0.668
SEVERINI H	20	0.668
SKWARNICKI T	20	0.668
STEPANIAK CJ	20	0.668
UNDRUS A	20	0.668
URNER D	20	0.668
WLODEK T	20	0.668
BERGER BE	19	0.634
GAIDAREV P	19	0.634
OLSEN J	19	0.634
SHIPSEY IPJ	19	0.634
ASNER DM	18	0.601
FADEYEV V	18	0.601
GROER L	18	0.601
HILL TS	18	0.601
PARK H	18	0.601
PRELL S	18	0.601
TANAKA M	18	0.601
ABBOTT B	17	0.568
ABE K	17	0.568
CLARK AR	17	0.568
COCHRAN J	17	0.568
JESSOP CP	17	0.568
ROODMAN A	17	0.568
SINGH H	17	0.568
ZHANG J	17	0.568
ARISAKA K	16	0.534
BERGFELD T	16	0.534
BLAYLOCK G	16	0.534
FORD WT	16	0.534
GRAHAM G	16	0.534
HARA K	16	0.534
IKEDA H	16	0.534
KANDASWAMY J	16	0.534
KIM SK	16	0.534
LECOMPTE T	16	0.534
ROY J	16	0.534
SMITH JG	16	0.534
SUZUKI T	16	0.534
ZHOU GJ	16	0.534
DE BARBARO P	15	0.501
DUBROVIN M	15	0.501
EPPLEY G	15	0.501
FISYAK Y	15	0.501
FREY R	15	0.501
HSU L	15	0.501
MARSISKE H	15	0.501
MCFARLAND KS	15	0.501
SAKUMOTO WK	15	0.501
SHARMA V	15	0.501
SLAUGHTER AJ	15	0.501
STOECK H	15	0.501
WANG H	15	0.501
BODEK A	14	0.467
FAN Q	14	0.467
HANAGAKI K	14	0.467
NAKAYA T	14	0.467
OREJUDOS W	14	0.467
PUROHIT MV	14	0.467
ROMANO A	14	0.467
ROMOSAN A	14	0.467
SANDERS DA	14	0.467
SOKOLOFF MD	14	0.467
SUMMERS DJ	14	0.467
BANERJEE S	13	0.434
BRAU J	13	0.434
BUCHHOLZ D	13	0.434
BURCHAT PR	13	0.434
DEVMAL S	13	0.434
FAST J	13	0.434
GOUNDER K	13	0.434
HOPMAN PI	13	0.434
JANICEK R	13	0.434
KOSTIN M	13	0.434
LATH A	13	0.434
MIHALCEA D	13	0.434
MORII M	13	0.434
O'NEILL JJ	13	0.434
PETERS M	13	0.434
QUINN B	13	0.434
REAY NW	13	0.434
RIEHLE T	13	0.434
SCHMIDTLER M	13	0.434
SCHUH S	13	0.434
SIDWELL RA	13	0.434
STANTON NR	13	0.434
TAKAHASHI T	13	0.434
WU J	13	0.434
YU J	13	0.434
ZIMMERMAN ED	13	0.434
AKIMOTO H	12	0.401
BAKER R	12	0.401
BROWDER TE	12	0.401
BRUNER N	12	0.401
CASKEY W	12	0.401
CHEN Y	12	0.401
CHUNG YS	12	0.401
FERGUSON T	12	0.401
FERNANDEZ JP	12	0.401
GUILLIAN G	12	0.401
HU H	12	0.401
IWASAKI M	12	0.401
KINOSHITA K	12	0.401
RODRIGUEZ JL	12	0.401
SCHRENK S	12	0.401
