Authors	records	% of 67397
ALAM MS	265	0.393
KAGAN H	244	0.362
KASS R	243	0.361
FORD WT	242	0.359
SMITH JG	229	0.340
GLADNEY L	226	0.335
BODEK A	223	0.331
AMIDEI D	222	0.329
GAN KK	221	0.328
BARNETT BA	219	0.325
HARTILL DL	215	0.319
LI J	215	0.319
THORNDIKE EH	214	0.318
JESSOP CP	213	0.316
HARA K	211	0.313
KINOSHITA K	211	0.313
EIGEN G	210	0.312
BINKLEY M	209	0.310
KONDO K	209	0.310
WILSON R	209	0.310
WANG CH	208	0.309
ERREDE S	207	0.307
HAUSER J	207	0.307
BERKELMAN K	206	0.306
BRANDENBURG G	206	0.306
CASSEL DG	206	0.306
POLING R	206	0.306
MILLER DH	205	0.304
BARNES VE	203	0.301
PETERSON D	202	0.300
STONE S	202	0.300
HANDLER R	201	0.298
SADOFF AJ	201	0.298
TAKAHASHI T	201	0.298
TIPTON P	201	0.298
WILLIAMS HH	201	0.298
GOULIANOS K	200	0.297
PONDROM L	200	0.297
TANAKA M	200	0.297
ABE K	199	0.295
BERETVAS A	199	0.295
GARFINKEL AF	199	0.295
SLIWA K	199	0.295
GITTELMAN B	198	0.294
AVERY P	197	0.292
CASTRO A	197	0.292
CSORNA SE	197	0.292
EHRLICH R	197	0.292
FOSTER GW	197	0.292
KADEL RW	197	0.292
KREINICK DL	197	0.292
NODULMAN L	197	0.292
SAKUMOTO WK	196	0.291
OLSEN J	195	0.289
PAAR HP	195	0.289
LAASANEN AT	194	0.288
BROWDER TE	193	0.286
MUKHERJEE A	193	0.286
BORTOLETTO D	192	0.285
KIRSCH L	192	0.285
NAKANO I	192	0.285
SINERVO P	192	0.285
CARLSMITH D	191	0.283
KUBOTA Y	191	0.283
LEE J	191	0.283
YEH GP	191	0.283
ZHANG J	191	0.283
BELLETTINI G	190	0.282
BISELLO D	190	0.282
HABER C	190	0.282
HONSCHEID K	190	0.282
LORETI M	190	0.282
PROUDFOOT J	190	0.282
TAKIKAWA K	190	0.282
BANERJEE S	189	0.280
CAMPBELL M	189	0.280
GOLD M	189	0.280
MAESHIMA K	189	0.280
PATEL PM	189	0.280
WAGNER RL	189	0.280
WICKLUND AB	189	0.280
BELFORTE S	188	0.279
BLOCKER C	188	0.279
BYRUM KL	188	0.279
CAMPAGNARI C	188	0.279
CHIARELLI G	188	0.279
CORDELLI M	188	0.279
DEMORTIER L	188	0.279
GRAY SW	188	0.279
HAHN SR	188	0.279
HARRIS RM	188	0.279
HELTSLEY BK	188	0.279
KAMON T	188	0.279
PAOLETTI R	188	0.279
PATRICK J	188	0.279
PUNZI G	188	0.279
RIMONDI F	188	0.279
RISTORI L	188	0.279
SCHLABACH P	188	0.279
SCHMIDT EE	188	0.279
SCRIBANO A	188	0.279
SHOCHET M	188	0.279
WAGNER RG	188	0.279
WATTS T	188	0.279
APOLLINARI G	187	0.277
BELLINGER J	187	0.277
MISCETTI S	187	0.277
YOH J	187	0.277
ZETTI F	187	0.277
BEDESCHI F	186	0.276
CHAPMAN J	186	0.276
FRANKLIN M	186	0.276
GIANNETTI P	186	0.276
KUHLMANN SE	186	0.276
MENZIONE A	186	0.276
PHILLIPS TJ	186	0.276
UKEGAWA F	186	0.276
SNIDER FD	185	0.274
BEAN A	184	0.273
SKUBIC P	184	0.273
VIDAL R	184	0.273
KEPHART R	183	0.272
FLAUGHER B	182	0.270
RICHMAN JD	182	0.270
BESSON D	181	0.269
BUDD HS	181	0.269
DEVLIN T	181	0.269
LISS TM	181	0.269
LUTH V	181	0.269
SANSONI A	181	0.269
ABRAMS GS	180	0.267
BACCHETTA N	180	0.267
MCINTYRE P	180	0.267
PAULETTA G	180	0.267
SEIYA Y	179	0.266
SIEGRIST J	179	0.266
BAUER G	178	0.264
DERWENT PF	178	0.264
KANDASWAMY J	178	0.264
TKACZYK S	178	0.264
CLARK AG	177	0.263
KIM YK	177	0.263
MATTHEWS JAJ	177	0.263
MISTRY NB	177	0.263
RILEY D	177	0.263
ROBERTSON WJ	177	0.263
LEWIS JD	176	0.261
PAPADIMITRIOU V	176	0.261
WICKLUND E	176	0.261
WINER BL	176	0.261
YOSHIDA T	176	0.261
LONG O	175	0.260
STEFANINI A	175	0.260
WEINSTEIN AJ	175	0.260
WESTER WC	175	0.260
ZANETTI A	175	0.260
BUSETTO G	174	0.258
LEONE S	174	0.258
NELSON C	174	0.258
NORDBERG E	174	0.258
RYD A	174	0.258
SHIBATA EI	174	0.258
ZUCCHELLI S	174	0.258
KONIGSBERG J	173	0.257
LUKENS P	173	0.257
RANKIN P	173	0.257
TURINI N	173	0.257
MULLER T	172	0.255
PARK H	172	0.255
WYSS J	172	0.255
ELIAS JE	171	0.254
MORITA Y	171	0.254
BENJAMIN D	170	0.252
BOYARSKI AM	170	0.252
GERDES DW	170	0.252
KATO Y	170	0.252
SCHRENK S	170	0.252
VEJCIK S	170	0.252
WILSON P	170	0.252
FREEMAN J	169	0.251
FUKUI Y	169	0.251
PTOHOS F	169	0.251
BEBEK C	168	0.249
CARITHERS W	168	0.249
EISENSTEIN BI	168	0.249
KIM SH	168	0.249
RODRIGO T	168	0.249
INNES WR	167	0.248
HOLLEBEEK R	166	0.246
JOSHI U	166	0.246
KARLINER I	166	0.246
ROODMAN A	166	0.246
SILL A	166	0.246
BARINGER P	165	0.245
GOSHAW AT	165	0.245
HUTH J	165	0.245
MONETI GC	165	0.245
TETHER S	165	0.245
YAMAMOTO H	165	0.245
BENSINGER J	164	0.243
LINDGREN M	164	0.243
MISHINA M	164	0.243
SEIDEL S	164	0.243
SEVERINI H	164	0.243
COCHRAN J	163	0.242
LAMMEL S	163	0.242
PANVINI RS	163	0.242
PERL ML	163	0.242
ARTUSO M	162	0.240
ERREDE D	162	0.240
JENSEN H	162	0.240
LOCKYER N	162	0.240
SHIPSEY IPJ	162	0.240
SKWARNICKI T	162	0.240
SHARMA V	161	0.239
SUMOROK K	161	0.239
WU X	161	0.239
YELTON J	161	0.239
BERGE JP	160	0.237
HOLLOWAY L	160	0.237
HUGHES R	160	0.237
PATTERSON JR	160	0.237
PICCOLO M	160	0.237
WARBURTON A	160	0.237
WEBB R	160	0.237
DEJONGH F	159	0.236
LUCCHESI D	159	0.236
MANGANO M	159	0.236
STROYNOWSKI R	159	0.236
SUZUKI T	159	0.236
TERAMOTO Y	159	0.236
TOLLESTRUP A	159	0.236
KATAYAMA N	158	0.234
PREPOST R	158	0.234
WOLINSKI J	158	0.234
GIROMINI P	157	0.233
MARTIN A	157	0.233
SCHMIDT MP	157	0.233
ERNST J	156	0.231
LANKFORD AJ	156	0.231
LECOMPTE T	156	0.231
MIAO T	156	0.231
PLUNKETT R	156	0.231
ROSENSON L	156	0.231
SEGLER S	156	0.231
YU Z	156	0.231
JOHNSON JR	155	0.230
PERAZZO A	155	0.230
SCHINDLER RH	155	0.230
TSENG J	155	0.230
ALEXANDER JP	154	0.228
BLAIR RE	154	0.228
ENO S	154	0.228
FREY R	154	0.228
HUSTON J	154	0.228
MARIOTTI M	154	0.228
MARSISKE H	154	0.228
OKUSAWA T	154	0.228
PESCARA L	154	0.228
KIM SK	153	0.227
KOVACS E	153	0.227
MILLER R	153	0.227
WISNIEWSKI WJ	153	0.227
YAGIL A	153	0.227
SELEN M	152	0.226
GROER L	151	0.224
KIM SB	151	0.224
MILLER JS	151	0.224
MORRISON RJ	151	0.224
SALTZBERG D	151	0.224
BROMBERG C	150	0.223
COOPER J	150	0.223
JONES M	150	0.223
NARSKY I	150	0.223
PIACENTINO G	150	0.223
SEIDEN A	150	0.223
WENZEL H	150	0.223
YAO W	150	0.223
ZHANG L	150	0.223
EINSWEILER K	149	0.221
HUFFMAN BT	149	0.221
INCANDELA J	149	0.221
SCHUMM BA	149	0.221
SHEPARD PF	149	0.221
STEELE J	149	0.221
BHATTI A	148	0.220
BURKETT K	148	0.220
CIHANGIR S	148	0.220
DONATI S	148	0.220
ELY R	148	0.220
LYNCH HL	148	0.220
MACFARLANE DB	148	0.220
OGAWA S	148	0.220
PAGLIARONE C	148	0.220
SHIMOJIMA M	148	0.220
STUART D	148	0.220
THALER JJ	148	0.220
YU I	148	0.220
