Authors	records	% of 3761
HOCKER A	44	1.170
LI J	42	1.117
TANAKA M	42	1.117
HOU S	41	1.090
ZHANG J	41	1.090
LEE J	40	1.064
CHEN A	36	0.957
KOBAYASHI H	33	0.877
KIM DH	32	0.851
VESZPREMI V	32	0.851
BANERJEE S	31	0.824
KIM H	31	0.824
RYD A	31	0.824
CHEN S	30	0.798
STROM D	29	0.771
XIE Y	29	0.771
PETERS K	28	0.744
SUZUKI T	28	0.744
WANG P	28	0.744
ZHOU J	28	0.744
HARA K	27	0.718
KATO Y	27	0.718
KIM SB	27	0.718
LIU F	27	0.718
SATO K	27	0.718
SUKHANOV A	27	0.718
TAKEUCHI Y	27	0.718
WU J	27	0.718
YOSHIDA T	27	0.718
ZHANG ZP	27	0.718
CAMPANELLI M	26	0.691
CHEN JC	26	0.691
CHEN YC	26	0.691
CHO K	26	0.691
CUEVAS J	26	0.691
IVANOV A	26	0.691
JEON EJ	26	0.691
JOO KK	26	0.691
KIM MJ	26	0.691
KONDO K	26	0.691
LIU T	26	0.691
MILLER R	26	0.691
MULLER T	26	0.691
NAKANO I	26	0.691
QI ND	26	0.691
RONG G	26	0.691
SALTZBERG D	26	0.691
SARKAR S	26	0.691
WAGNER W	26	0.691
WU X	26	0.691
YANG C	26	0.691
YUN JC	26	0.691
ZHANG X	26	0.691
ZHU YS	26	0.691
ADELMAN J	25	0.665
AFFOLDER T	25	0.665
AKIMOTO T	25	0.665
ALBROW MG	25	0.665
AMBROSE D	25	0.665
AMERIO S	25	0.665
AMIDEI D	25	0.665
ANASTASSOV A	25	0.665
ANIKEEV K	25	0.665
ANNOVI A	25	0.665
ANTOS J	25	0.665
AOKI M	25	0.665
APOLLINARI G	25	0.665
ARISAWA T	25	0.665
ARTIKOV A	25	0.665
ASHMANSKAS W	25	0.665
ATTAL A	25	0.665
AZFAR F	25	0.665
AZZI-BACCHETTA P	25	0.665
BACCHETTA N	25	0.665
BADGETT W	25	0.665
BARBARO-GALTIERI A	25	0.665
BARNES VE	25	0.665
BARNETT BA	25	0.665
BAROIANT S	25	0.665
BAUER G	25	0.665
BEDESCHI F	25	0.665
BEHARI S	25	0.665
BELFORTE S	25	0.665
BELLETTINI G	25	0.665
BELLINGER J	25	0.665
BELLONI A	25	0.665
BENJAMIN D	25	0.665
BERETVAS A	25	0.665
BERRY T	25	0.665
BHATTI A	25	0.665
BINKLEY M	25	0.665
BISELLO D	25	0.665
BLAIR RE	25	0.665
BLOCKER C	25	0.665
BLUMENFELD B	25	0.665
BOCCI A	25	0.665
BODEK A	25	0.665
BOLLA G	25	0.665
BOLSHOV A	25	0.665
BORTOLETTO D	25	0.665
BOUDREAU J	25	0.665
BRAU B	25	0.665
BROMBERG C	25	0.665
BRUBAKER E	25	0.665
BUDAGOV J	25	0.665
BUDD HS	25	0.665
BURKETT K	25	0.665
BUSETTO G	25	0.665
BUSSEY P	25	0.665
BYRUM KL	25	0.665
CABRERA S	25	0.665
CAMPBELL M	25	0.665
CANELLI F	25	0.665
CANEPA A	25	0.665
CARLSMITH D	25	0.665
CAROSI R	25	0.665
CARRON S	25	0.665
CASARSA M	25	0.665
CASTRO A	25	0.665
CATASTINI P	25	0.665
CAUZ D	25	0.665
