Authors	records	% of 873
SQUYRES SW	21	2.405
BELL JF	15	1.718
ARVIDSON RE	14	1.604
MING DW	13	1.489
HERKENHOFF KE	12	1.375
MCSWEEN HY	12	1.375
MORRIS RV	11	1.260
CHRISTENSEN PR	10	1.145
CLARK BC	10	1.145
GREELEY R	10	1.145
JOHNSON JR	10	1.145
RICE JW	9	1.031
KLINGELHOFER G	8	0.916
LI R	8	0.916
MADSEN MB	8	0.916
RICHTER L	8	0.916
RIEDER R	8	0.916
SODERBLOM LA	8	0.916
YEN A	8	0.916
CABROL NA	7	0.802
GELLERT R	7	0.802
MCLENNAN SM	7	0.802
CALVIN W	6	0.687
GOREVAN S	6	0.687
GRANT JA	6	0.687
WOLFF MJ	6	0.687
ANDERSON RC	5	0.573
ECONOMOU T	5	0.573
EHLMANN BL	5	0.573
FARMER J	5	0.573
GOLOMBEK MP	5	0.573
HAYES AG	5	0.573
JOHNSON J	5	0.573
KINCH KM	5	0.573
KNOLL AH	5	0.573
LANDIS G	5	0.573
SMITH MD	5	0.573
SULLIVAN R	5	0.573
SULLIVAN RJ	5	0.573
WANG A	5	0.573
WANKE H	5	0.573
WDOWIAK T	5	0.573
BLANEY D	4	0.458
BRUCKNER J	4	0.458
D'USTON C	4	0.458
DES MARAIS DJ	4	0.458
FARRAND WH	4	0.458
GHOSH A	4	0.458
GOLOMBEK M	4	0.458
GROTZINGER J	4	0.458
LEMMON MT	4	0.458
MAKI JN	4	0.458
MOERSCH J	4	0.458
MOERSCH JE	4	0.458
SIMS M	4	0.458
SPANOVICH N	4	0.458
WANG ZH	4	0.458
WYATT MB	4	0.458
ZHANG X	4	0.458
ZIPFEL J	4	0.458
ARVIDSON R	3	0.344
BARTLETT P	3	0.344
BERTELSEN P	3	0.344
BRANDT P	3	0.344
BROWNLEE DE	3	0.344
CARR MH	3	0.344
CHEN J	3	0.344
CHU P	3	0.344
COHEN JD	3	0.344
CRUMPLER L	3	0.344
DE SOUZA PA	3	0.344
DESHAIES RJ	3	0.344
FARRAND W	3	0.344
GERSTEIN M	3	0.344
GLOTCH TD	3	0.344
GOETZ W	3	0.344
GOSSARD AC	3	0.344
GREEN SF	3	0.344
HALDEMANN AFC	3	0.344
HVIID SF	3	0.344
JACOBSEN SE	3	0.344
KNUDSON AT	3	0.344
LIU C	3	0.344
MALIN MC	3	0.344
MCLENNAN S	3	0.344
MILLERO FJ	3	0.344
MYRICK T	3	0.344
PARKER T	3	0.344
PENDRY JB	3	0.344
RUFF SW	3	0.344
SCHRODER C	3	0.344
SEELOS FP	3	0.344
SMITH P	3	0.344
SMITH PH	3	0.344
WANG J	3	0.344
WANG W	3	0.344
WEITZ CM	3	0.344
WHELLEY P	3	0.344
WILSON IA	3	0.344
ZHANG Y	3	0.344
AKIRA S	2	0.229
ALIVISATOS AP	2	0.229
ALLARD J	2	0.229
ALLIS CD	2	0.229
ANDREAE MO	2	0.229
ANE JM	2	0.229
ANONYMOUS	2	0.229
ANWAR S	2	0.229
ARNESON HM	2	0.229
ARTAXO P	2	0.229
ARZ HW	2	0.229
AUWARTER W	2	0.229
BANDFIELD JL	2	0.229
BANFIELD D	2	0.229
BANFIELD JF	2	0.229
BARAK LS	2	0.229
BARDELLI A	2	0.229
BARDWELL JCA	2	0.229
BARTEL DP	2	0.229
BASS D	2	0.229
BASS DS	2	0.229
BENDELAC A	2	0.229
BERNHARDT B	2	0.229
BERRIZ GF	2	0.229
BLANEY DL	2	0.229
BONTEMPI B	2	0.229
BRZEZINSKI MA	2	0.229
BUDNEY C	2	0.229
BUESSELER KO	2	0.229
BUSHNELL DA	2	0.229
CAI ZH	2	0.229
CALVIN WM	2	0.229
CANTU C	2	0.229
CARON MG	2	0.229
CHAN SWL	2	0.229
CHAPMAN ER	2	0.229
CHEN W	2	0.229
CHENG H	2	0.229
CHENG J	2	0.229
CHIEN MC	2	0.229
CLANCY RT	2	0.229
COHEN HY	2	0.229
COOK RG	2	0.229
CRISP JA	2	0.229
DAVIS AM	2	0.229
DAVIS K	2	0.229
DAVIS RE	2	0.229
DEBELLE F	2	0.229
DELLER T	2	0.229
DENARIE J	2	0.229
DETTER JC	2	0.229
DIKEN EG	2	0.229
DOBREA EZN	2	0.229
DOLAN RJ	2	0.229
DREIBUS G	2	0.229
DROEGE M	2	0.229
EBRALIDSE K	2	0.229
ECONOMOU TE	2	0.229
ESSERS J	2	0.229
EVERITT BJ	2	0.229
EVLANOV EN	2	0.229
FAHEY DW	2	0.229
FALKOWSKI PG	2	0.229
FANG L	2	0.229
FARTMANN B	2	0.229
