Authors	records	% of 860
FRASER CM	5	0.581
CHRISTENSEN PR	4	0.465
ECKER JR	4	0.465
LI Y	4	0.465
ADAMS MD	3	0.349
ALONSO JM	3	0.349
BANDFIELD JL	3	0.349
GRIMM R	3	0.349
HO W	3	0.349
JAENISCH R	3	0.349
KETTERLE W	3	0.349
KOBAYASHI M	3	0.349
LEFKOWITZ RJ	3	0.349
MEEHL GA	3	0.349
SCHREIBER SL	3	0.349
TESSIER-LAVIGNE M	3	0.349
TOKURA Y	3	0.349
UTTERBACK T	3	0.349
WU H	3	0.349
ABBOTT NL	2	0.233
ALLEY RB	2	0.233
AMMANN C	2	0.233
ANDERSON G	2	0.233
ANDERSON RM	2	0.233
ANSARI Y	2	0.233
ARAKAWA T	2	0.233
ARBLASTER J	2	0.233
AWSCHALOM DD	2	0.233
BALL S	2	0.233
BARRESI R	2	0.233
BLOCK SM	2	0.233
BOYLE JS	2	0.233
BRUGGEMANN W	2	0.233
BURNS SJ	2	0.233
CAFFEE MW	2	0.233
CALDEIRA K	2	0.233
CAMPBELL KP	2	0.233
CARNINCI P	2	0.233
CHEN HM	2	0.233
CHEN L	2	0.233
CHEN MW	2	0.233
CHEN SH	2	0.233
CHEN W	2	0.233
CHEN Z	2	0.233
CHEUK R	2	0.233
CHIN C	2	0.233
CHORY J	2	0.233
CHOY N	2	0.233
CLARKE RJ	2	0.233
COHEN BA	2	0.233
COLLINGE J	2	0.233
COOPER A	2	0.233
CORDON-CARDO C	2	0.233
COVACCI A	2	0.233
DE LA BASTIDE M	2	0.233
DEBOY RT	2	0.233
DIKE S	2	0.233
DINSMORE AD	2	0.233
DODSON RJ	2	0.233
DWYER JR	2	0.233
EDEN A	2	0.233
EISEN JA	2	0.233
FELDBLYUM T	2	0.233
FISHER EMC	2	0.233
FLEITMANN D	2	0.233
FREEMAN KC	2	0.233
GAUDET F	2	0.233
GILBERT MTP	2	0.233
GILL SR	2	0.233
GRILL SW	2	0.233
HALL DH	2	0.233
HAN J	2	0.233
HARAGUCHI S	2	0.233
HAYASHIZAKI Y	2	0.233
HEIDELBERG JF	2	0.233
HEMKER KJ	2	0.233
HERBIG J	2	0.233
HIRANO M	2	0.233
HOSONO H	2	0.233
HUGHEN KA	2	0.233
INGERSOLL AP	2	0.233
IWATA S	2	0.233
JONES T	2	0.233
KAMIYA T	2	0.233
KARNES M	2	0.233
KATO Y	2	0.233
KAWAI J	2	0.233
KELLY JW	2	0.233
KENYON C	2	0.233
KHOURI H	2	0.233
KIEFFER HH	2	0.233
KIM C	2	0.233
KIM HE	2	0.233
KIM M	2	0.233
KOESEMA E	2	0.233
KOLONAY JF	2	0.233
KORSMEYER SJ	2	0.233
KRAMERS J	2	0.233
LEE KH	2	0.233
LI J	2	0.233
LI X	2	0.233
LIM MH	2	0.233
LIM WA	2	0.233
LOSICK R	2	0.233
LOVLEY DR	2	0.233
LU F	2	0.233
LUK YY	2	0.233
MADUPU R	2	0.233
MALIN MC	2	0.233
MARGOT JL	2	0.233
MARK M	2	0.233
MARTIENSSEN RA	2	0.233
MARTIN JE	2	0.233
MARTIN JP	2	0.233
MATIC I	2	0.233
MATSUMOTO K	2	0.233
MATSUO T	2	0.233
MATTER A	2	0.233
MCCOMBIE WR	2	0.233
MCCULLOCH MT	2	0.233
MONACO G	2	0.233
MONCADA S	2	0.233
MUNGER JW	2	0.233
NAGAHARA LA	2	0.233
NAGAOSA N	2	0.233
NAGERL HC	2	0.233
NAZIN GV	2	0.233
NELSON KE	2	0.233
NELSON W	2	0.233
NICOLSON T	2	0.233
OKAMURA H	2	0.233
OSBORNE LR	2	0.233
OSTRO SJ	2	0.233
OUTEIRO TF	2	0.233
OVCHARENKO I	2	0.233
PALMER LE	2	0.233
PARK D	2	0.233
PARK SH	2	0.233
PATRINOS A	2	0.233
PAUL A	2	0.233
PAULSEN IT	2	0.233
PETERSON LC	2	0.233
PRITCHARD DE	2	0.233
QIU XH	2	0.233
RADMAN M	2	0.233
REINBERG D	2	0.233
RIESEBERG LH	2	0.233
RISCH N	2	0.233
RUBIN EM	2	0.233
RUDNICK DL	2	0.233
RUVKUN G	2	0.233
SAKANO H	2	0.233
SANTER BD	2	0.233
SCHMIDT M	2	0.233
SHARMA SB	2	0.233
SHAW AS	2	0.233
SHEN H	2	0.233
SHETTY J	2	0.233
SHINN P	2	0.233
SIDEROVSKI DP	2	0.233
SKVARCA P	2	0.233
SMITH MD	2	0.233
STRANO MS	2	0.233
SUZUKI K	2	0.233
TAKAHASHI T	2	0.233
TANAKA K	2	0.233
