Authors	records	% of 859
BATLOGG B	6	0.698
KLOC C	5	0.582
SCHON JH	5	0.582
BANFIELD JF	3	0.349
CHAUSSIDON M	3	0.349
DAVIS RJ	3	0.349
GHOSH S	3	0.349
GILLET P	3	0.349
KAY SA	3	0.349
KESZTHELYI L	3	0.349
KIM C	3	0.349
LOPES-GAUTIER R	3	0.349
MCEWEN AS	3	0.349
ROBERT F	3	0.349
SCHULTZ PG	3	0.349
TANAKA N	3	0.349
WANG Y	3	0.349
YANOFSKY MF	3	0.349
YEOMANS DK	3	0.349
ZETTL A	3	0.349
AHARONSON O	2	0.233
ANONYMOUS	2	0.233
BAN N	2	0.233
BARKA A	2	0.233
BAWENDI MG	2	0.233
BERTRAND G	2	0.233
BINZEL RP	2	0.233
BLACK CT	2	0.233
BLAIR E	2	0.233
BOND PL	2	0.233
BOYLE JS	2	0.233
BROTZ TM	2	0.233
BURBINE TH	2	0.233
BURGMANN R	2	0.233
BURNS SJ	2	0.233
CHAN FKM	2	0.233
CHANT J	2	0.233
CHAUDHURI A	2	0.233
CHEN M	2	0.233
CHEUNG CL	2	0.233
CHIEN YH	2	0.233
CHOI HJ	2	0.233
CHORY J	2	0.233
COSTA E	2	0.233
CRAIGHEAD HG	2	0.233
CROWLEY MP	2	0.233
DAI HJ	2	0.233
DAILY GC	2	0.233
DE VOS AM	2	0.233
DEPAOLO DJ	2	0.233
DIETERICH JH	2	0.233
DODABALAPUR A	2	0.233
DONNELLY CA	2	0.233
DUBROVINSKY L	2	0.233
EARN DJD	2	0.233
EDGETT KS	2	0.233
EHRLICH PR	2	0.233
EL GORESY A	2	0.233
ELLNER SP	2	0.233
ENGEL A	2	0.233
ERTL G	2	0.233
FEROCI M	2	0.233
FLAVELL RA	2	0.233
FRASER CM	2	0.233
FRONTERA F	2	0.233
GAFFEN DJ	2	0.233
GARMIRE G	2	0.233
GIORGINI JD	2	0.233
GITTLEMAN JL	2	0.233
GORNITZKA H	2	0.233
GRANDI G	2	0.233
GRUNER G	2	0.233
HALL JL	2	0.233
HALLIDAY AN	2	0.233
HANSEN J	2	0.233
HAXBY JV	2	0.233
HEAD JW	2	0.233
HEISE J	2	0.233
HERSCHLAG D	2	0.233
HOOD DW	2	0.233
HORI T	2	0.233
HUGHEN KA	2	0.233
INOUE K	2	0.233
JEFFRIES AC	2	0.233
JOSEPH J	2	0.233
KIEFFER SW	2	0.233
KIM S	2	0.233
KINZLER KW	2	0.233
KIRSCHVINK JL	2	0.233
KIVELSON MG	2	0.233
KLIMOV VI	2	0.233
KOBAYASHI N	2	0.233
KONDO T	2	0.233
KONG J	2	0.233
KREPS JA	2	0.233
LEATHERDALE CA	2	0.233
LEMOINE FG	2	0.233
LENARDO MJ	2	0.233
LERNER RA	2	0.233
LEWIS MG	2	0.233
LI H	2	0.233
LIEBER CM	2	0.233
LYNCH M	2	0.233
MAK TW	2	0.233
MALIN MC	2	0.233
MAO HK	2	0.233
MASIGNANI V	2	0.233
MASON T	2	0.233
MATSUMOTO K	2	0.233
MCCUSKER JK	2	0.233
MCLAREN A	2	0.233
MENAKER M	2	0.233
MIKHAILOVSKY AA	2	0.233
MILLER JK	2	0.233
MIRKIN CA	2	0.233
MOORE PB	2	0.233
MOXON ER	2	0.233
MURRAY CB	2	0.233
NEUMANN GA	2	0.233
NISSEN P	2	0.233
O'NIONS RK	2	0.233
OESTERHELT D	2	0.233
OLSON CR	2	0.233
OWEN WM	2	0.233
PACALA SW	2	0.233
PAPPALARDO RT	2	0.233
PIRO L	2	0.233
PIZZA M	2	0.233
QUADE J	2	0.233
RAMANATHAN V	2	0.233
RAPPUOLI R	2	0.233
ROHANI P	2	0.233
ROWLANDS DD	2	0.233
RUDNICK RL	2	0.233
RUSSELL CT	2	0.233
SANTER BD	2	0.233
SAUNDERS NJ	2	0.233
SAXENA SK	2	0.233
SCARLATO V	2	0.233
SCHATZ GC	2	0.233
SCHEERES DJ	2	0.233
SCHUBERT G	2	0.233
SHAN B	2	0.233
SHANK CV	2	0.233
SHAYEGAN M	2	0.233
SHEN ZX	2	0.233
SIEGEL RM	2	0.233
SMITH DE	2	0.233
SONNTAG J	2	0.233
SPENCER JR	2	0.233
STEITZ TA	2	0.233
SUN SH	2	0.233
SYKES M	2	0.233
TAKAHASHI N	2	0.233
TANIGUCHI T	2	0.233
TANKSLEY SD	2	0.233
TANS PP	2	0.233
TCHERNOV E	2	0.233
TETTELIN H	2	0.233
TEYTON L	2	0.233
THOMAS PC	2	0.233
THOMAS R	2	0.233
TJIAN R	2	0.233
TSIEN RY	2	0.233
VENTER JC	2	0.233
VEVERKA J	2	0.233
VIETRI M	2	0.233
VOGELSTEIN B	2	0.233
WAGNER W	2	0.233
WAKEHAM A	2	0.233
WANG JC	2	0.233
WANG W	2	0.233
WEEKS DL	2	0.233
WEISSMAN JS	2	0.233
WELCH SA	2	0.233
WHITESIDES GM	2	0.233
WILLIAMS BG	2	0.233
WILLIAMS DA	2	0.233
WILSON IA	2	0.233
WOLFFE AP	2	0.233
YAMAZAKI S	2	0.233
YU J	2	0.233
ZHANG CM	2	0.233
ZHOU CW	2	0.233
ZHOU ZH	2	0.233
ZUBER MT	2	0.233
ABBO S	1	0.116
ABBOTT RJ	1	0.116
ABDALATI W	1	0.116
ABDURASHIDOVA G	1	0.116
ABE M	1	0.116
ABRAHAM R	1	0.116
ABRAHAM SN	1	0.116
ACKERMAN AS	1	0.116
ACREMANN Y	1	0.116
ADACHI-YAMADA T	1	0.116
ADAM L	1	0.116
ADAMS C	1	0.116
ADAMSON DH	1	0.116
ADAMSON J	1	0.116
ADELMAN JP	1	0.116
ADRAIN JM	1	0.116
ADRIANI A	1	0.116
AEBISCHER P	1	0.116
AEPPLI G	1	0.116
AERDEN D	1	0.116
AESCHBACH-HERTIG W	1	0.116
AGALAROV SC	1	0.116
AGAPOW PM	1	0.116
AGGARWAL AK	1	0.116
AGGARWAL S	1	0.116
AGRAWALA S	1	0.116
AGUZZI A	1	0.116
AHMED A	1	0.116
AHN J	1	0.116
AHN SD	1	0.116
AIBA A	1	0.116
AJAYAN PM	1	0.116
AKASHI K	1	0.116
AKINS T	1	0.116
AKITA T	1	0.116
AKIYAMA T	1	0.116
AKTUG B	1	0.116
AKUTSU H	1	0.116
AL-BABILI S	1	0.116
ALBAREDE F	1	0.116
ALBERDI A	1	0.116
ALBERTINI RJ	1	0.116
ALI A	1	0.116
ALIFANOV V	1	0.116
ALLAN BB	1	0.116
ALLEGRE CJ	1	0.116
ALLEN AL	1	0.116
ALLEN GJ	1	0.116
ALLEN MR	1	0.116
ALLEN PB	1	0.116
ALLEN TH	1	0.116
ALLONGUE P	1	0.116
ALMO SC	1	0.116
ALPERS MP	1	0.116
ALPERT KB	1	0.116
ALPHEY LS	1	0.116
ALTEPETER JB	1	0.116
ALTER HJ	1	0.116
ALTRUDA F	1	0.116
ALTUNIN VI	1	0.116
ALTWEIN M	1	0.116
AMARGER V	1	0.116
AMASINO R	1	0.116
AMATI L	1	0.116
AMMERMAN AJ	1	0.116
AN CP	1	0.116
ANAKWE KU	1	0.116
ANANDALAKSHMI R	1	0.116
ANBAR AD	1	0.116
ANDERS S	1	0.116
ANDERSEN J	1	0.116
ANDERSON JS	1	0.116
ANDERSON LJ	1	0.116
ANDERSON MM	1	0.116
ANDERSON PW	1	0.116
ANDERSSON DI	1	0.116
ANDERSSON L	1	0.116
ANDREW P	1	0.116
ANDREWS LJ	1	0.116
ANDRUS A	1	0.116
ANGEL R	1	0.116
ANGELI CA	1	0.116
ANIYAR S	1	0.116
ANNERSTEN H	1	0.116
ANTOCH MP	1	0.116
ANTON SC	1	0.116
ANTONELLI LA	1	0.116
ANTONOV JI	1	0.116
ANTONOVICS J	1	0.116
ANTREASIAN PG	1	0.116
APARICIO O	1	0.116
APOSTOLOPOULOS V	1	0.116
ARAI T	1	0.116
ARAVIND L	1	0.116
ARAYA A	1	0.116
ARBUZOVA S	1	0.116
ARENDS IWCE	1	0.116
ARENSON AD	1	0.116
ARICO B	1	0.116
ARMITAGE A	1	0.116
ARNAUDEAU S	1	0.116
ARNOLD JR	1	0.116
ARNSDORF MF	1	0.116
ARROW K	1	0.116
ARTIGUENAVE F	1	0.116
ASCHEHOUG ET	1	0.116
ASH RD	1	0.116
ASHKAR S	1	0.116
ASHOORI RC	1	0.116
ASHTON PS	1	0.116
ASHWELL JD	1	0.116
ASKEW AP	1	0.116
ASSEL RA	1	0.116
ASSMANN SM	1	0.116
ATTWOOD TK	1	0.116
AUDIC S	1	0.116
AUERBACH DJ	1	0.116
AULTMAN KS	1	0.116
AUTRAN B	1	0.116
AVERETT T	1	0.116
AVEROF M	1	0.116
AWATA T	1	0.116
AWSCHALOM DD	1	0.116
AYOTTE P	1	0.116
AZE Y	1	0.116
AZZOLINO O	1	0.116
BABCOCK GT	1	0.116
BABCOCK HP	1	0.116
BABZIEN M	1	0.116
BACEIREDO A	1	0.116
BACHAND GD	1	0.116
BACK CH	1	0.116
BADOVINAC VP	1	0.116
BAER P	1	0.116
BAERLOCHER GM	1	0.116
BAETSCHER M	1	0.116
BAILER-JONES CAL	1	0.116
BAILEY MR	1	0.116
BAILEY SH	1	0.116
BAILEY SR	1	0.116
BAILLARGEON JN	1	0.116
BAKER M	1	0.116
BAKER P	1	0.116
BAKER TA	1	0.116
BAKKEN R	1	0.116
BALABIN IA	1	0.116
BALAZS AC	1	0.116
BALCH WE	1	0.116
BALDAUF SL	1	0.116
BALDI L	1	0.116
BALDWIN AS	1	0.116
BALENTS L	1	0.116
BALESTRIERI A	1	0.116
BALFOUR J	1	0.116
BALLA T	1	0.116
BALLAROTTO V	1	0.116
BALLER MK	1	0.116
BALLESTER GE	1	0.116
BALMINO G	1	0.116
BALSALOBRE A	1	0.116
BAMBER JL	1	0.116
BANDFIELD JL	1	0.116
BANDOW S	1	0.116
BANERDT WB	1	0.116
BANERJEE U	1	0.116
BANFI B	1	0.116
BANHART F	1	0.116
BANSLEBEN DA	1	0.116
BAO HM	1	0.116
BAO ZQ	1	0.116
BAQUERO F	1	0.116
BAR-SAGI D	1	0.116
BARANGER HU	1	0.116
BARBARA PF	1	0.116
BARBE V	1	0.116
BARBINIS E	1	0.116
BARCLAY AN	1	0.116
BARD E	1	0.116
BARD J	1	0.116
BARENGHI CF	1	0.116
BARKAN E	1	0.116
BARKHUFF D	1	0.116
BARLING J	1	0.116
BARNARD L	1	0.116
BARNES R	1	0.116
BARNES WL	1	0.116
BARNWELL JW	1	0.116
BAROUCH DH	1	0.116
BARRICK RE	1	0.116
BARRIOT JP	1	0.116
BARRY RG	1	0.116
BARTEK J	1	0.116
BARTEL DP	1	0.116
BARTEL N	1	0.116
BARTELT NC	1	0.116
BARTH M	1	0.116
BARTLEY LE	1	0.116
BARTOLINI E	1	0.116
BARTON J	1	0.116
BARTON JH	1	0.116
BARTSIOKAS A	1	0.116
BASBAUM AI	1	0.116
BASILE CD	1	0.116
BASS BL	1	0.116
BASSETT AS	1	0.116
BASTEA M	1	0.116
BASTIAENS PIH	1	0.116
BASU S	1	0.116
BATES FS	1	0.116
BATEY RT	1	0.116
BATH J	1	0.116
BATTLE M	1	0.116
BAUDENBACHER FJ	1	0.116
BAUER CE	1	0.116
BAUGHMAN RH	1	0.116
BAUMGARTH N	1	0.116
BAXTER DV	1	0.116
BAXTER EF	1	0.116
BAYER R	1	0.116
BAYSAL BE	1	0.116
BEAR MF	1	0.116
BEASLEY AJ	1	0.116
BEAUDRY K	1	0.116
BECHER C	1	0.116
BECHINGER C	1	0.116
BECHTEL JH	1	0.116
BECK DH	1	0.116
BECKER HD	1	0.116
BECKER TA	1	0.116
BECKMAN LE	1	0.116
BEECH PL	1	0.116
BEERLING DJ	1	0.116
BEHL RJ	1	0.116
BEHNKE CA	1	0.116
BEISE EJ	1	0.116
BEJA O	1	0.116
BEJAR VJS	1	0.116
BELAAOUAJ AA	1	0.116
BELKAID Y	1	0.116
BELL JF	1	0.116
BELL M	1	0.116
BELL SP	1	0.116
BELLINI WJ	1	0.116
BELLO I	1	0.116
BELLOCCHIO EE	1	0.116
BELTON MJS	1	0.116
BEN BEARD C	1	0.116
BEN-ZVI I	1	0.116
BENDER ML	1	0.116
BENES Z	1	0.116
BENGTSSON L	1	0.116
BENIRSCHKE K	1	0.116
BENKE D	1	0.116
BENNETT CN	1	0.116
BENNETT DLH	1	0.116
BENNETT HA	1	0.116
BENNETT KD	1	0.116
BENNOUNE KY	1	0.116
BENSON BJ	1	0.116
BENSON DE	1	0.116
BENSON JA	1	0.116
BENTZEN P	1	0.116
BENZER S	1	0.116
BERENDZEN J	1	0.116
BERG OG	1	0.116
BERG S	1	0.116
BERGE KE	1	0.116
BERGER H	1	0.116
BERGER JM	1	0.116
BERGLUND AJ	1	0.116
BERGSON C	1	0.116
BERMAN BP	1	0.116
BERMAN DS	1	0.116
BERNARD S	1	0.116
BERNDT R	1	0.116
BERNER RA	1	0.116
BERNIER P	1	0.116
BERRIGAN D	1	0.116
BERRY EA	1	0.116
BERSE B	1	0.116
BERTET P	1	0.116
BERTOLOTTI A	1	0.116
BERTOZZI CR	1	0.116
BERTRAM L	1	0.116
BESIR H	1	0.116
BESSELSEN DG	1	0.116
BESTEBROER TM	1	0.116
BETANCOURT JL	1	0.116
BEUSCHER AE	1	0.116
BEVERLY K	1	0.116
BEVILACQUA PC	1	0.116
BEYER P	1	0.116
BHANDOOLA A	1	0.116
BHANGOO JS	1	0.116
BHATTACHARYA T	1	0.116
BHAUMIK SR	1	0.116
BIAMONTI G	1	0.116
BIBB J	1	0.116
BICHLER T	1	0.116
BIEDRON SG	1	0.116
BIELEFELDT H	1	0.116
BIETENHOLZ MF	1	0.116
BILDER D	1	0.116
BILSKA M	1	0.116
BIRD JA	1	0.116
BIRDSEY RA	1	0.116
BIRNBAUMER L	1	0.116
BISCHOFF A	1	0.116
BISHER ME	1	0.116
BISHOP KM	1	0.116
BISSONNETTE JM	1	0.116
BITTIGAU P	1	0.116
BJORKMAN J	1	0.116
BLACKBURN EH	1	0.116
BLACKER D	1	0.116
BLACKWELL C	1	0.116
BLAKE A	1	0.116
BLAKESPOOR CM	1	0.116
BLANGERO J	1	0.116
BLAU C	1	0.116
BLAU HM	1	0.116
BLAZQUEZ J	1	0.116
BLIGHT KJ	1	0.116
BLISKA JB	1	0.116
BLITZ AM	1	0.116
BLOCH J	1	0.116
BLOCK GD	1	0.116
BLOM B	1	0.116
BLOOM DE	1	0.116
BLOUGH R	1	0.116
BLOWER SM	1	0.116
BLOWS MW	1	0.116
BLUETHMANN H	1	0.116
BLUGEL S	1	0.116
BLUME S	1	0.116
BLUSZTAJN JK	1	0.116
BOCTOR NZ	1	0.116
BODANSKY D	1	0.116
BODE M	1	0.116
BOHM A	1	0.116
BOKOCH GM	1	0.116
BOLAND JJ	1	0.116
BOLKER BM	1	0.116
BOLLMANN JH	1	0.116
BOLON B	1	0.116
BOLSKAR RD	1	0.116
BONADEO NH	1	0.116
BOND CT	1	0.116
BONNER WM	1	0.116
BOONE C	1	0.116
BOONE DL	1	0.116
BOOTH J	1	0.116
BOR D	1	0.116
BORDE V	1	0.116
BORHAN B	1	0.116
BORNMANN W	1	0.116
BOROVIK AS	1	0.116
BORST G	1	0.116
BORYSIEWICZ LK	1	0.116
BOSCH A	1	0.116
BOSINSKI G	1	0.116
BOSSY J	1	0.116
BOTTKE WF	1	0.116
BOUCHARD D	1	0.116
BOUCHEIX C	1	0.116
BOUCHER D	1	0.116
BOUCHER TJ	1	0.116
BOUDAIFFA B	1	0.116
BOUGHMAN JW	1	0.116
BOULANGER LM	1	0.116
BOUMA MJ	1	0.116
BOURARA K	1	0.116
BOURGES P	1	0.116
BOURNE HR	1	0.116
BOUSQUET P	1	0.116
BOUSSO P	1	0.116
BOUTROS M	1	0.116
BOUWMEESTER T	1	0.116
BOWER C	1	0.116
BOWER R	1	0.116
