Authors	records	% of 51350
ALAM MS	223	0.434
KASS R	215	0.419
KAGAN H	214	0.417
AMIDEI D	206	0.401
SMITH JG	200	0.389
FORD WT	199	0.388
GLADNEY L	199	0.388
BARNETT BA	197	0.384
BODEK A	195	0.380
TAKAHASHI T	194	0.378
KINOSHITA K	192	0.374
WILSON R	192	0.374
ERREDE S	191	0.372
HARA K	191	0.372
HAUSER J	191	0.372
GAN KK	189	0.368
POLING R	189	0.368
JESSOP CP	186	0.362
THORNDIKE EH	186	0.362
TIPTON P	185	0.360
WANG CH	185	0.360
EIGEN G	183	0.356
PETERSON D	183	0.356
SLIWA K	183	0.356
BINKLEY M	182	0.354
KONDO K	182	0.354
CASTRO A	181	0.352
FOSTER GW	181	0.352
STONE S	181	0.352
BERETVAS A	180	0.351
CSORNA SE	180	0.351
EHRLICH R	180	0.351
HARTILL DL	180	0.351
KREINICK DL	180	0.351
SAKUMOTO WK	180	0.351
CASSEL DG	179	0.349
HANDLER R	179	0.349
AVERY P	178	0.347
BERKELMAN K	178	0.347
BRANDENBURG G	178	0.347
SADOFF AJ	178	0.347
MUKHERJEE A	177	0.345
PONDROM L	177	0.345
BORTOLETTO D	176	0.343
DEVLIN T	176	0.343
GITTELMAN B	176	0.343
MISTRY NB	176	0.343
SINERVO P	176	0.343
WILLIAMS HH	176	0.343
CARLSMITH D	175	0.341
YEH GP	175	0.341
BARNES VE	174	0.339
BELLETTINI G	174	0.339
GOULIANOS K	174	0.339
HABER C	174	0.339
KIRSCH L	174	0.339
KUBOTA Y	174	0.339
LAASANEN AT	174	0.339
NAKANO I	174	0.339
NODULMAN L	174	0.339
BISELLO D	173	0.337
BROWDER TE	173	0.337
CAMPBELL M	173	0.337
GOLD M	173	0.337
LORETI M	173	0.337
MAESHIMA K	173	0.337
PROUDFOOT J	173	0.337
TAKIKAWA K	173	0.337
BELFORTE S	172	0.335
BLOCKER C	172	0.335
BYRUM KL	172	0.335
CHIARELLI G	172	0.335
CORDELLI M	172	0.335
DEMORTIER L	172	0.335
GARFINKEL AF	172	0.335
HAHN SR	172	0.335
HARRIS RM	172	0.335
KAMON T	172	0.335
PAOLETTI R	172	0.335
PATRICK J	172	0.335
PUNZI G	172	0.335
RIMONDI F	172	0.335
RISTORI L	172	0.335
SCHLABACH P	172	0.335
SCHMIDT EE	172	0.335
SCRIBANO A	172	0.335
SHOCHET M	172	0.335
WAGNER RL	172	0.335
WATTS T	172	0.335
WYSS J	172	0.335
ABE K	171	0.333
APOLLINARI G	171	0.333
BELLINGER J	171	0.333
FLAUGHER B	171	0.333
HELTSLEY BK	171	0.333
MATTHEWS JAJ	171	0.333
MISCETTI S	171	0.333
MORITA Y	171	0.333
NORDBERG E	171	0.333
SANSONI A	171	0.333
WAGNER RG	171	0.333
YOH J	171	0.333
ZETTI F	171	0.333
BEDESCHI F	170	0.331
CHAPMAN J	170	0.331
FRANKLIN M	170	0.331
GIANNETTI P	170	0.331
KUHLMANN SE	170	0.331
MENZIONE A	170	0.331
PHILLIPS TJ	170	0.331
UKEGAWA F	170	0.331
FUKUI Y	169	0.329
SNIDER FD	169	0.329
STEFANINI A	169	0.329
BEBEK C	168	0.327
OLSEN J	168	0.327
VIDAL R	168	0.327
FREEMAN J	167	0.325
KEPHART R	167	0.325
WEINSTEIN AJ	167	0.325
CARITHERS W	166	0.323
GRAY SW	166	0.323
HOLLEBEEK R	166	0.323
JOSHI U	166	0.323
LEE J	166	0.323
MCINTYRE P	166	0.323
SIEGRIST J	166	0.323
BEAN A	165	0.321
BUDD HS	165	0.321
HUTH J	165	0.321
KADEL RW	165	0.321
LISS TM	165	0.321
MILLER DH	165	0.321
BACCHETTA N	164	0.319
BENSINGER J	164	0.319
BESSON D	164	0.319
CLARK AG	163	0.317
MISHINA M	163	0.317
NELSON C	163	0.317
SEIYA Y	163	0.317
TKACZYK S	163	0.317
DERWENT PF	162	0.315
HONSCHEID K	162	0.315
LOCKYER N	162	0.315
WICKLUND AB	162	0.315
CAMPAGNARI C	161	0.314
PAULETTA G	161	0.314
ELIAS JE	160	0.312
KANDASWAMY J	160	0.312
LEWIS JD	160	0.312
PAAR HP	160	0.312
PAPADIMITRIOU V	160	0.312
RILEY D	160	0.312
WESTER WC	160	0.312
WICKLUND E	160	0.312
WINER BL	160	0.312
DEJONGH F	159	0.310
KIM YK	159	0.310
YAMAMOTO H	159	0.310
ZANETTI A	159	0.310
BUSETTO G	158	0.308
HUGHES R	158	0.308
LEONE S	158	0.308
LI J	158	0.308
SKUBIC P	158	0.308
TOLLESTRUP A	158	0.308
WEBB R	158	0.308
WOLINSKI J	158	0.308
ZUCCHELLI S	158	0.308
BAUER G	157	0.306
HOLLOWAY L	157	0.306
KONIGSBERG J	157	0.306
LUKENS P	157	0.306
MANGANO M	157	0.306
MONETI GC	157	0.306
PARK H	157	0.306
SHIBATA EI	157	0.306
TURINI N	157	0.306
VEJCIK S	157	0.306
GERDES DW	156	0.304
PATEL PM	156	0.304
SEGLER S	156	0.304
GIROMINI P	155	0.302
PLUNKETT R	155	0.302
RICHMAN JD	155	0.302
BENJAMIN D	154	0.300
MULLER T	154	0.300
PESCARA L	154	0.300
TANAKA M	154	0.300
WILSON P	154	0.300
YOSHIDA T	154	0.300
KATO Y	153	0.298
KOVACS E	153	0.298
PTOHOS F	153	0.298
ROBERTSON WJ	153	0.298
STROYNOWSKI R	153	0.298
KIM SH	152	0.296
MARIOTTI M	152	0.296
RODRIGO T	152	0.296
EISENSTEIN BI	151	0.294
SILL A	150	0.292
WENZEL H	150	0.292
BERGE JP	149	0.290
COOPER J	149	0.290
KARLINER I	149	0.290
LONG O	149	0.290
TETHER S	149	0.290
CIHANGIR S	148	0.288
EINSWEILER K	148	0.288
JENSEN H	148	0.288
LINDGREN M	148	0.288
SEIDEL S	148	0.288
LAMMEL S	147	0.286
BARINGER P	146	0.284
ERREDE D	146	0.284
RANKIN P	146	0.284
SPHICAS P	146	0.284
ARTUSO M	145	0.282
BEHRENDS S	145	0.282
SHIPSEY IPJ	145	0.282
SKWARNICKI T	145	0.282
SUMOROK K	145	0.282
TSENG J	145	0.282
WARBURTON A	145	0.282
WU X	145	0.282
YELTON J	144	0.280
LUCCHESI D	143	0.278
PATTERSON JR	143	0.278
SCHRENK S	143	0.278
DRELL PS	142	0.277
RAGAN K	142	0.277
GOSHAW AT	141	0.275
LECOMPTE T	140	0.273
MIAO T	140	0.273
MORRISON RJ	140	0.273
KIM SK	139	0.271
ROODMAN A	139	0.271
ROSENSON L	139	0.271
SCHMIDT MP	139	0.271
THERIOT D	139	0.271
YAGIL A	139	0.271
BLAIR RE	138	0.269
HUSTON J	138	0.269
KATAYAMA N	138	0.269
MARTIN A	138	0.269
OKUSAWA T	138	0.269
ZHANG J	138	0.269
ALEXANDER JP	137	0.267
KOPP S	137	0.267
NEUBERGER D	137	0.267
TERAMOTO Y	137	0.267
COCHRAN J	136	0.265
ERNST J	136	0.265
IKEDA H	136	0.265
MILLER R	136	0.265
URHEIM J	136	0.265
AMMAR R	135	0.263
BANERJEE S	135	0.263
ENO S	135	0.263
LAMOUREUX JI	135	0.263
SALTZBERG D	135	0.263
SELEN M	135	0.263
WANG J	135	0.263
YAO W	135	0.263
MILLER JS	134	0.261
PIACENTINO G	134	0.261
HANS RM	133	0.259
HUFFMAN BT	133	0.259
INCANDELA J	133	0.259
KANEKO T	133	0.259
KASHA H	133	0.259
PANVINI RS	133	0.259
SHARMA V	133	0.259
SUZUKI T	133	0.259
ATAC M	132	0.257
BHATTI A	132	0.257
BURKETT K	132	0.257
DONATI S	132	0.257
GEER S	132	0.257
GROER L	132	0.257
KIM SB	132	0.257
KOEHN P	132	0.257
PAGLIARONE C	132	0.257
SHIMOJIMA M	132	0.257
STUART D	132	0.257
YU I	132	0.257
FIORI I	131	0.255
