Authors	records	% of 74704
ALAM MS	316	0.423
KAGAN H	295	0.395
KASS R	294	0.394
FORD WT	293	0.392
LI J	291	0.390
SMITH JG	280	0.375
GLADNEY L	277	0.371
TANAKA M	276	0.369
BODEK A	271	0.363
AMIDEI D	269	0.360
ZHANG J	269	0.360
BANERJEE S	267	0.357
BARNETT BA	266	0.356
LEE J	265	0.355
HARA K	264	0.353
JESSOP CP	264	0.353
GAN KK	263	0.352
EIGEN G	261	0.349
KONDO K	257	0.344
BINKLEY M	256	0.343
ERREDE S	254	0.340
HAUSER J	254	0.340
BARNES VE	250	0.335
HANDLER R	248	0.332
TIPTON P	248	0.332
WILLIAMS HH	248	0.332
GOULIANOS K	247	0.331
PONDROM L	247	0.331
BERETVAS A	246	0.329
GARFINKEL AF	246	0.329
OLSEN J	246	0.329
PAAR HP	246	0.329
SLIWA K	246	0.329
CASTRO A	245	0.328
KINOSHITA K	245	0.328
WANG CH	245	0.328
NODULMAN L	244	0.327
SAKUMOTO WK	244	0.327
HONSCHEID K	241	0.323
LAASANEN AT	241	0.323
MUKHERJEE A	241	0.323
NAKANO I	240	0.321
PATEL PM	240	0.321
BORTOLETTO D	239	0.320
CAMPAGNARI C	239	0.320
KIRSCH L	239	0.320
SINERVO P	239	0.320
CARLSMITH D	238	0.319
YEH GP	238	0.319
BELLETTINI G	237	0.317
BISELLO D	237	0.317
HABER C	237	0.317
LORETI M	237	0.317
PROUDFOOT J	237	0.317
BRANDENBURG G	236	0.316
CAMPBELL M	236	0.316
GOLD M	236	0.316
MAESHIMA K	236	0.316
WAGNER RL	236	0.316
WICKLUND AB	236	0.316
BLOCKER C	235	0.315
BYRUM KL	235	0.315
CHIARELLI G	235	0.315
CORDELLI M	235	0.315
DEMORTIER L	235	0.315
HAHN SR	235	0.315
HARRIS RM	235	0.315
KAMON T	235	0.315
PATRICK J	235	0.315
PUNZI G	235	0.315
RIMONDI F	235	0.315
RISTORI L	235	0.315
SCHLABACH P	235	0.315
SCHMIDT EE	235	0.315
SCRIBANO A	235	0.315
SHOCHET M	235	0.315
WAGNER RG	235	0.315
APOLLINARI G	234	0.313
BELLINGER J	234	0.313
HARTILL DL	234	0.313
YOH J	234	0.313
BEDESCHI F	233	0.312
FOSTER GW	233	0.312
GIANNETTI P	233	0.312
KUHLMANN SE	233	0.312
MENZIONE A	233	0.312
PHILLIPS TJ	233	0.312
RICHMAN JD	233	0.312
THORNDIKE EH	233	0.312
UKEGAWA F	233	0.312
FRANKLIN M	232	0.311
LUTH V	232	0.311
SNIDER FD	232	0.311
ABE K	231	0.309
ABRAMS GS	231	0.309
VIDAL R	231	0.309
BROWDER TE	230	0.308
KEPHART R	230	0.308
BUDD HS	228	0.305
BACCHETTA N	227	0.304
PAULETTA G	227	0.304
BAUER G	226	0.303
HOCKER A	226	0.303
LONG O	226	0.303
MCINTYRE P	226	0.303
SEIYA Y	226	0.303
TAKIKAWA K	226	0.303
CASSEL DG	225	0.301
DERWENT PF	225	0.301
POLING R	225	0.301
TKACZYK S	225	0.301
YOSHIDA T	225	0.301
BELFORTE S	224	0.300
KIM YK	224	0.300
MILLER DH	224	0.300
LEWIS JD	223	0.299
PAPADIMITRIOU V	223	0.299
PETERSON D	223	0.299
WICKLUND E	223	0.299
WINER BL	223	0.299
KIM H	222	0.297
WESTER WC	222	0.297
ZANETTI A	222	0.297
BUSETTO G	221	0.296
LEONE S	221	0.296
MULLER T	221	0.296
STONE S	221	0.296
KATO Y	220	0.294
KONIGSBERG J	220	0.294
LUKENS P	220	0.294
RYD A	220	0.294
SADOFF AJ	220	0.294
TURINI N	220	0.294
ZUCCHELLI S	220	0.294
BERKELMAN K	219	0.293
KIM SH	219	0.293
BENJAMIN D	217	0.290
EHRLICH R	217	0.290
INNES WR	217	0.290
WILSON P	217	0.290
KREINICK DL	216	0.289
ROODMAN A	216	0.289
RODRIGO T	215	0.288
COCHRAN J	214	0.286
PTOHOS F	214	0.286
GOSHAW AT	212	0.284
PAOLETTI R	212	0.284
SHARMA V	212	0.284
WILSON R	212	0.284
CHAPMAN J	211	0.282
LINDGREN M	211	0.282
SEIDEL S	211	0.282
SUZUKI T	211	0.282
ZETTI F	211	0.282
KUBOTA Y	210	0.281
LAMMEL S	210	0.281
PICCOLO M	210	0.281
CSORNA SE	209	0.280
ERREDE D	209	0.280
PREPOST R	209	0.280
TAKAHASHI T	209	0.280
WU X	209	0.280
AVERY P	207	0.277
GRAY SW	207	0.277
HELTSLEY BK	207	0.277
LANKFORD AJ	207	0.277
PARK H	207	0.277
WARBURTON A	207	0.277
BEAN A	206	0.276
FREY R	206	0.276
LUCCHESI D	206	0.276
PERAZZO A	206	0.276
SCHINDLER RH	206	0.276
SKUBIC P	206	0.276
LISS TM	205	0.274
MARSISKE H	205	0.274
SEVERINI H	205	0.274
KIM DH	204	0.273
MARTIN A	204	0.273
WISNIEWSKI WJ	204	0.273
KADEL RW	203	0.272
LECOMPTE T	203	0.272
MIAO T	203	0.272
SCHMIDT MP	203	0.272
ZHANG L	203	0.272
GITTELMAN B	202	0.270
MILLER R	202	0.270
WU J	202	0.270
BLAIR RE	201	0.269
HUSTON J	201	0.269
NARSKY I	201	0.269
OKUSAWA T	201	0.269
ROBERTSON WJ	201	0.269
SEIDEN A	201	0.269
WATTS T	201	0.269
BESSON D	200	0.268
KIM SB	200	0.268
MISCETTI S	200	0.268
SCHUMM BA	200	0.268
YAGIL A	200	0.268
CHEN S	199	0.266
JONES M	199	0.266
LYNCH HL	199	0.266
MACFARLANE DB	199	0.266
YU Z	199	0.266
BAND HR	198	0.265
JENSEN H	198	0.265
NAUENBERG U	198	0.265
BROMBERG C	197	0.264
KANDASWAMY J	197	0.264
PIACENTINO G	197	0.264
RILEY D	197	0.264
HUFFMAN BT	196	0.262
INCANDELA J	196	0.262
SHEPARD PF	196	0.262
BHATTI A	195	0.261
BURKETT K	195	0.261
DONATI S	195	0.261
FINOCCHIARO G	195	0.261
PAGLIARONE C	195	0.261
STUART D	195	0.261
TERAMOTO Y	195	0.261
WENZEL WA	195	0.261
WILSON RJ	195	0.261
YU I	195	0.261
GALLINARO M	194	0.260
HEINRICH J	194	0.260
SHIMOJIMA M	194	0.260
HEUSCH CA	193	0.258
SOFFER A	193	0.258
TENG PK	193	0.258
CONWAY J	192	0.257
DENINNO M	192	0.257
KIM HS	192	0.257
PLAYFER S	192	0.257
PRELL S	192	0.257
GIROMINI P	191	0.256
KROLL J	191	0.256
ALBROW MG	190	0.254
HITLIN DG	190	0.254
KRUSE M	190	0.254
MAKSIMOVIC P	190	0.254
YOUNG CC	190	0.254
ANTOS J	189	0.253
SALTZBERG D	189	0.253
SPALDING J	189	0.253
TETHER S	189	0.253
TOLLEFSON K	189	0.253
GODANG R	188	0.252
LANGE DJ	188	0.252
OH SH	188	0.252
PAULINI M	188	0.252
BARINGER P	187	0.250
BLAYLOCK G	187	0.250
EISENSTEIN BI	187	0.250
SHAPIRO MD	187	0.250
TRISCHUK W	187	0.250
KATAYAMA N	186	0.249
LAMI S	186	0.249
MESSNER R	186	0.249
MUHEIM F	186	0.249
KARLINER I	185	0.248
LYS J	185	0.248
SUMOROK K	185	0.248
BURCHAT PR	184	0.246
NEAL H	184	0.246
SOKOLOFF MD	184	0.246
WAGNER SR	184	0.246
WON E	184	0.246
DEVLIN T	183	0.245
IZEN JM	183	0.245
JAWAHERY A	183	0.245
OGAWA S	183	0.245
YAMAMOTO RK	183	0.245
BOYARSKI AM	182	0.244
FLAUGHER B	182	0.244
RONAN MT	182	0.244
SCHALK T	182	0.244
AIHARA H	181	0.242
ARTUSO M	181	0.242
SANSONI A	181	0.242
SHIPSEY IPJ	181	0.242
SKWARNICKI T	181	0.242
SIEGRIST J	180	0.241
YELTON J	180	0.241
EISNER AM	179	0.240
JAMES E	179	0.240
LOU XC	179	0.240
PATTERSON JR	179	0.240
CHEN A	178	0.238
CLARK AG	178	0.238
SILL A	178	0.238
SNYDER A	178	0.238
STROM D	178	0.238
HERTZBACH SS	177	0.237
MATTHEWS JAJ	177	0.237
MISTRY NB	177	0.237
RATCLIFF BN	177	0.237
WEINSTEIN AJ	177	0.237
ASTON D	176	0.236
AZFAR F	176	0.236
CALCATERRA A	176	0.236
ENO S	176	0.236
GAY C	176	0.236
KERTH LT	176	0.236
MILLER JS	176	0.236
SCHRENK S	176	0.236
SINEV NB	176	0.236
ERNST J	175	0.234
MANCINELLI G	175	0.234
NELSON C	175	0.234
PUROHIT MV	175	0.234
RANKIN P	175	0.234
SMITH AJS	175	0.234
STEFANINI A	175	0.234
CULBERTSON R	174	0.233
NORDBERG E	174	0.233
SHIBATA EI	174	0.233
SU D	174	0.233
WURTHWEIN F	174	0.233
ALEXANDER JP	173	0.232
BROWN DN	173	0.232
ROE NA	173	0.232
ROSER R	173	0.232
FIELD RC	172	0.230
KIM SK	172	0.230
MALLIK U	172	0.230
PORTER FC	172	0.230
SCHWITTERS RF	172	0.230
WYSS J	172	0.230
AHMED S	171	0.229
DITTMANN JR	171	0.229
ELIAS JE	171	0.229
GERDES DW	171	0.229
MORITA Y	171	0.229
PIEMONTESE L	171	0.229
SANTI L	171	0.229
SELEN M	171	0.229
STEELE J	171	0.229
MEADOWS BT	170	0.228
PRIPSTEIN M	170	0.228
VEJCIK S	170	0.228
YUN JC	170	0.228
FREEMAN J	169	0.226
FUKUI Y	169	0.226
PANVINI RS	169	0.226
YAMAMOTO H	169	0.226
ASHMANSKAS W	168	0.225
BEBEK C	168	0.225
BLANC F	168	0.225
BROWN D	168	0.225
CARITHERS W	168	0.225
CARPINELLI M	168	0.225
MURAT P	168	0.225
SCHELLMAN H	168	0.225
SPAAN B	168	0.225
VELEV G	168	0.225
WATANABE Y	168	0.225
VASSEUR G	167	0.224
WANG P	167	0.224
BOUDREAU J	166	0.222
CINABRO D	166	0.222
HOLLEBEEK R	166	0.222
INTROZZI G	166	0.222
JOSHI U	166	0.222
LOCKMAN WS	166	0.222
LOSECCO JM	166	0.222
SAVINOV V	166	0.222
VOLOBOUEV I	166	0.222
CAUZ D	165	0.221
DORIGO T	165	0.221
GLANZMAN T	165	0.221
HUTH J	165	0.221
JOHNSON JR	165	0.221
KOWALEWSKI R	165	0.221
MONETI GC	165	0.221
ROLLI S	165	0.221
SPINELLA F	165	0.221
SUMMERS DJ	165	0.221
BENSINGER J	164	0.220
GIOKARIS N	164	0.220
MISHINA M	164	0.220
MOORE TB	164	0.220
PERL ML	164	0.220
ROSENBERG EI	164	0.220
SALEEM M	164	0.220
ZHU YS	164	0.220
BLOOM K	163	0.218
KOZANECKI W	163	0.218
LEITH DWGS	163	0.218
STOKER DP	163	0.218
STROYNOWSKI R	163	0.218
CONVERY MR	162	0.217
HEARTY C	162	0.217
KIM HJ	162	0.217
LOCKYER N	162	0.217
MORII M	162	0.217
SULLIVAN MK	162	0.217
WILLIAMS DC	162	0.217
BAUER JM	161	0.216
CHAUVEAU J	161	0.216
DASU S	161	0.216
HUGHES R	161	0.216
KIM P	161	0.216
MCKENNA JA	161	0.216
SCHWIENING J	161	0.216
TOBACK D	161	0.216
WANG J	161	0.216
BERGE JP	160	0.214
HAWKES CM	160	0.214
HOLLOWAY L	160	0.214
JONES CD	160	0.214
MOGGI N	160	0.214
WEBB R	160	0.214
DEJONGH F	159	0.213
JACOBSEN RG	159	0.213
MANGANO M	159	0.213
SMITH A	159	0.213
TAYLOR W	159	0.213
TOLLESTRUP A	159	0.213
TORRENCE E	159	0.213
DE SANGRO R	158	0.212
EDWARDS KW	158	0.212
KORYTOV A	158	0.212
MADARAS RJ	158	0.212
WOLINSKI J	158	0.212
BOLLA G	157	0.210
OLSEN SL	157	0.210
TARAS P	157	0.210
VA'VRA J	157	0.210
WEAVER M	157	0.210
WU SL	157	0.210
ZALLO A	157	0.210
DUNWOODIE W	156	0.209
KANG JH	156	0.209
NICHOLSON H	156	0.209
PLUNKETT R	156	0.209
ROSENSON L	156	0.209
SEGLER S	156	0.209
TSENG J	156	0.209
WANG MJ	156	0.209
BRAU J	155	0.207
CIHANGIR S	155	0.207
ESCHENBURG V	155	0.207
SANDERS DA	155	0.207
YAO W	155	0.207
CAHN RN	154	0.206
CRAWLEY HB	154	0.206
HAPPACHER F	154	0.206
KELSEY MH	154	0.206
MARIOTTI M	154	0.206
PESCARA L	154	0.206
BADGETT W	153	0.205
CHEN JC	153	0.205
KOVACS E	153	0.205
ROBERTS DA	153	0.205
DALLAPICCOLA C	152	0.203
LIU Y	152	0.203
MANDELKERN M	152	0.203
MEYER WT	152	0.203
PATRIGNANI C	152	0.203
QI ND	152	0.203
RONG G	152	0.203
SANTRONI A	152	0.203
SCHNEIDER O	152	0.203
BONNEAUD GR	151	0.202
BUCHHOLZ D	151	0.202
BUZZO A	151	0.202
CHENG CH	151	0.202
CHRISTOFEK L	151	0.202
COPPAGE D	151	0.202
GROER L	151	0.202
JAIN V	151	0.202
KRISHNAMURTHY M	151	0.202
MORRISON RJ	151	0.202
WRIGHT DH	151	0.202
BERNARD D	150	0.201
