Authors	records	% of 843
WHITE TD	10	1.186
LOVEJOY CO	8	0.949
SUWA G	8	0.949
FARNIER C	7	0.830
GIEBELS B	7	0.830
TAKAHASHI H	7	0.830
ASFAW B	6	0.712
BASTIERI D	6	0.712
HAYASHIDA M	6	0.712
LONGO F	6	0.712
MCCOMAS DJ	6	0.712
REIMER O	6	0.712
TORRES DF	6	0.712
WANG P	6	0.712
ABDO AA	5	0.593
ACKERMANN M	5	0.593
AXELSSON M	5	0.593
BALDINI L	5	0.593
BALLET J	5	0.593
BARBIELLINI G	5	0.593
BAUGHMAN BM	5	0.593
BECHTOL K	5	0.593
BELLAZZINI R	5	0.593
BERENJI B	5	0.593
BLANDFORD RD	5	0.593
BLOOM ED	5	0.593
BONAMENTE E	5	0.593
BORGLAND AW	5	0.593
BREZ A	5	0.593
BRIGIDA M	5	0.593
BRUEL P	5	0.593
BURNETT TH	5	0.593
CALIANDRO GA	5	0.593
CAMERON RA	5	0.593
CARAVEO PA	5	0.593
CASANDJIAN JM	5	0.593
CECCHI C	5	0.593
CELIK O	5	0.593
CHEUNG CC	5	0.593
CHIANG J	5	0.593
CIPRINI S	5	0.593
CLAUS R	5	0.593
COHEN-TANUGI J	5	0.593
CONRAD J	5	0.593
DE PALMA F	5	0.593
DERMER CD	5	0.593
DIGEL SW	5	0.593
DRELL PS	5	0.593
DUBOIS R	5	0.593
DUMORA D	5	0.593
FAVUZZI C	5	0.593
FEGAN SJ	5	0.593
FUNSTEN HO	5	0.593
FUSCO P	5	0.593
GARGANO F	5	0.593
GEHRELS N	5	0.593
GERMANI S	5	0.593
GIGLIETTO N	5	0.593
GIORDANO F	5	0.593
GLANZMAN T	5	0.593
GODFREY G	5	0.593
GRENIER IA	5	0.593
GROVE JE	5	0.593
GUILLEMOT L	5	0.593
GUIRIEC S	5	0.593
HANABATA Y	5	0.593
HARDING AK	5	0.593
HAYS E	5	0.593
HUGHES RE	5	0.593
JOHANNESSON G	5	0.593
JOHNSON TJ	5	0.593
