Authors	records	% of 63705
ALAM MS	237	0.372
KAGAN H	216	0.339
KASS R	215	0.337
FORD WT	214	0.336
WILSON R	209	0.328
BODEK A	207	0.325
AMIDEI D	206	0.323
BARNETT BA	203	0.319
SMITH JG	202	0.317
GLADNEY L	199	0.312
HARTILL DL	198	0.311
THORNDIKE EH	197	0.309
TAKAHASHI T	196	0.308
BINKLEY M	193	0.303
KINOSHITA K	192	0.301
KONDO K	192	0.301
ERREDE S	191	0.300
HARA K	191	0.300
HAUSER J	191	0.300
BERKELMAN K	189	0.297
CASSEL DG	189	0.297
GAN KK	189	0.297
POLING R	189	0.297
MILLER DH	188	0.295
BARNES VE	187	0.294
JESSOP CP	186	0.292
WANG CH	186	0.292
HANDLER R	185	0.290
STONE S	185	0.290
TIPTON P	185	0.290
WILLIAMS HH	185	0.290
GOULIANOS K	184	0.289
PONDROM L	184	0.289
SADOFF AJ	184	0.289
BERETVAS A	183	0.287
EIGEN G	183	0.287
GARFINKEL AF	183	0.287
PETERSON D	183	0.287
SLIWA K	183	0.287
GITTELMAN B	182	0.286
CASTRO A	181	0.284
FOSTER GW	181	0.284
NODULMAN L	181	0.284
AVERY P	180	0.283
CSORNA SE	180	0.283
DEVLIN T	180	0.283
EHRLICH R	180	0.283
KREINICK DL	180	0.283
SAKUMOTO WK	180	0.283
BRANDENBURG G	179	0.281
LAASANEN AT	178	0.279
MATTHEWS JAJ	177	0.278
MUKHERJEE A	177	0.278
ABE K	176	0.276
BORTOLETTO D	176	0.276
KIRSCH L	176	0.276
MCINTYRE P	176	0.276
MISTRY NB	176	0.276
SINERVO P	176	0.276
CARLSMITH D	175	0.275
YEH GP	175	0.275
BELLETTINI G	174	0.273
BISELLO D	174	0.273
HABER C	174	0.273
KUBOTA Y	174	0.273
LORETI M	174	0.273
NAKANO I	174	0.273
NORDBERG E	174	0.273
PROUDFOOT J	174	0.273
TAKIKAWA K	174	0.273
BROWDER TE	173	0.272
CAMPBELL M	173	0.272
GOLD M	173	0.272
MAESHIMA K	173	0.272
WAGNER RL	173	0.272
WICKLUND AB	173	0.272
BELFORTE S	172	0.270
BLOCKER C	172	0.270
BYRUM KL	172	0.270
CHIARELLI G	172	0.270
CORDELLI M	172	0.270
DEMORTIER L	172	0.270
HAHN SR	172	0.270
HARRIS RM	172	0.270
KAMON T	172	0.270
PAOLETTI R	172	0.270
PATRICK J	172	0.270
PUNZI G	172	0.270
RIMONDI F	172	0.270
RISTORI L	172	0.270
SCHLABACH P	172	0.270
SCHMIDT EE	172	0.270
SCRIBANO A	172	0.270
SHOCHET M	172	0.270
WAGNER RG	172	0.270
WATTS T	172	0.270
WYSS J	172	0.270
APOLLINARI G	171	0.268
BELLINGER J	171	0.268
ELIAS JE	171	0.268
FLAUGHER B	171	0.268
GRAY SW	171	0.268
HELTSLEY BK	171	0.268
MISCETTI S	171	0.268
MORITA Y	171	0.268
SANSONI A	171	0.268
SIEGRIST J	171	0.268
YOH J	171	0.268
ZETTI F	171	0.268
BEDESCHI F	170	0.267
CHAPMAN J	170	0.267
FRANKLIN M	170	0.267
GIANNETTI P	170	0.267
KADEL RW	170	0.267
KUHLMANN SE	170	0.267
LEE J	170	0.267
MENZIONE A	170	0.267
PHILLIPS TJ	170	0.267
UKEGAWA F	170	0.267
FUKUI Y	169	0.265
SNIDER FD	169	0.265
STEFANINI A	169	0.265
BEBEK C	168	0.264
OLSEN J	168	0.264
PAAR HP	168	0.264
VIDAL R	168	0.264
FREEMAN J	167	0.262
KEPHART R	167	0.262
WEINSTEIN AJ	167	0.262
CARITHERS W	166	0.261
HOLLEBEEK R	166	0.261
JOSHI U	166	0.261
BEAN A	165	0.259
BUDD HS	165	0.259
HUTH J	165	0.259
LISS TM	165	0.259
MONETI GC	165	0.259
SHIBATA EI	165	0.259
BACCHETTA N	164	0.257
BENSINGER J	164	0.257
BESSON D	164	0.257
MISHINA M	164	0.257
NELSON C	164	0.257
PAULETTA G	164	0.257
CLARK AG	163	0.256
PERL ML	163	0.256
SEIYA Y	163	0.256
SKUBIC P	163	0.256
TKACZYK S	163	0.256
DERWENT PF	162	0.254
HONSCHEID K	162	0.254
LOCKYER N	162	0.254
PATEL PM	162	0.254
BAUER G	161	0.253
CAMPAGNARI C	161	0.253
KANDASWAMY J	161	0.253
ROBERTSON WJ	161	0.253
BERGE JP	160	0.251
HOLLOWAY L	160	0.251
KIM YK	160	0.251
LEWIS JD	160	0.251
LI J	160	0.251
PAPADIMITRIOU V	160	0.251
RILEY D	160	0.251
TANAKA M	160	0.251
WESTER WC	160	0.251
WICKLUND E	160	0.251
WINER BL	160	0.251
DEJONGH F	159	0.250
TOLLESTRUP A	159	0.250
WEBB R	159	0.250
YAMAMOTO H	159	0.250
ZANETTI A	159	0.250
BUSETTO G	158	0.248
HUGHES R	158	0.248
LEONE S	158	0.248
WOLINSKI J	158	0.248
ZUCCHELLI S	158	0.248
KONIGSBERG J	157	0.246
LUKENS P	157	0.246
MANGANO M	157	0.246
PARK H	157	0.246
TURINI N	157	0.246
VEJCIK S	157	0.246
GERDES DW	156	0.245
SEGLER S	156	0.245
GIROMINI P	155	0.243
MULLER T	155	0.243
PLUNKETT R	155	0.243
RICHMAN JD	155	0.243
BENJAMIN D	154	0.242
KATO Y	154	0.242
LUTH V	154	0.242
PESCARA L	154	0.242
WILSON P	154	0.242
YOSHIDA T	154	0.242
ABRAMS GS	153	0.240
KOVACS E	153	0.240
PTOHOS F	153	0.240
STROYNOWSKI R	153	0.240
KIM SH	152	0.239
MARIOTTI M	152	0.239
RODRIGO T	152	0.239
EISENSTEIN BI	151	0.237
MORRISON RJ	151	0.237
COOPER J	150	0.235
SILL A	150	0.235
WENZEL H	150	0.235
EINSWEILER K	149	0.234
GOSHAW AT	149	0.234
KARLINER I	149	0.234
LONG O	149	0.234
TETHER S	149	0.234
CIHANGIR S	148	0.232
JENSEN H	148	0.232
LINDGREN M	148	0.232
SEIDEL S	148	0.232
LAMMEL S	147	0.231
BARINGER P	146	0.229
ERREDE D	146	0.229
RANKIN P	146	0.229
ROSENSON L	146	0.229
SPHICAS P	146	0.229
THERIOT D	146	0.229
ARTUSO M	145	0.228
BEHRENDS S	145	0.228
SHIPSEY IPJ	145	0.228
SKWARNICKI T	145	0.228
SUMOROK K	145	0.228
TSENG J	145	0.228
WARBURTON A	145	0.228
WU X	145	0.228
YELTON J	144	0.226
BOYARSKI AM	143	0.224
LUCCHESI D	143	0.224
PATTERSON JR	143	0.224
SCHRENK S	143	0.224
DRELL PS	142	0.223
KASHA H	142	0.223
RAGAN K	142	0.223
THALER JJ	142	0.223
SCHMIDT MP	141	0.221
ELY R	140	0.220
INNES WR	140	0.220
LECOMPTE T	140	0.220
MARTIN A	140	0.220
MIAO T	140	0.220
IKEDA H	139	0.218
KIM SK	139	0.218
ROODMAN A	139	0.218
YAGIL A	139	0.218
BLAIR RE	138	0.217
HUSTON J	138	0.217
KATAYAMA N	138	0.217
OKUSAWA T	138	0.217
TERAMOTO Y	138	0.217
ZHANG J	138	0.217
ALEXANDER JP	137	0.215
ERNST J	137	0.215
KOPP S	137	0.215
MILLER R	137	0.215
NEUBERGER D	137	0.215
AMMAR R	136	0.213
COCHRAN J	136	0.213
SUZUKI T	136	0.213
URHEIM J	136	0.213
WANG J	136	0.213
ATAC M	135	0.212
BANERJEE S	135	0.212
ENO S	135	0.212
LAMOUREUX JI	135	0.212
MILLER JS	135	0.212
PANVINI RS	135	0.212
SALTZBERG D	135	0.212
SELEN M	135	0.212
YAO W	135	0.212
BROMBERG C	134	0.210
PIACENTINO G	134	0.210
BARBAROGALTIERI A	133	0.209
ENGELS E	133	0.209
HANS RM	133	0.209
HUFFMAN BT	133	0.209
INCANDELA J	133	0.209
JONES M	133	0.209
KANEKO T	133	0.209
SHARMA V	133	0.209
SHEPARD PF	133	0.209
BHATTI A	132	0.207
BURKETT K	132	0.207
DONATI S	132	0.207
GEER S	132	0.207
GROER L	132	0.207
KIM SB	132	0.207
KOEHN P	132	0.207
PAGLIARONE C	132	0.207
PICCOLO M	132	0.207
SHIMOJIMA M	132	0.207
STUART D	132	0.207
YU I	132	0.207
FIORI I	131	0.206
GALLINARO M	131	0.206
HEINRICH J	131	0.206
RYD A	131	0.206
CINABRO D	130	0.204
FAN Q	130	0.204
GOLDBERG M	130	0.204
PREPOST R	130	0.204
SAVINOV V	130	0.204
SINGH P	130	0.204
STEELE J	130	0.204
CONWAY J	129	0.202
DENINNO M	129	0.202
GORDON A	129	0.202
KIM HS	129	0.202
LANKFORD AJ	129	0.202
SEVERINI H	129	0.202
SPIEGEL L	129	0.202
BAILEY MW	128	0.201
BERTOLUCCI S	128	0.201
KROLL J	128	0.201
MIYASHITA S	128	0.201
OGAWA S	128	0.201
OISHI R	128	0.201
PERAZZO A	128	0.201
SCHINDLER RH	128	0.201
SPALDING J	128	0.201
TENG PK	128	0.201
ZOELLER MM	128	0.201
ALBROW MG	127	0.199
JOHNSON JR	127	0.199
KRUSE M	127	0.199
MAKSIMOVIC P	127	0.199
MARSISKE H	127	0.199
PITTS KT	127	0.199
WANG MJ	127	0.199
YEH P	127	0.199
ANTOS J	126	0.198
FRIEDMAN J	126	0.198
GIOKARIS N	126	0.198
GOLLIN GD	126	0.198
KENNEDY RD	126	0.198
SCHELLMAN H	126	0.198
SMITH A	126	0.198
TOLLEFSON K	126	0.198
ABE F	125	0.196
FREY R	125	0.196
OH SH	125	0.196
PAULINI M	125	0.196
SATO H	125	0.196
WISNIEWSKI WJ	125	0.196
JONES CD	124	0.195
SHAPIRO MD	124	0.195
TRISCHUK W	124	0.195
YANG S	124	0.195
AIHARA H	123	0.193
CLARK AR	123	0.193
LAMI S	123	0.193
NARSKY I	123	0.193
SEIDEN A	123	0.193
YASUOKA K	123	0.193
CONTRERAS M	122	0.192
COPPAGE D	122	0.192
EDWARDS KW	122	0.192
LYS J	122	0.192
ROY J	122	0.192
GALEOTTI S	121	0.190
INCAGLI M	121	0.190
LYNCH HL	121	0.190
MACFARLANE DB	121	0.190
SCHUMM BA	121	0.190
YU Z	121	0.190
ZHANG L	121	0.190
CHENG MT	120	0.188
HYLEN J	120	0.188
KORDAS K	120	0.188
MASEK G	120	0.188
BAND HR	119	0.187
DICKSON M	119	0.187
KIM DH	119	0.187
LIU YC	119	0.187
NAUENBERG U	119	0.187
TAYLOR W	118	0.185
FINOCCHIARO G	117	0.184
MADARAS RJ	117	0.184
PAPPAS SP	117	0.184
WANG C	117	0.184
WENZEL WA	117	0.184
WURTHWEIN F	117	0.184
BROWN D	116	0.182
FELDMAN GJ	116	0.182
JAMES E	116	0.182
LU A	116	0.182
MARRINER JP	116	0.182
OHSUGI T	116	0.182
SHAW NM	116	0.182
WILSON RJ	116	0.182
BAUMANN T	115	0.181
HEUSCH CA	115	0.181
WON E	115	0.181
AKIMOTO H	114	0.179
DITTMANN JR	114	0.179
GRASSMANN H	114	0.179
LOHNER M	114	0.179
MUELLER J	114	0.179
PARA A	114	0.179
PLAYFER S	114	0.179
PRELL S	114	0.179
SOFFER A	114	0.179
AZFAR F	113	0.177
BLOOM K	113	0.177
BRUNER N	113	0.177
CANER A	113	0.177
FRISCH H	113	0.177
TIMKO M	113	0.177
YOSEF C	113	0.177
GAY C	112	0.176
HITLIN DG	112	0.176
KUNS E	112	0.176
SINGH JB	112	0.176
CULBERTSON R	111	0.174
KANG JS	111	0.174
MOUNTAIN R	111	0.174
NG CR	111	0.174
PFEIFFER LN	111	0.174
WEST KW	111	0.174
YOUNG CC	111	0.174
BLOOM P	110	0.173
CHRISTOFEK L	110	0.173
DAVIS R	110	0.173
GODANG R	110	0.173
HU P	110	0.173
LANGE DJ	110	0.173
ROSER R	110	0.173
WALSH J	110	0.173
BRIERE RA	109	0.171
BUCHHOLZ D	109	0.171
KIM BJ	109	0.171
KIM HJ	109	0.171
LEE SJ	109	0.171
WOLF A	109	0.171
BLAYLOCK G	108	0.170
COBAL M	108	0.170
LUSIN S	108	0.170
MUHEIM F	108	0.170
SANTI L	108	0.170
TAMURA N	108	0.170
GUILLIAN G	107	0.168
IWATA Y	107	0.168
KESTEN P	107	0.168
MESSNER R	107	0.168
BURCHAT PR	106	0.166
GIBBONS L	106	0.166
KIM H	106	0.166
LYON AL	106	0.166
SOKOLOFF MD	106	0.166
STEVENSON ML	106	0.166
TARTARELLI F	106	0.166
VUCINIC D	106	0.166
WAGNER SR	106	0.166
YUN JC	106	0.166
