Authors	records	% of 818
CHENG AF	8	0.978
STERN SA	8	0.978
WEAVER HA	8	0.978
TSUNETA S	7	0.856
KATSUKAWA Y	6	0.733
MOORE JM	6	0.733
SHIMIZU T	6	0.733
SPENCER JR	6	0.733
ICHIMOTO K	5	0.611
LUNSFORD A	5	0.611
MCEWEN AS	5	0.611
MILLER W	5	0.611
NAGATA S	5	0.611
REUTER DC	5	0.611
SHINE RA	5	0.611
SUEMATSU Y	5	0.611
TARBELL TD	5	0.611
TITLE AM	5	0.611
GOLUB L	4	0.489
KANO R	4	0.489
LITES BW	4	0.489
NARUKAGE N	4	0.489
PHILLIPS RJ	4	0.489
PLAUT JJ	4	0.489
REN QH	4	0.489
SAKAO T	4	0.489
WANG H	4	0.489
YOUNG LA	4	0.489
BAGENAL F	3	0.367
BERGER TE	3	0.367
BUSTAMANTE CD	3	0.367
CARELL T	3	0.367
COCKE CL	3	0.367
EGHOLM M	3	0.367
GLADSTONE GR	3	0.367
GYGI SP	3	0.367
HAN JH	3	0.367
KOBILKA BK	3	0.367
LEE C	3	0.367
LEE H	3	0.367
LEUSCHEN CJ	3	0.367
LI Y	3	0.367
MARGOT JL	3	0.367
NIELSEN R	3	0.367
NORDBORG M	3	0.367
OROSEI R	3	0.367
PERTEA M	3	0.367
PICARDI G	3	0.367
PORCO CC	3	0.367
ROGERS J	3	0.367
RUSSELL PS	3	0.367
SAFAEINILI A	3	0.367
SALZBERG SL	3	0.367
SASAKI K	3	0.367
SCHATZ M	3	0.367
SHIMOJO M	3	0.367
SIMONS JF	3	0.367
TANAKA K	3	0.367
THROOP HB	3	0.367
TURNER AH	3	0.367
WHITE O	3	0.367
WORTMAN JR	3	0.367
YAMAMOTO T	3	0.367
ZHAO Q	3	0.367
ADAMS JM	2	0.244
ALLEN JE	2	0.244
ALLEY RB	2	0.244
AMEDEO P	2	0.244
ANANDAKRISHNAN S	2	0.244
ANBAR AD	2	0.244
ARAKAWA K	2	0.244
ARNOLD GL	2	0.244
ASARA JM	2	0.244
BAINES KH	2	0.244
BALLIF BA	2	0.244
BAN N	2	0.244
BARINGER MO	2	0.244
BARRETT JC	2	0.244
BARROSO I	2	0.244
BARTON GJ	2	0.244
BATZER MA	2	0.244
BEAL LM	2	0.244
BECKER JW	2	0.244
BELKACEM A	2	0.244
BENETTI S	2	0.244
BENFEY PN	2	0.244
BIDIGARE RR	2	0.244
BIRNEY E	2	0.244
BONAS U	2	0.244
BORK P	2	0.244
BRYDEN HL	2	0.244
BUESSELER KO	2	0.244
BUICK R	2	0.244
BUSINO L	2	0.244
BYRNE S	2	0.244
CAHILL DG	2	0.244
CALL J	2	0.244
CANTLEY LC	2	0.244
CARDON LR	2	0.244
CARLSON CA	2	0.244
CARLSON J	2	0.244
CHAPMAN RD	2	0.244
CHEN H	2	0.244
CHEN Y	2	0.244
CHEN Z	2	0.244
CHEREZOV V	2	0.244
CHESS A	2	0.244
CHIN L	2	0.244
CHOI HJ	2	0.244
CHUPAS PJ	2	0.244
CIRTAIN JW	2	0.244
CLARK RM	2	0.244
CLIFFORD SM	2	0.244
COLLINS MJ	2	0.244
COSTA R	2	0.244
CRABTREE J	2	0.244
CUNNINGHAM SA	2	0.244
CUSACK S	2	0.244
CYSTER JG	2	0.244
CZASCH A	2	0.244
DALY MJ	2	0.244
DAVIS CC	2	0.244
DAVIS MW	2	0.244
DAVIS S	2	0.244
DE PATER I	2	0.244
DECAPRIO D	2	0.244
DELCHER AL	2	0.244
DELUCA EE	2	0.244
DIMOPOULOS G	2	0.244
DING Y	2	0.244
DOLAN L	2	0.244
DOLAN RJ	2	0.244
DONEY ASF	2	0.244
DORNER R	2	0.244
DUNDAS CM	2	0.244
EICHLER EE	2	0.244
EICK D	2	0.244
ELAIN G	2	0.244
ELLARD S	2	0.244
ELLEDGE SJ	2	0.244
ELLIOTT KS	2	0.244
FAROOQI IS	2	0.244
FARQUHAR J	2	0.244
FARRELL WM	2	0.244
FEDERICO C	2	0.244
FERGUSON B	2	0.244
FISHBAUGH KE	2	0.244
FITZSIMMONS A	2	0.244
FOSTER JM	2	0.244
FRASER-LIGGETT CM	2	0.244
FRATZL P	2	0.244
FRAYLING TM	2	0.244
FREATHY RM	2	0.244
FRICK C	2	0.244
FRIGERI A	2	0.244
FRITH CD	2	0.244
FUJIMORI T	2	0.244
GARCIA-SASTRE A	2	0.244
GARVIN J	2	0.244
GEISSMANN F	2	0.244
GHEDIN E	2	0.244
GILBERT MTP	2	0.244
GLADYSHEV VN	2	0.244
GODINHO SIH	2	0.244
GRIGORIEV IV	2	0.244
GROVES CJ	2	0.244
GUARINO F	2	0.244
GUDBJARTSSON DF	2	0.244
GULCHER JR	2	0.244
GURNETT DA	2	0.244
HAAS B	2	0.244
HAHN S	2	0.244
HAN K	2	0.244
HANSON MA	2	0.244
HARKINS TT	2	0.244
HARRIES LW	2	0.244
HARRIS RA	2	0.244
HATTERSLEY AT	2	0.244
HAUSSLER D	2	0.244
HAYASHI M	2	0.244
HEIMANN M	2	0.244
HERKENHOFF KE	2	0.244
HERNANDEZ RD	2	0.244
HILBURN K	2	0.244
HILLEBRANDT W	2	0.244
HINDS DA	2	0.244
HIRSCHI JJM	2	0.244
HITMAN GA	2	0.244
HOFREITER M	2	0.244
HU J	2	0.244
HU TT	2	0.244
HUANG B	2	0.244
HUANG Y	2	0.244
HUBISZ MJ	2	0.244
HURLES ME	2	0.244
HUSE SM	2	0.244
HUTCHISON SK	2	0.244
INDAP A	2	0.244
ITO T	2	0.244
IVANOV AB	2	0.244
JACKSON SP	2	0.244
JAEGER WL	2	0.244
JAGUTZKI O	2	0.244
JAHNKE T	2	0.244
JENNI S	2	0.244
JENNINGS DE	2	0.244
JOHANSSON B	2	0.244
JOHNS WE	2	0.244
JOHNSEN S	2	0.244
JOHNSON DS	2	0.244
JOHNSON JR	2	0.244
JONASDOTTIR A	2	0.244
JONES S	2	0.244
KANAI A	2	0.244
KANZOW T	2	0.244
KAPITONOV VV	2	0.244
KARPEN GH	2	0.244
KAUFMAN AJ	2	0.244
KERN AD	2	0.244
KIM K	2	0.244
KIM M	2	0.244
KIM S	2	0.244
KINZLER KW	2	0.244
KNIGHT B	2	0.244
KOBILKA TS	2	0.244
KOFMAN W	2	0.244
KONG A	2	0.244
KONKEL MK	2	0.244
KOO H	2	0.244
KREIDI K	2	0.244
KRIVENTSEVA EV	2	0.244
KUBO M	2	0.244
KULKARNI RP	2	0.244
KUO CJ	2	0.244
KYRIACOU CP	2	0.244
LANDERS AL	2	0.244
LANGO H	2	0.244
LEE AT	2	0.244
LEE J	2	0.244
LEE YS	2	0.244
