Authors	records	% of 22989
GALLO RC	61	0.265
PETERS R	57	0.248
SIKORSKI R	57	0.248
VOGELSTEIN B	41	0.178
WONGSTAAL F	38	0.165
SCHULTZ PG	33	0.144
WHITESIDES GM	32	0.139
MAO HK	31	0.135
KANDEL ER	29	0.126
KINZLER KW	29	0.126
LERNER RA	29	0.126
LIEBER CM	29	0.126
AARONSON SA	28	0.122
SQUYRES SW	28	0.122
TJIAN R	27	0.117
ANONYMOUS	26	0.113
BALTIMORE D	26	0.113
CECH TR	25	0.109
HEMLEY RJ	25	0.109
LEFKOWITZ RJ	25	0.109
SNYDER SH	25	0.109
VENTER JC	25	0.109
JOHNSON TV	24	0.104
BELL JF	23	0.100
HEAD JW	23	0.100
INGERSOLL AP	23	0.100
ESSEX M	22	0.096
WILSON IA	22	0.096
COHEN J	21	0.091
GREELEY R	21	0.091
GREENBERG ME	21	0.091
NAKAMURA Y	21	0.091
ROSENFELD MG	21	0.091
SCHREIBER SL	21	0.091
SCHUBERT G	21	0.091
BROWN RH	20	0.087
CROCE CM	20	0.087
DAVIS RW	20	0.087
HOOD L	20	0.087
NICOLL RA	20	0.087
SMALLEY RE	20	0.087
SMITH DE	20	0.087
SODERBLOM LA	20	0.087
VEVERKA J	20	0.087
ZARE RN	20	0.087
ARVIDSON RE	19	0.083
FRASER CM	19	0.083
REES DC	19	0.083
SEEBURG PH	19	0.083
SEIDMAN JG	19	0.083
CAMPBELL DB	18	0.078
HAMILTON SR	18	0.078
HOLDEN C	18	0.078
JEANLOZ R	18	0.078
MCKNIGHT SL	18	0.078
WANG J	18	0.078
BROWN AM	17	0.074
BUSECK PR	17	0.074
GREENGARD P	17	0.074
HADDON RC	17	0.074
KARIN M	17	0.074
KIM PS	17	0.074
KLAUSNER RD	17	0.074
OSTRO SJ	17	0.074
YANCOPOULOS GD	17	0.074
CHRISTENSEN PR	16	0.070
CLORE GM	16	0.070
ERTL G	16	0.070
GOEDDEL DV	16	0.070
GRONENBORN AM	16	0.070
KOSHLAND DE	16	0.070
MCSWEEN HY	16	0.070
MILLER LH	16	0.070
MOSS B	16	0.070
POPOVIC M	16	0.070
SAYKALLY RJ	16	0.070
SCHIMMEL P	16	0.070
STEITZ TA	16	0.070
ZHANG Y	16	0.070
ADAMS MD	15	0.065
BROWN MS	15	0.065
CARON MG	15	0.065
CHEN ISY	15	0.065
CRISP D	15	0.065
CURRAN T	15	0.065
EVANS RM	15	0.065
HALLIDAY AN	15	0.065
JANDA KD	15	0.065
LANDER ES	15	0.065
LANGER R	15	0.065
LEVY JA	15	0.065
LI J	15	0.065
MAK TW	15	0.065
MALIN MC	15	0.065
MCCORMICK F	15	0.065
MORAD M	15	0.065
SALAHUDDIN SZ	15	0.065
SOLOMON SC	15	0.065
SUDHOF TC	15	0.065
TANAKA K	15	0.065
ULLRICH A	15	0.065
WANG Y	15	0.065
WELLS JA	15	0.065
WHITE O	15	0.065
WILLIAMS LT	15	0.065
YEOMANS DK	15	0.065
BUSTAMANTE C	14	0.061
COLLINS FS	14	0.061
DAVIS RJ	14	0.061
EDWARDS RL	14	0.061
ELLEDGE SJ	14	0.061
FAUCI AS	14	0.061
FINK GR	14	0.061
FLAVELL RA	14	0.061
GILMAN AG	14	0.061
HOOD LE	14	0.061
HUNTEN DM	14	0.061
KAY SA	14	0.061
LEE TH	14	0.061
LEONARD WJ	14	0.061
PAUL SM	14	0.061
POLLACK JB	14	0.061
RIVIER J	14	0.061
SAKMANN B	14	0.061
SHARP PA	14	0.061
SMITH HO	14	0.061
TAKAHASHI T	14	0.061
TANIGUCHI T	14	0.061
TOKURA Y	14	0.061
VALE W	14	0.061
WOFSY SC	14	0.061
BENKOVIC SJ	13	0.057
CHEN Y	13	0.057
CRABTREE GR	13	0.057
DAVIES ME	13	0.057
FRIEDMAN JM	13	0.057
GOLDSTEIN JL	13	0.057
GUSELLA JF	13	0.057
HAHN BH	13	0.057
HASELTINE WA	13	0.057
HERKENHOFF KE	13	0.057
KIM SH	13	0.057
LANZEROTTI LJ	13	0.057
LEISEROWITZ L	13	0.057
LIU Y	13	0.057
MARRACK P	13	0.057
MARSHALL E	13	0.057
MING DW	13	0.057
PHILLIPS RJ	13	0.057
PRESTON RA	13	0.057
RAJEWSKY K	13	0.057
REDDY EP	13	0.057
RUTTER WJ	13	0.057
STONE R	13	0.057
STUCKY GD	13	0.057
WHITE R	13	0.057
YUNG YL	13	0.057
ALKON DL	12	0.052
ANDERSON JD	12	0.052
AWSCHALOM DD	12	0.052
BARINAGA M	12	0.052
BLOOM BR	12	0.052
BRINSTER RL	12	0.052
BROWN JH	12	0.052
CARR MH	12	0.052
CASKEY CT	12	0.052
CHENG H	12	0.052
COHEN JD	12	0.052
COHEN ML	12	0.052
DEGRADO WF	12	0.052
DERVAN PB	12	0.052
GRAY HB	12	0.052
HANSMA PK	12	0.052
HARTL DL	12	0.052
HO DD	12	0.052
JABLONSKI D	12	0.052
JAENISCH R	12	0.052
KAFATOS FC	12	0.052
KUMAR A	12	0.052
LAHAV M	12	0.052
LEDERER WJ	12	0.052
LEE J	12	0.052
LEWIS RS	12	0.052
LI Y	12	0.052
MACKINNON R	12	0.052
MARDER SR	12	0.052
MATSUMOTO K	12	0.052
MCEWEN AS	12	0.052
MIRKIN CA	12	0.052
MYERS RM	12	0.052
NOLLER HF	12	0.052
POO MM	12	0.052
RAKIC P	12	0.052
RENNE PR	12	0.052
RINE J	12	0.052
SARNGADHARAN MG	12	0.052
SCHLESSINGER J	12	0.052
SHAW GM	12	0.052
SHOWS TB	12	0.052
SLAMON DJ	12	0.052
SLEIGHT AW	12	0.052
SMITH MD	12	0.052
TANZI RE	12	0.052
WALKER RJ	12	0.052
WEISSMAN IL	12	0.052
WEITZ DA	12	0.052
ZINKERNAGEL RM	12	0.052
ZUBER MT	12	0.052
ALIVISATOS AP	11	0.048
ALLAN JS	11	0.048
ALLEY RB	11	0.048
ANDERSON JG	11	0.048
BASU AR	11	0.048
BENOIST C	11	0.048
BINZEL RP	11	0.048
BLAMONT JE	11	0.048
BRENNER MB	11	0.048
CARLSON RW	11	0.048
CATTERALL WA	11	0.048
CERAMI A	11	0.048
CHOI DW	11	0.048
CHORY J	11	0.048
CHU S	11	0.048
CLARK NA	11	0.048
CRAIG H	11	0.048
DALLAFAVERA R	11	0.048
DARNELL JE	11	0.048
DAVIS MM	11	0.048
FAHEY DW	11	0.048
FELDMAN PD	11	0.048
GAUB HE	11	0.048
GHOSH S	11	0.048
HAFEN E	11	0.048
HENDRICKSON WA	11	0.048
HUNKAPILLER MW	11	0.048
JOHNSON JR	11	0.048
KADONAGA JT	11	0.048
KENT SBH	11	0.048
KERR RA	11	0.048
KISHIMOTO T	11	0.048
KNOLL AH	11	0.048
KOOB GF	11	0.048
KOONIN EV	11	0.048
LANE WS	11	0.048
LEDER P	11	0.048
LEE S	11	0.048
LETVIN NL	11	0.048
LI H	11	0.048
LI M	11	0.048
LINDQUIST S	11	0.048
LOSICK R	11	0.048
MATHIS D	11	0.048
MATTHEWS BW	11	0.048
MAYEWSKI PA	11	0.048
MCLANE MF	11	0.048
MORRIS RV	11	0.048
MULLIGAN RC	11	0.048
NORMILE D	11	0.048
ORTON GS	11	0.048
PASTAN I	11	0.048
PETERSON PA	11	0.048
RISCH N	11	0.048
ROSSANT J	11	0.048
SHATZ CJ	11	0.048
SIMON MI	11	0.048
STROMINGER JL	11	0.048
TAKAHASHI JS	11	0.048
THOMPSON CB	11	0.048
TSIEN RY	11	0.048
TYLER GL	11	0.048
VANDEWOUDE GF	11	0.048
VERMA IM	11	0.048
WALDROP MM	11	0.048
WANG W	11	0.048
WEINBERG RA	11	0.048
WITTE ON	11	0.048
WUDL F	11	0.048
ALT FW	10	0.043
ANDERSON RM	10	0.043
ANDREAE MO	10	0.043
APPELLA E	10	0.043
BELTON MJS	10	0.043
BROWNLEE DE	10	0.043
CHAMBON P	10	0.043
CHEN J	10	0.043
CHEN M	10	0.043
CLARK BC	10	0.043
COLLINS F	10	0.043
COLLINS FH	10	0.043
COX DR	10	0.043
CRUTZEN PJ	10	0.043
DAHLBERG JE	10	0.043
DEPAOLO DJ	10	0.043
DIXIT VM	10	0.043
EISNER T	10	0.043
ELKINS JW	10	0.043
ERIKSON J	10	0.043
FISHMAN MC	10	0.043
GEORGOPOULOS AP	10	0.043
GILBERT W	10	0.043
GIORGINI JD	10	0.043
GLIMCHER LH	10	0.043
GOLDE DW	10	0.043
GREENBERG R	10	0.043
GREENE WC	10	0.043
HAMMER RE	10	0.043
HENGARTNER H	10	0.043
HOFFMAN SL	10	0.043
HUNT DF	10	0.043
JOHNSON RE	10	0.043
JULL AJT	10	0.043
KAPPLER J	10	0.043
KARPLUS M	10	0.043
KATO T	10	0.043
KORNBERG RD	10	0.043
KUHAR MJ	10	0.043
KUMAR S	10	0.043
LENARDO MJ	10	0.043
LEVINE M	10	0.043
LI R	10	0.043
LIU J	10	0.043
LOH DY	10	0.043
LOWY DR	10	0.043
MANIATIS T	10	0.043
MAY RM	10	0.043
MCKAY CP	10	0.043
MORRISON D	10	0.043
NELSON RM	10	0.043
NUSSENZWEIG V	10	0.043
OLNEY JW	10	0.043
OWEN T	10	0.043
PABO CO	10	0.043
PALMITER RD	10	0.043
PAVLETICH NP	10	0.043
PETTENGILL GH	10	0.043
PRICE DL	10	0.043
RAMANATHAN V	10	0.043
REBEK J	10	0.043
RICE JW	10	0.043
RIEDER R	10	0.043
ROSEN CA	10	0.043
RUSSELL CT	10	0.043
SAFINYA CR	10	0.043
SCHELLER RH	10	0.043
SEPKOSKI JJ	10	0.043
SHABANOWITZ J	10	0.043
SHANK CV	10	0.043
SHAPIRO L	10	0.043
SHOEMAKER EM	10	0.043
SLADE MA	10	0.043
SODROSKI J	10	0.043
SPIEGELMAN BM	10	0.043
STONE EC	10	0.043
STROUD RM	10	0.043
SWISHER CC	10	0.043
THIEMENS MH	10	0.043
THOMPSON LG	10	0.043
THORNER J	10	0.043
TONEGAWA S	10	0.043
TOON OB	10	0.043
WARREN WS	10	0.043
WEAVER HA	10	0.043
WEINTRAUB H	10	0.043
WEISS RA	10	0.043
YAMAMOTO KR	10	0.043
ZETTL A	10	0.043
ABELSON J	9	0.039
ACUNA MH	9	0.039
ANDERSON DL	9	0.039
ARMSTRONG TP	9	0.039
AVOURIS P	9	0.039
BARD AJ	9	0.039
BARTEL DP	9	0.039
BEACHY PA	9	0.039
