Authors	records	% of 62349
ALAM MS	302	0.484
KASS R	294	0.472
KAGAN H	293	0.470
LI J	289	0.464
FORD WT	278	0.446
SMITH JG	278	0.446
GLADNEY L	277	0.444
TANAKA M	270	0.433
AMIDEI D	269	0.431
ZHANG J	269	0.431
BANERJEE S	267	0.428
HARA K	264	0.423
JESSOP CP	264	0.423
GAN KK	263	0.422
EIGEN G	261	0.419
LEE J	261	0.419
BARNETT BA	260	0.417
BODEK A	259	0.415
ERREDE S	254	0.407
HAUSER J	254	0.407
TIPTON P	248	0.398
KONDO K	247	0.396
OLSEN J	246	0.395
SLIWA K	246	0.395
BINKLEY M	245	0.393
CASTRO A	245	0.393
KINOSHITA K	245	0.393
SAKUMOTO WK	244	0.391
WANG CH	244	0.391
BERETVAS A	243	0.390
HANDLER R	242	0.388
HONSCHEID K	241	0.387
MUKHERJEE A	241	0.387
NAKANO I	240	0.385
PONDROM L	240	0.385
BORTOLETTO D	239	0.383
CAMPAGNARI C	239	0.383
SINERVO P	239	0.383
WILLIAMS HH	239	0.383
CARLSMITH D	238	0.382
PAAR HP	238	0.382
YEH GP	238	0.382
BARNES VE	237	0.380
BELLETTINI G	237	0.380
GOULIANOS K	237	0.380
HABER C	237	0.380
KIRSCH L	237	0.380
LAASANEN AT	237	0.380
NODULMAN L	237	0.380
BISELLO D	236	0.379
CAMPBELL M	236	0.379
GOLD M	236	0.379
LORETI M	236	0.379
MAESHIMA K	236	0.379
PROUDFOOT J	236	0.379
BLOCKER C	235	0.377
BRANDENBURG G	235	0.377
BYRUM KL	235	0.377
CHIARELLI G	235	0.377
CORDELLI M	235	0.377
DEMORTIER L	235	0.377
GARFINKEL AF	235	0.377
HAHN SR	235	0.377
HARRIS RM	235	0.377
KAMON T	235	0.377
PATRICK J	235	0.377
PUNZI G	235	0.377
RIMONDI F	235	0.377
RISTORI L	235	0.377
SCHLABACH P	235	0.377
SCHMIDT EE	235	0.377
SCRIBANO A	235	0.377
SHOCHET M	235	0.377
WAGNER RL	235	0.377
APOLLINARI G	234	0.375
BELLINGER J	234	0.375
PATEL PM	234	0.375
WAGNER RG	234	0.375
YOH J	234	0.375
BEDESCHI F	233	0.374
FOSTER GW	233	0.374
GIANNETTI P	233	0.374
KUHLMANN SE	233	0.374
MENZIONE A	233	0.374
PHILLIPS TJ	233	0.374
RICHMAN JD	233	0.374
UKEGAWA F	233	0.374
FRANKLIN M	232	0.372
SNIDER FD	232	0.372
VIDAL R	231	0.370
BROWDER TE	230	0.369
KEPHART R	230	0.369
BUDD HS	228	0.366
BACCHETTA N	227	0.364
ABE K	226	0.362
HOCKER A	226	0.362
LONG O	226	0.362
SEIYA Y	226	0.362
DERWENT PF	225	0.361
POLING R	225	0.361
TAKIKAWA K	225	0.361
TKACZYK S	225	0.361
WICKLUND AB	225	0.361
YOSHIDA T	225	0.361
BELFORTE S	224	0.359
PAULETTA G	224	0.359
KIM YK	223	0.358
LEWIS JD	223	0.358
