Authors	records	% of 830
STADERMANN FJ	7	0.843
TSOU P	7	0.843
BRADLEY JP	6	0.723
FRANCHI IA	6	0.723
MATRAJT G	6	0.723
BORG J	5	0.602
BROWNLEE DE	5	0.602
BUSEMANN H	5	0.602
DJOUADI Z	5	0.602
GRAHAM GA	5	0.602
HOPPE P	5	0.602
ISHII H	5	0.602
KELLER LP	5	0.602
NAKAMURA-MESSENGER K	5	0.602
PAPANASTASSIOU DA	5	0.602
SASAKI S	5	0.602
SNEAD CJ	5	0.602
STEPHAN T	5	0.602
CLARK BC	4	0.482
DAI ZR	4	0.482
DEMURA H	4	0.482
FLOSS C	4	0.482
FUJIWARA A	4	0.482
GOUNELLE M	4	0.482
GROSSEMY F	4	0.482
HASHIMOTO T	4	0.482
HIRATA N	4	0.482
HUTH J	4	0.482
KEARSLEY AT	4	0.482
KUBOTA T	4	0.482
LANZIROTTI A	4	0.482
LEITNER J	4	0.482
LEROUX H	4	0.482
LI Y	4	0.482
MEIBOM A	4	0.482
MIYAMOTO H	4	0.482
MOSTEFAOUI S	4	0.482
NAKAMURA T	4	0.482
ROBERT F	4	0.482
SAITO J	4	0.482
SCHEERES DJ	4	0.482
SEE TH	4	0.482
STROUD R	4	0.482
TAYLOR S	4	0.482
TESLICH N	4	0.482
WESTPHAL AJ	4	0.482
YANO H	4	0.482
ZINNER E	4	0.482
ZOLENSKY ME	4	0.482
ABE M	3	0.361
ABE S	3	0.361
ALEON J	3	0.361
ALEXANDER CMO	3	0.361
BAJT S	3	0.361
BARATTA GA	3	0.361
BASTIEN R	3	0.361
BLEUET P	3	0.361
BRENNAN S	3	0.361
BRIDGES JC	3	0.361
BRUCATO JR	3	0.361
BURCHELL MJ	3	0.361
BUTTERWORTH A	3	0.361
CHEN J	3	0.361
CHI MF	3	0.361
CHISHOLM SW	3	0.361
CLEMETT SJ	3	0.361
COLANGELI L	3	0.361
D'HENDECOURT L	3	0.361
DAVIDSON EH	3	0.361
FALLON S	3	0.361
FERRINI G	3	0.361
FERROIR T	3	0.361
FLYNN G	3	0.361
FRIES M	3	0.361
FRIML J	3	0.361
GASKELL RW	3	0.361
GILLET P	3	0.361
GREEN SF	3	0.361
HIRAYAMA Y	3	0.361
HORZ F	3	0.361
HUTCHEON ID	3	0.361
JONES S	3	0.361
JOSWIAK D	3	0.361
KAWAGUCHI J	3	0.361
KISSEL J	3	0.361
LEMELLE L	3	0.361
MAO HK	3	0.361
MARCUS MA	3	0.361
MARHAS K	3	0.361
MENNELLA V	3	0.361
MESSENGER S	3	0.361
MUKAI T	3	0.361
NAKAMURA R	3	0.361
NAKANO T	3	0.361
NITTLER LR	3	0.361
OKADA T	3	0.361
PALUMBO ME	3	0.361
RAO W	3	0.361
RIETMEIJER FJM	3	0.361
ROTUNDI A	3	0.361
RUBIN EM	3	0.361
SANDFORD SA	3	0.361
SCHWANDT CS	3	0.361
SIMIONOVICI A	3	0.361
SMITH DR	3	0.361
STEELE A	3	0.361
SUSINI J	3	0.361
SUZUKI S	3	0.361
SUZUKI Y	3	0.361
TRIGO-RODRIGUEZ JM	3	0.361
TROADEC D	3	0.361
TSUCHIYAMA A	3	0.361
TUZZOLINO AJ	3	0.361
UESUGI K	3	0.361
WANG J	3	0.361
WANG Y	3	0.361
WEST R	3	0.361
WIRICK S	3	0.361
WOZNIAKIEWICZ P	3	0.361
YAMAMOTO Y	3	0.361
YOSHIKAWA M	3	0.361
ZHANG J	3	0.361
ZHANG X	3	0.361
A'HEARN MF	2	0.241
AERTS A	2	0.241
ANSMANN M	2	0.241
ARAKI T	2	0.241
