Authors	records	% of 2962
ABE K	28	0.945
ZHANG J	28	0.945
KIM HJ	27	0.912
TANAKA M	25	0.844
KANG JH	24	0.810
NAGASAKA Y	24	0.810
WATANABE Y	24	0.810
MATSUMOTO T	23	0.777
PARK H	22	0.743
TAKAHASHI T	21	0.709
YU Z	21	0.709
SENYO K	20	0.675
KIM SK	19	0.641
LI J	19	0.641
CHEN GP	18	0.608
DONG LY	18	0.608
HARA K	18	0.608
KANG JS	18	0.608
KIM H	18	0.608
LEE SH	18	0.608
LIU F	18	0.608
OGAWA S	18	0.608
OZAKI H	18	0.608
PARK CS	18	0.608
PETERS M	18	0.608
TAMURA N	18	0.608
WANG CC	18	0.608
AIHARA H	17	0.574
ASANO Y	17	0.574
AUSHEV T	17	0.574
BAKICH AM	17	0.574
BONDAR A	17	0.574
BOZEK A	17	0.574
BROWDER TE	17	0.574
CHAO Y	17	0.574
CHEON BG	17	0.574
CHISTOV R	17	0.574
CHOI Y	17	0.574
EIDELMAN S	17	0.574
GABYSHEV N	17	0.574
GUO R	17	0.574
HAYASHII H	17	0.574
HAZUMI M	17	0.574
HEENAN EM	17	0.574
HOU WS	17	0.574
HUANG HC	17	0.574
IIJIMA T	17	0.574
IKEDA H	17	0.574
ISHIKAWA A	17	0.574
ITOH R	17	0.574
IWASAKI H	17	0.574
KATAYAMA N	17	0.574
KAWAI H	17	0.574
KICHIMI H	17	0.574
KIM DW	17	0.574
KINOSHITA K	17	0.574
KROKOVNY P	17	0.574
KUMAR S	17	0.574
KWON YJ	17	0.574
MIYATA H	17	0.574
MOLONEY GR	17	0.574
NAGAMINE T	17	0.574
NAKAO M	17	0.574
NAM JW	17	0.574
NISHIDA S	17	0.574
NITOH O	17	0.574
NOZAKI T	17	0.574
OHSHIMA T	17	0.574
OLSEN SL	17	0.574
OSTROWICZ W	17	0.574
PARK CW	17	0.574
PIILONEN LE	17	0.574
SAGAWA H	17	0.574
SAKAI Y	17	0.574
SATPATHY A	17	0.574
SEMENOV S	17	0.574
SHIBUYA H	17	0.574
SINGH JB	17	0.574
STANIC S	17	0.574
SUGIYAMA A	17	0.574
SUMISAWA K	17	0.574
SUZUKI S	17	0.574
TAKASAKI F	17	0.574
TERAMOTO Y	17	0.574
TOMURA T	17	0.574
TSUBOYAMA T	17	0.574
TSUKAMOTO T	17	0.574
UEHARA S	17	0.574
UENO K	17	0.574
