Authors	records	% of 54477
GALLO RC	69	0.127
PETERS R	57	0.105
SIKORSKI R	57	0.105
BARUS C	46	0.084
AXELROD J	44	0.081
KANDEL ER	44	0.081
SNYDER SH	44	0.081
EISNER T	43	0.079
SHAPIRO II	43	0.079
WONGSTAAL F	38	0.070
EWING M	37	0.068
VOGELSTEIN B	37	0.068
AARONSON SA	36	0.066
MAO HK	35	0.064
WURTMAN RJ	35	0.064
LIBBY WF	33	0.061
OSBORN HF	33	0.061
SAGAN C	33	0.061
WYCKOFF RWG	32	0.059
ANDERS E	31	0.057
POLLACK JB	31	0.057
SCHULTZ PG	31	0.057
THORNDIKE EL	31	0.057
JOHNSON TV	30	0.055
NAKAMURA Y	30	0.055
VEVERKA J	30	0.055
SCHUBERT G	29	0.053
BALTIMORE D	28	0.051
BROECKER WS	28	0.051
LERNER RA	28	0.051
LIEBER CM	28	0.051
WHITESIDES GM	28	0.051
BLOOM FE	27	0.050
DELUCA HF	27	0.050
DAVIES ME	26	0.048
SMITH DE	26	0.048
TJIAN R	26	0.048
CECH TR	25	0.046
COHEN J	25	0.046
EMILIANI C	25	0.046
GREENGARD P	25	0.046
HAMMOND AL	25	0.046
HEAD JW	25	0.046
INGERSOLL AP	25	0.046
JOHN ER	25	0.046
KINZLER KW	25	0.046
LOEB J	25	0.046
RUBIN M	25	0.046
BUSECK PR	24	0.044
CASTLE WE	24	0.044
ESSEX M	24	0.044
EVANS HM	24	0.044
HOOD L	24	0.044
CALVIN M	23	0.042
COSTA E	23	0.042
HUNTEN DM	23	0.042
LI CH	23	0.042
MCELROY MB	23	0.042
MORGAN TH	23	0.042
OKEEFE JA	23	0.042
RICH A	23	0.042
ANDERSON JD	22	0.040
CAMPBELL DB	22	0.040
CASIDA JE	22	0.040
CROCE CM	22	0.040
LEFKOWITZ RJ	22	0.040
MELNICK JL	22	0.040
MENAKER M	22	0.040
WILSON EB	22	0.040
ZARE RN	22	0.040
ABELSON PH	21	0.039
ANDERSON DL	21	0.039
BARKER JL	21	0.039
BROWN AM	21	0.039
DAVIS RW	21	0.039
DONAHUE TM	21	0.039
FRIEDMAN H	21	0.039
HEMLEY RJ	21	0.039
KULP JL	21	0.039
NICOLL RA	21	0.039
OWEN T	21	0.039
PETTENGILL GH	21	0.039
UDENFRIEND S	21	0.039
VENTER JC	21	0.039
BLAKESLEE AF	20	0.037
BROWN RH	20	0.037
CRAIG H	20	0.037
DONN WL	20	0.037
JACOBSON M	20	0.037
JEANLOZ R	20	0.037
KOSHLAND DE	20	0.037
LEVENE PA	20	0.037
PEARL R	20	0.037
PRESS F	20	0.037
PRICE PB	20	0.037
PUTNAM FW	20	0.037
SMITHIES O	20	0.037
STUIVER M	20	0.037
TYLER GL	20	0.037
BELTON MJS	19	0.035
GILL T	19	0.035
HOLDEN C	19	0.035
KIM SH	19	0.035
LOEWENSTEIN WR	19	0.035
MATTHIAS BT	19	0.035
MILLER LH	19	0.035
MORAD M	19	0.035
OLITSKY PK	19	0.035
ROSENFELD MG	19	0.035
ROWE WP	19	0.035
SEEBURG PH	19	0.035
SEIDMAN JG	19	0.035
SMITH JC	19	0.035
STEIN L	19	0.035
UREY HC	19	0.035
VALE W	19	0.035
WALSH J	19	0.035
BERGER R	18	0.033
DEUTSCH JA	18	0.033
GAJDUSEK DC	18	0.033
HUEBNER RJ	18	0.033
LIKENS GE	18	0.033
MEINWALD J	18	0.033
MILLIKAN RA	18	0.033
MORRISON D	18	0.033
ORCI L	18	0.033
PAGE IH	18	0.033
RIVIER J	18	0.033
RUTTER WJ	18	0.033
SCHREIBER SL	18	0.033
SEGAL S	18	0.033
SMITH BA	18	0.033
TODARO GJ	18	0.033
WILSON AC	18	0.033
WILSON IA	18	0.033
DARNELL JE	17	0.031
HAMILTON SR	17	0.031
KIM PS	17	0.031
KLAUSNER RD	17	0.031
KUMAR S	17	0.031
LANE AL	17	0.031
LANGMUIR I	17	0.031
LANZEROTTI LJ	17	0.031
LEVINE M	17	0.031
LEVY JA	17	0.031
MAY RM	17	0.031
MAYER J	17	0.031
MCCLENDON JF	17	0.031
MITCHELL JW	17	0.031
NIPHER FE	17	0.031
RUDDLE FH	17	0.031
SHOWS TB	17	0.031
SJOGREN WL	17	0.031
STONE EC	17	0.031
WAKSMAN SA	17	0.031
YANCOPOULOS GD	17	0.031
YUNG YL	17	0.031
BARCHAS JD	16	0.029
BEROZA M	16	0.029
BLUM MS	16	0.029
BOWMAN RL	16	0.029
BROWN MS	16	0.029
CARTER LJ	16	0.029
CLORE GM	16	0.029
COMPTON KT	16	0.029
DRACHMAN DB	16	0.029
ESHLEMAN VR	16	0.029
GILMAN AG	16	0.029
GOEDDEL DV	16	0.029
GREELEY R	16	0.029
GREENBERG ME	16	0.029
GRONENBORN AM	16	0.029
HOBBS PV	16	0.029
KARIN M	16	0.029
KEIL K	16	0.029
KOPIN IJ	16	0.029
LEDER P	16	0.029
LEVINE S	16	0.029
LEWIS RS	16	0.029
LOEB L	16	0.029
MASURSKY H	16	0.029
MCKNIGHT SL	16	0.029
MOSS B	16	0.029
PASTAN I	16	0.029
POPOVIC M	16	0.029
SCHOPF JW	16	0.029
SMITH RG	16	0.029
SODERBLOM LA	16	0.029
SOKOLOFF L	16	0.029
SPORN MB	16	0.029
STEITZ TA	16	0.029
TANAKA K	16	0.029
ULLRICH A	16	0.029
WARD HB	16	0.029
WILLIAMS LT	16	0.029
ALKON DL	15	0.028
ARNOLD JR	15	0.028
BARTH CA	15	0.028
BLATTNER FR	15	0.028
BROCK TD	15	0.028
BRODIE BB	15	0.028
CAMPBELL DH	15	0.028
CASKEY CT	15	0.028
CATTELL JM	15	0.028
CHEN ISY	15	0.028
COCKERELL TDA	15	0.028
COLE LJ	15	0.028
CRISP D	15	0.028
CURRAN T	15	0.028
DAVIS WM	15	0.028
ERTL G	15	0.028
GALSTON AW	15	0.028
GARN SM	15	0.028
GEBALLE TH	15	0.028
GOLDSTEIN JL	15	0.028
GOLDSTEIN RM	15	0.028
HADDON RC	15	0.028
HANSMA PK	15	0.028
HARKINS WD	15	0.028
HOOD LE	15	0.028
KENNETT JP	15	0.028
KLEIN DC	15	0.028
MAK TW	15	0.028
MCCORD TB	15	0.028
MCCORMICK F	15	0.028
MILLER GA	15	0.028
MOORE CB	15	0.028
MURRAY BC	15	0.028
OLNEY JW	15	0.028
OMALLEY BW	15	0.028
ORGEL LE	15	0.028
PAUL SM	15	0.028
POTTER M	15	0.028
RAUSCHER FJ	15	0.028
REES DC	15	0.028
SALAHUDDIN SZ	15	0.028
SCHIMMEL P	15	0.028
SHOEMAKER EM	15	0.028
SMALLEY RE	15	0.028
SOLOMON SC	15	0.028
TAKAHASHI T	15	0.028
WALD G	15	0.028
WASSERBURG GJ	15	0.028
WELLS JA	15	0.028
WOODWELL GM	15	0.028
AGHAJANIAN GK	14	0.026
AMES BN	14	0.026
BEARD JW	14	0.026
CAREW TJ	14	0.026
CARLSON RW	14	0.026
CARR MH	14	0.026
CUATRECASAS P	14	0.026
DAVIS RJ	14	0.026
EDWARDS RL	14	0.026
EHRLICH PR	14	0.026
ELVEHJEM CA	14	0.026
FAIRCHILD HL	14	0.026
FAUCI AS	14	0.026
FINK GR	14	0.026
FOX SW	14	0.026
FRIEDMAN I	14	0.026
GOLDE DW	14	0.026
HIMWICH HE	14	0.026
JOHNSON RE	14	0.026
KLOTZ IM	14	0.026
KOLATA GB	14	0.026
LANGER R	14	0.026
LEE TH	14	0.026
LIEBER CS	14	0.026
LIVINGSTON BE	14	0.026
MAUGH TH	14	0.026
MILLER SL	14	0.026
MYERS RM	14	0.026
NESS NF	14	0.026
NOTKINS AL	14	0.026
OSTERHOUT WJV	14	0.026
PHILLIPS RJ	14	0.026
PRESTON RA	14	0.026
PRICE DL	14	0.026
ROUTTENBERG A	14	0.026
RUSSELL CT	14	0.026
SABIN AB	14	0.026
SAYKALLY RJ	14	0.026
SELYE H	14	0.026
SILVERS WK	14	0.026
SPECTOR S	14	0.026
STONE R	14	0.026
STROMINGER JL	14	0.026
SUDHOF TC	14	0.026
SUGA N	14	0.026
TASAKI I	14	0.026
THOMPSON RF	14	0.026
VESELL ES	14	0.026
YEOMANS DK	14	0.026
BADA JL	13	0.024
BARGHOORN ES	13	0.024
BELL E	13	0.024
BENKOVIC SJ	13	0.024
BINDER AB	13	0.024
BLAMONT JE	13	0.024
BLUMER M	13	0.024
BORMANN FH	13	0.024
BOWERS WS	13	0.024
BROWN JH	13	0.024
CHANOCK RM	13	0.024
CHARLSON RJ	13	0.024
CLARK JH	13	0.024
COHEN D	13	0.024
COLEMAN PJ	13	0.024
COLLINS FS	13	0.024
COOK OF	13	0.024
CRUIKSHANK DP	13	0.024
DANIELSON GE	13	0.024
DEVALOIS RL	13	0.024
DOOLITTLE RF	13	0.024
EVANS RM	13	0.024
GELBOIN HV	13	0.024
GOLDSTEIN A	13	0.024
GOOD RA	13	0.024
GRUNDFEST H	13	0.024
GURNETT DA	13	0.024
HARRIS JA	13	0.024
HASELTINE WA	13	0.024
HAYNES CV	13	0.024
JABLONSKI D	13	0.024
JANDA KD	13	0.024
KAPLAN NO	13	0.024
KERR RA	13	0.024
LANDER ES	13	0.024
LEONARD WJ	13	0.024
LINDSLEY DB	13	0.024
MACDOUGAL DT	13	0.024
MALIN MC	13	0.024
MARSHALL E	13	0.024
MARX JL	13	0.024
MATSUMURA F	13	0.024
MCGAUGH JL	13	0.024
MILLER NE	13	0.024
NAKANISHI K	13	0.024
OROSZLAN S	13	0.024
RAJEWSKY K	13	0.024
RAKIC P	13	0.024
RAUP DM	13	0.024
REDDY EP	13	0.024
REIS DJ	13	0.024
ROGERS AEE	13	0.024
SCHOLANDER PF	13	0.024
SHARP PA	13	0.024
SIMPSON GG	13	0.024
SJOERDSMA A	13	0.024
SLEIGHT AW	13	0.024
SMITH EJ	13	0.024
SMITH HO	13	0.024
TANIGUCHI T	13	0.024
UHR JW	13	0.024
WEISS B	13	0.024
WHITE R	13	0.024
WOOLLEY DW	13	0.024
WYATT RJ	13	0.024
YOUNG RE	13	0.024
ABELSON J	12	0.022
ANDERSON DM	12	0.022
ARMSTRONG TP	12	0.022
BACH FH	12	0.022
BARINAGA M	12	0.022
BE AWH	12	0.022
BERNER RA	12	0.022
BIEMANN K	12	0.022
BINZEL RP	12	0.022
BLOOM BR	12	0.022
BOAS F	12	0.022
BONATTI E	12	0.022
BONNER J	12	0.022
BOURNE HR	12	0.022
BRINSTER RL	12	0.022
BROWNLEE DE	12	0.022
BROWNSTEIN MJ	12	0.022
CARON MG	12	0.022
CHANCE B	12	0.022
CHEN Y	12	0.022
CLARK GL	12	0.022
CLARK NA	12	0.022
COHEN ML	12	0.022
CRABTREE GR	12	0.022
DERVAN PB	12	0.022
ELLEDGE SJ	12	0.022
EPSTEIN S	12	0.022
FANALE FP	12	0.022
FELDMAN PD	12	0.022
FJELDBO G	12	0.022
FLAVELL RA	12	0.022
FLEXNER S	12	0.022
FOLKMAN J	12	0.022
FRASER CM	12	0.022
GARCIA J	12	0.022
GIBBS CJ	12	0.022
GOLD T	12	0.022
GOLDBERG ED	12	0.022
GOULD SJ	12	0.022
GUDGER EW	12	0.022
GUSELLA JF	12	0.022
HALLIDAY AN	12	0.022
HARTLE RE	12	0.022
HEEZEN BC	12	0.022
HELD R	12	0.022
HENDRICKSON WA	12	0.022
HOBBS WH	12	0.022
JACKSON DC	12	0.022
JORDAN DS	12	0.022
KAULA WM	12	0.022
KAY SA	12	0.022
KENNEDY D	12	0.022
KOOB GF	12	0.022
KORNBERG RD	12	0.022
LEDERER WJ	12	0.022
LEISEROWITZ L	12	0.022
LEVY GS	12	0.022
LYNCH G	12	0.022
MARRACK P	12	0.022
MARTIN MA	12	0.022
MCLANE MF	12	0.022
MENKIN V	12	0.022
MORGAN JW	12	0.022
MYERS RD	12	0.022
NOWELL PC	12	0.022
OGILVIE KW	12	0.022
ORO J	12	0.022
ORTON GS	12	0.022
OSTRO SJ	12	0.022
PAULING L	12	0.022
PRESSMAN D	12	0.022
ROBINSON AL	12	0.022
SAKMANN B	12	0.022
SAR M	12	0.022
SARNGADHARAN MG	12	0.022
SCHELLER RH	12	0.022
SCHLESSINGER J	12	0.022
SEEGMILLER JE	12	0.022
SEIFF A	12	0.022
SHANK CV	12	0.022
SHEPARD FP	12	0.022
SIGGINS GR	12	0.022
SIMON MI	12	0.022
SIMPSON ME	12	0.022
SKOLNICK P	12	0.022
SLAMON DJ	12	0.022
STUCKY GD	12	0.022
STUMPF WE	12	0.022
SUZUKI K	12	0.022
SZENTGYORGYI A	12	0.022
TAKAHASHI H	12	0.022
TANAKA T	12	0.022
TANZI RE	12	0.022
THOMPSON CB	12	0.022
TOMKINS GM	12	0.022
TOWE KM	12	0.022
VALENSTEIN ES	12	0.022
VANDEWOUDE GF	12	0.022
WALKER RJ	12	0.022
WANG Y	12	0.022
WEINBERG RA	12	0.022
WEINSTEIN IB	12	0.022
WHITE O	12	0.022
WOFSY SC	12	0.022
ZINKERNAGEL RM	12	0.022
ACUNA MH	11	0.020
ALLAN JS	11	0.020
ANDERSON EC	11	0.020
ANDERSON JG	11	0.020
ANDERSON PW	11	0.020
APPELLA E	11	0.020
BARONDES SH	11	0.020
BASU AR	11	0.020
BAUER LA	11	0.020
BOGERT MT	11	0.020
BOYER SH	11	0.020
BRADY RO	11	0.020
BROWN RA	11	0.020
BUSTAMANTE C	11	0.020
CARLSON AJ	11	0.020
CATTERALL WA	11	0.020
CERAMI A	11	0.020
CHAPMAN CR	11	0.020
CHASE SC	11	0.020
CHOI DW	11	0.020
CHUBB TA	11	0.020
CLAYTON RN	11	0.020
CLOUD PE	11	0.020
COMMONER B	11	0.020
CRUTZEN PJ	11	0.020
DALLAFAVERA R	11	0.020
DAVIS MM	11	0.020
DEGRADO WF	11	0.020
DEMENT WC	11	0.020
DIAMOND JM	11	0.020
DOWLING JE	11	0.020
ECKERT R	11	0.020
EISENBUD M	11	0.020
FLEISCHER RL	11	0.020
FRANCKE U	11	0.020
GOLDBERG E	11	0.020
GRAY HB	11	0.020
GRAY J	11	0.020
GROSSE AV	11	0.020
HABER E	11	0.020
HART SR	11	0.020
HARVEY EN	11	0.020
HO DD	11	0.020
HOFFER BJ	11	0.020
HOLCOMB RW	11	0.020
HOLICK MF	11	0.020
HOROWITZ NH	11	0.020
HUNKAPILLER MW	11	0.020
HUNT DF	11	0.020
HUNT RD	11	0.020
JACOBS WA	11	0.020
JANZEN DH	11	0.020
JEWETT FB	11	0.020
JOHNSON D	11	0.020
KADONAGA JT	11	0.020
KAFATOS FC	11	0.020
KANAMORI H	11	0.020
KLEIN J	11	0.020
KNIGHT CA	11	0.020
KOPROWSKI H	11	0.020
KRIMIGIS SM	11	0.020
KUMAR A	11	0.020
KURODA PK	11	0.020
LAHAV M	11	0.020
LANE WS	11	0.020
LEDERBERG J	11	0.020
LEVINE P	11	0.020
LILLIE RS	11	0.020
LOOSANOFF VL	11	0.020
LOWY DR	11	0.020
MACKINNON R	11	0.020
MANDELL AJ	11	0.020
MARDER SR	11	0.020
MARRAZZI AS	11	0.020
MARTIN GR	11	0.020
MARTIN TZ	11	0.020
MATSON DL	11	0.020
MATTHEWS BW	11	0.020
MAYEWSKI PA	11	0.020
MCDONALD FB	11	0.020
MCELROY WD	11	0.020
MCEWEN AS	11	0.020
MERRIAM JC	11	0.020
MIHALOV JD	11	0.020
MOONEY HA	11	0.020
MOOS HW	11	0.020
MUHLEMAN DO	11	0.020
MURPHY RC	11	0.020
NAKAMURA M	11	0.020
NEUGEBAUER G	11	0.020
NEY EP	11	0.020
NOLLER HF	11	0.020
NORMILE D	11	0.020
NUSSENZWEIG V	11	0.020
PALMITER RD	11	0.020
PETERSON PA	11	0.020
PFAFF DW	11	0.020
POO MM	11	0.020
PREMACK D	11	0.020
RABSON AS	11	0.020
RADKE LF	11	0.020
RAGENT B	11	0.020
RAVEN PH	11	0.020
RENNE PR	11	0.020
RILEY V	11	0.020
RINE J	11	0.020
ROSEN CA	11	0.020
ROSS R	11	0.020
SATO H	11	0.020
SCHALLY AV	11	0.020
SHATZ CJ	11	0.020
SILVERSTEIN RM	11	0.020
SLADE MA	11	0.020
SMITH JA	11	0.020
SMITH JM	11	0.020
SMITH KU	11	0.020
SNYDERMAN R	11	0.020
SQUIRE LR	11	0.020
SUOMI VE	11	0.020
TAKAHASHI JS	11	0.020
THOMPSON MJ	11	0.020
THOMPSON WR	11	0.020
VANALLEN JA	11	0.020
WAGNER G	11	0.020
WAKITA H	11	0.020
WALDROP MM	11	0.020
WARWICK JW	11	0.020
WEINSTEIN JN	11	0.020
WEINTRAUB H	11	0.020
WIENER AS	11	0.020
WILLIAMS RJ	11	0.020
WILSON EO	11	0.020
WITTE ON	11	0.020
WITTWER SH	11	0.020
YUNIS JJ	11	0.020
ZOLLER WH	11	0.020
ZUBER MT	11	0.020
ADAMS JB	10	0.018
AKIL H	10	0.018
ALT FW	10	0.018
ATREYA SK	10	0.018
AUERBACH R	10	0.018
BEATTY J	10	0.018
BELL PM	10	0.018
BENNETT MVL	10	0.018
BEUTLER E	10	0.018
BIRNBAUMER L	10	0.018
BITTERMAN ME	10	0.018
BOWMAN I	10	0.018
BOYSE EA	10	0.018
BRITTEN RJ	10	0.018
CHAMBON P	10	0.018
CLARK R	10	0.018
COHEN IR	10	0.018
COLLINS F	10	0.018
CONKLIN EG	10	0.018
CONNEY AH	10	0.018
COX DR	10	0.018
DAHLBERG JE	10	0.018
DAVENPORT CB	10	0.018
DAVIDSON EH	10	0.018
DEPAOLO DJ	10	0.018
DONCHIN E	10	0.018
EISENBERG D	10	0.018
ELKINS JW	10	0.018
EMERY KO	10	0.018
ERIKSON J	10	0.018
FAIRBANKS RG	10	0.018
FINGER LW	10	0.018
FISCHINGER PJ	10	0.018
FISHMAN MC	10	0.018
FOLKERS K	10	0.018
FORD PG	10	0.018
FRIEDMAN JM	10	0.018
GALAMBOS R	10	0.018
GEORGOPOULOS AP	10	0.018
GIERASCH PJ	10	0.018
GILBERT W	10	0.018
GILDEN RV	10	0.018
GLOECKLER G	10	0.018
GOODMAN HM	10	0.018
GOULD JL	10	0.018
GREEN H	10	0.018
GREENE WC	10	0.018
GUILLEMIN R	10	0.018
HAHN BH	10	0.018
HAHN FE	10	0.018
HAMER DH	10	0.018
HAMMER RE	10	0.018
HAMNER CL	10	0.018
HARADA K	10	0.018
HARTL DL	10	0.018
HAYATSU R	10	0.018
HAZEN RM	10	0.018
HENGARTNER H	10	0.018
HOY RR	10	0.018
IDSO SB	10	0.018
INOUE T	10	0.018
ISAACS JD	10	0.018
JACKSON JBC	10	0.018
JEFFREY EC	10	0.018
JOHNSON TB	10	0.018
KAISER ML	10	0.018
KAMB B	10	0.018
KARPLUS M	10	0.018
KELLOGG VL	10	0.018
KENT SBH	10	0.018
KISHIMOTO T	10	0.018
KNUDSEN EI	10	0.018
KOHLER H	10	0.018
KONISHI M	10	0.018
KUHAR MJ	10	0.018
KUNG C	10	0.018
KUPCHAN SM	10	0.018
KURTH WS	10	0.018
LEE J	10	0.018
LEE S	10	0.018
LETVIN NL	10	0.018
LEWIS M	10	0.018
LING N	10	0.018
LLOYD FE	10	0.018
LOH DY	10	0.018
LONDON WT	10	0.018
LUSK G	10	0.018
MAFFEI L	10	0.018
MANIATIS T	10	0.018
MARTIN JB	10	0.018
MATSUMOTO K	10	0.018
MCCONNELL D	10	0.018
MILLER J	10	0.018
MILTON DJ	10	0.018
MIRSKY IA	10	0.018
MULLIGAN RC	10	0.018
MUNCH G	10	0.018
MURPHY DL	10	0.018
MURRAY AW	10	0.018
NARAYAN O	10	0.018
NELSON PG	10	0.018
NORTHROP JH	10	0.018
NOTTEBOHM F	10	0.018
NUSSENZWEIG RS	10	0.018
PABO CO	10	0.018
PACE NR	10	0.018
PARDEE AB	10	0.018
PERT CB	10	0.018
PILCHER CB	10	0.018
RAMANATHAN V	10	0.018
RAPP HJ	10	0.018
RASOOL SI	10	0.018
REED JC	10	0.018
REINHERZ EL	10	0.018
ROBBINS WJ	10	0.018
ROBIN ED	10	0.018
ROEDER KD	10	0.018
ROIZMAN B	10	0.018
ROSENBERG LE	10	0.018
ROSENZWEIG MR	10	0.018
ROSS J	10	0.018
ROSSANT J	10	0.018
ROTH J	10	0.018
ROY R	10	0.018
RUBIN E	10	0.018
RUSSELL ES	10	0.018
SAFINYA CR	10	0.018
SAITO T	10	0.018
SAXENA SK	10	0.018
SCARF FL	10	0.018
SCHINDLER DW	10	0.018
SEASHORE CE	10	0.018
SEPKOSKI JJ	10	0.018
SHABANOWITZ J	10	0.018
SHAW GM	10	0.018
SIGLER PB	10	0.018
SKINNER BF	10	0.018
SMITH AB	10	0.018
SMITH EF	10	0.018
SMITH JB	10	0.018
SODROSKI J	10	0.018
SONETT CP	10	0.018
SPARKES RS	10	0.018
SPIEGELMAN BM	10	0.018
SPIEGELMAN S	10	0.018
STAMATOYANNOPOULOS G	10	0.018
STERN KG	10	0.018
STEVENS SS	10	0.018
STRICKER EM	10	0.018
STRONG LC	10	0.018
SUZUKI Y	10	0.018
SZYBALSKI W	10	0.018
TAMM I	10	0.018
TANAKA N	10	0.018
TATUM EL	10	0.018
TAYLOR RE	10	0.018
THOMAS G	10	0.018
THOMPSON LG	10	0.018
THOMPSON R	10	0.018
THOMPSON RC	10	0.018
TOON OB	10	0.018
TUCKER PW	10	0.018
VERMA IM	10	0.018
VONNEGUT B	10	0.018
WASSERMAN RH	10	0.018
WEAVER HA	10	0.018
WEBB WW	10	0.018
WEINBERG AM	10	0.018
WEISS RA	10	0.018
WEISSMAN IL	10	0.018
WELLS PV	10	0.018
WETHERILL GW	10	0.018
WHITCOMB RF	10	0.018
WIELAND GR	10	0.018
WILCOX JM	10	0.018
WINSLOW CEA	10	0.018
WRIGHT HE	10	0.018
WUDL F	10	0.018
WURSTER CF	10	0.018
YANOFSKY C	10	0.018
ZARROW MX	10	0.018
ADAMS MD	9	0.017
AGRANOFF BW	9	0.017
ALFVEN H	9	0.017
ALLARD HA	9	0.017
ALLEY RB	9	0.017
ALVAREZ LW	9	0.017
ANFINSEN CB	9	0.017
APPEL SH	9	0.017
ARVIDSON RE	9	0.017
AWSCHALOM DD	9	0.017
BARON S	9	0.017
BASKERVILLE C	9	0.017
BASSETT WA	9	0.017
BEAUDOIN RL	9	0.017
BELL JF	9	0.017
BENNETT EL	9	0.017
BENOIST C	9	0.017
BERGMANN M	9	0.017
BERTAUX JL	9	0.017
BESSMAN SP	9	0.017
BLACK IB	9	0.017
BLASS EM	9	0.017
BOTSTEIN D	9	0.017
BOWIE W	9	0.017
BRADY JV	9	0.017
BRIDGE HS	9	0.017
BROADFOOT AL	9	0.017
BRONSON FH	9	0.017
BROWN JE	9	0.017
BUNNEY WE	9	0.017
BURK D	9	0.017
BYRAM ET	9	0.017
CAPRANICA RR	9	0.017
CATT KJ	9	0.017
CHANG MC	9	0.017
CHENG H	9	0.017
CHU S	9	0.017
CODINA J	9	0.017
COHEN G	9	0.017
COHEN S	9	0.017
COLLINS WE	9	0.017
CONNERNEY JEP	9	0.017
CULOTTA E	9	0.017
DAI HJ	9	0.017
DALY JW	9	0.017
DENIRO MJ	9	0.017
DESCH MD	9	0.017
DESROSIERS RC	9	0.017
DILCHER DL	9	0.017
DJERASSI C	9	0.017
DUNLAP K	9	0.017
EAGLE H	9	0.017
EDELMAN GM	9	0.017
EPSTEIN E	9	0.017
ESPOSITO LW	9	0.017
FAHEY DW	9	0.017
FALES HM	9	0.017
FISCHER JE	9	0.017
FISCHER MH	9	0.017
FISHER AE	9	0.017
FITCH FW	9	0.017
FITCH WM	9	0.017
FRENCH BM	9	0.017
FRONDEL C	9	0.017
GAINER H	9	0.017
GANAPATHY R	9	0.017
GATES RR	9	0.017
GAUB HE	9	0.017
GERALD PS	9	0.017
GEST H	9	0.017
GETZOFF ED	9	0.017
GIBBS RA	9	0.017
GIBSON EK	9	0.017
GLASS B	9	0.017
GOLDSTEIN S	9	0.017
GOODMAN CS	9	0.017
GORTNER RA	9	0.017
GOURAS P	9	0.017
GOW AJ	9	0.017
GRANICK S	9	0.017
GREEN DE	9	0.017
GREEN MR	9	0.017
GREENBERG R	9	0.017
GREGORY WK	9	0.017
GREY HM	9	0.017
GROOPMAN JE	9	0.017
GROSS PR	9	0.017
GULKIS S	9	0.017
GYORGY P	9	0.017
HAMILTON DC	9	0.017
HANDLER P	9	0.017
HASTINGS JW	9	0.017
HEIDELBERGER M	9	0.017
HIRSCH J	9	0.017
HIRSCHHORN K	9	0.017
HOBSON JA	9	0.017
HOCHACHKA PW	9	0.017
HOFFMAN SL	9	0.017
HOLADAY JW	9	0.017
HOLLDOBLER B	9	0.017
HORD CW	9	0.017
HOWARD LO	9	0.017
ISSELBACHER KJ	9	0.017
JACQUET YF	9	0.017
JAFFE HW	9	0.017
JAFFE LD	9	0.017
JAMIESON JC	9	0.017
JOHNSON DL	9	0.017
JOHNSON DW	9	0.017
JOSEPHS SF	9	0.017
JULESZ B	9	0.017
KAAS JH	9	0.017
KAPPLER J	9	0.017
KATO T	9	0.017
KEYS A	9	0.017
KIDD CV	9	0.017
KING RW	9	0.017
KIRSCHVINK JL	9	0.017
KIVELSON MG	9	0.017
KNOLL AH	9	0.017
KOPPANYI T	9	0.017
KORN H	9	0.017
KRIEGER DT	9	0.017
KUNKEL HG	9	0.017
LAKE JA	9	0.017
LANGRIDGE R	9	0.017
LAZARUS AJ	9	0.017
LEE WH	9	0.017
LENARDO MJ	9	0.017
LEOPOLD AC	9	0.017
LEOVY CB	9	0.017
LEWIS JS	9	0.017
LI H	9	0.017
LI J	9	0.017
LI M	9	0.017
LIEBERMANN RC	9	0.017
LIEBESKIND JC	9	0.017
LIND SC	9	0.017
LIPPARD SJ	9	0.017
LIPPINCOTT ER	9	0.017
LOSICK R	9	0.017
MACKAY RS	9	0.017
MARLER P	9	0.017
MATHER KF	9	0.017
MATHIS D	9	0.017
MAYR E	9	0.017
MCCARLEY RW	9	0.017
MCCOLLUM EV	9	0.017
MCEWEN BS	9	0.017
MCKAY CP	9	0.017
MEANS AR	9	0.017
MENARD HW	9	0.017
MENDEL LB	9	0.017
METZ WD	9	0.017
MEYER K	9	0.017
MINER ED	9	0.017
MISHKIN M	9	0.017
MONTAGNIER L	9	0.017
MOORE HJ	9	0.017
MURPHY JB	9	0.017
