7.9651,47.4949
8.2727,47.4801
7.5916,47.3239
7.8992,47.376
7.7786,47.5114
7.9321,47.5988
8.1519,47.7098
8.2068,47.6506
8.1738,47.5246
7.9651,47.4949
8.6133,47.4281
8.2727,47.4801
7.6465,47.0776
7.196,47.3612
7.7673,47.3835
8.2947,47.1449
7.8992,47.376
7.7124,47.5172
7.6131,47.6262
7.8772,47.7098
7.7124,48.1001
7.9321,47.5988
8.5034,47.9605
8.1519,47.7098
9.3933,48.034
8.2068,47.6506
7.8003,47.2941
9.0417,47.2196
9.2834,46.9052
8.6133,47.4281
8.4705,47.4801
8.1628,47.4355
7.5586,46.3393
7.6465,47.0776
7.405,47.6422
6.5918,47.3835
7.262,47.1972
7.6025,47.4058
8.6353,46.8376
8.5803,47.0177
8.5583,47.2121
8.3386,47.3016
8.1738,47.0776
8.2947,47.1449
7.5366,47.2792
7.4158,47.6432
7.3938,47.8942
8.3276,49.0091
7.7124,48.1001
7.8223,47.5765
8.5254,48.0781
8.866,48.2466
8.877,47.7984
9.6021,47.7098
9.1846,48.4511
8.053,47.376
7.7344,47.2121
9.2615,47.3537
8.8879,46.7474
9.0417,47.2196
9.2505,46.8226
8.7122,47.4949
8.7451,47.2867
8.6133,47.5469
8.5034,47.5543
8.1628,47.4355
7.5586,46.3393
7.5146,47.13
8.075,46.7173
6.1414,46.8902
6.5918,47.3835
7.218,47.0102
7.5806,47.4801
8.6353,46.77
8.8,46.4
8.6792,47.1524
8.3386,47.3016
8.2617,47.0177
7.4927,47.1897
7.4158,47.6432
7.3059,48.2686
7.5256,47.8427
7.24,48.0561
7.3938,47.8942
8.3057,49.4324
8.4155,49.2032
8.4265,48.9946
8.3276,49.0091
7.8772,48.502
7.4707,48.0414
8.7451,48.5166
8.9648,47.8132
8.7891,47.791
9.6625,47.612
9.2395,48.4875
9.1296,48.8213
9.624,47.2867
9.4153,47.4578
9.2615,47.3537
9.0527,46.785
8.6682,46.6193
8.811,47.115
8.9319,46.9877
9.3274,46.6947
9.3933,46.9728
9.2505,46.8226
8.9319,47.5246
8.7231,47.6136
8.2178,47.3686
7.8442,46.2482
7.8333,46.3469
7.3828,46.2634
7.218,47.0102
8.2507,46.6117
8.1299,46.8452
7.5256,46.6796
5.7898,46.0656
6.1414,46.8902
6.7566,47.5246
6.6797,47.4578
6.3062,46.9128
6.0425,47.2792
7.1521,46.9952
8.6023,46.4908
8.6353,46.77
8.9087,46.2562
8.8,46.4
8.811,47.115
8.6792,47.1524
8.2178,47.3686
7.405,47.6422
7.4487,47.791
7.196,47.5913
7.1851,47.7615
6.4144,48.7476
7.4597,48.327
6.2732,48.3197
7.24,48.0561
8.3057,49.5609
8.6902,49.1386
8.6023,49.3036
8.4814,49.2821
8.4814,48.8647
8.2397,48.7634
8.02,48.6402
7.2949,47.9826
7.5037,47.8942
7.4597,48.327
9.7339,47.621
9.7888,47.1374
9.2873,48.6034
9.6021,48.4
9.1296,48.8213
9.7009,47.4281
9.5251,47.4132
9.0857,47.5395
8.9319,46.9877
9.1736,46.2331
9.4922,46.5815
9.5581,46.6419
8.9319,47.1598
9.3274,46.6947
9.3933,46.9728
9.1736,46.7624
7.8882,46.1342
7.9431,46.3545
7.3059,46.5211
7.3828,46.2634
7.1631,46.2026
7.4158,46.0656
7.1191,46.7474
8.3276,46.5286
8.1409,46.5815
8.1738,47.0776
7.4487,46.785
6.1304,45.7828
4.6692,47.3239
5.4382,45.7369
5.9436,46.2482
6.3171,46.1266
5.7898,46.0656
5.9546,46.7775
6.7566,47.5839
6.1743,47.6728
5.8447,47.2792
7.0752,46.9877
8.4705,46.5286
8.4595,46.6721
8.8916,46.2245
8.6572,46.3773
8.4155,47.3686
7.3169,47.7763
7.0532,47.7984
6.0864,48.8213
7.4707,48.5821
6.0645,48.4802
6.2732,48.3197
7.1082,48.1148
8.4705,49.6036
7.6245,49.4538
8.5364,49.117
8.9209,48.8069
8.8989,49.2319
8.5976,49.4538
8.5913,49.2104
8.5474,49.3824
8.5693,48.7779
8.5254,48.9442
7.196,47.9237
7.6355,48.502
9.801,47.6359
10.5801,47.2185
9.7888,47.1374
9.2834,48.5893
9.3054,48.6692
9.8437,48.2466
9.3494,49.0307
8.9209,48.8069
9.5251,47.4132
8.9319,46.8752
9.2395,45.8747
9.4922,46.5815
9.7998,46.5589
8.5913,47.309
9.3384,46.574
8.064,46.4076
7.1631,46.2026
7.2839,46.0656
7.0203,46.2331
7.1521,45.8824
7.0642,46.574
8.1409,46.4606
8.5474,46.4379
6.394,45.6755
4.5884,46.8746
3.8672,48.502
4.1199,48.3635
3.7244,47.8795
4.7681,46.5815
4.6692,47.3239
6.0425,45.4601
5.3064,45.7752
6.0205,46.1722
6.3391,46.5815
5.8997,46.3166
6.3171,46.1266
6.0205,46.1722
6.394,45.6755
5.0098,45.8288
6.1084,46.0656
5.7019,45.9129
5.636,46.3924
5.5481,46.1189
6.7566,47.6358
5.3613,47.9384
8.3606,46.3697
8.3276,46.5286
8.855,46.157
8.5693,46.3166
8.6462,46.2862
8.5254,47.3983
6.2512,49.1817
4.9548,48.7996
6.0864,48.8213
7.0781,48.7084
7.4707,48.5821
6.1084,48.5893
5.9216,48.1734
6.1615,48.3989
6.2402,48.6402
6.449,48.2686
6.9543,48.1734
8.5364,49.6961
7.7014,49.4038
7.262,49.4253
9.0637,49.153
8.9648,49.275
9.3604,49.6036
9.12,49.096
8.5976,49.4538
8.5034,49.4324
7.6685,48.3854
7.7563,48.553
7.6685,48.7924
7.6685,48.5893
10.7336,47.2643
10.3601,46.8076
10.0305,46.9803
9.7229,47.0926
9.5691,48.6184
9.3274,48.7345
10.0635,48.2832
10.0635,48.2027
10.1733,48.4948
9.3494,49.0307
9.0417,45.6601
9.5032,46.4984
10.0195,46.3697
10.0305,46.7097
8.5913,47.309
9.4043,46.5135
7.9871,46.2862
7.0313,46.3318
6.9873,46.2862
6.9763,46.1342
7.3499,45.8518
7.1301,45.7982
7.0313,46.3318
8.5474,46.3924
6.46,45.7522
7.9431,45.3521
6.4819,45.4755
4.6161,46.6941
2.9663,48.9369
4.2297,49.2248
2.9224,48.3562
3.5596,48.502
4.1199,48.3635
3.5698,47.9598
3.7244,47.8795
5.0098,45.8288
4.7681,46.5815
4.3204,47.8288
5.5151,47.1225
5.0098,47.2718
5.0647,47.3909
7.3169,44.8403
6.4038,45.6731
5.1306,45.6448
5.9546,45.383
6.0425,45.4601
4.6692,45.7982
6.5479,46.6193
6.5479,46.0961
6.405,46.3014
6.3831,45.8747
6.4038,45.6731
6.3501,45.2749
6.3171,45.5217
4.9768,45.6908
5.3064,45.8441
4.8779,45.8058
4.79,45.8824
4.9219,45.7522
5.614,46.6871
5.3723,46.2862
5.4163,46.2179
4.8889,48.0928
8.3606,46.3697
8.7341,46.0732
8.855,46.157
8.7012,46.2255
8.5583,47.3537
6.5479,49.1026
6.2512,49.4038
5.8447,49.3752
6.7017,49.2965
6.2512,49.1817
4.9548,48.7996
5.9656,48.9153
6.0974,48.6692
6.1919,48.96
6.9653,48.7562
7.6575,48.6547
7.4597,48.9008
5.4272,48.4146
6.0974,48.3635
6.4819,48.8069
6.5064,48.2112
8.4814,49.8309
7.8552,49.9442
8.5364,49.6961
7.7014,49.4038
7.1741,49.3967
9.12,49.096
9.2944,49.1602
9.5471,49.2606
10.0085,49.6107
8.3057,49.4324
8.5034,49.4324
7.5916,48.2613
7.7563,48.6402
7.7344,48.8936
7.8223,48.6765
10.3491,47.7393
10.8984,47.2345
10.7336,47.2643
10.448,48.4584
10.0635,48.2027
10.2063,48.6256
9.3274,49.1026
9.3384,45.7522
9.1626,45.6217
8.9099,45.7369
8.866,45.6524
9.5691,46.4
10.3821,46.1722
7.998,46.2255
8.0859,46.2938
6.9324,46.5135
6.8335,46.0656
