Authors	records	% of 435
YUSUF S	7	1.609
PEIRIS JSM	6	1.379
OSTERGREN J	5	1.149
SWEDBERG K	5	1.149
YUEN KY	5	1.149
CHAN KH	4	0.920
COLLINS R	4	0.920
GRANGER CB	4	0.920
GUAN Y	4	0.920
HELD P	4	0.920
MCMURRAY JJV	4	0.920
MICHELSON EL	4	0.920
MURRAY CJL	4	0.920
OLOFSSON B	4	0.920
PETO R	4	0.920
PFEFFER MA	4	0.920
POON LLM	4	0.920
BLACK RE	3	0.690
BRYCE J	3	0.690
CHAN PKS	3	0.690
CHU CM	3	0.690
CUZICK J	3	0.690
DAHLOF B	3	0.690
LEDERGERBER B	3	0.690
LIM W	3	0.690
NUNN A	3	0.690
POOLE-WILSON PA	3	0.690
REISS P	3	0.690
RODGERS A	3	0.690
TAM JS	3	0.690
AABY P	2	0.460
ANDREWS N	2	0.460
ANDREWS NJ	2	0.460
AUSTOKER J	2	0.460
BABIKER AG	2	0.460
BAUER G	2	0.460
BAYLEY O	2	0.460
BEASLEY R	2	0.460
BINGHAM SA	2	0.460
BOEING H	2	0.460
BOYLE P	2	0.460
BROWN K	2	0.460
BROWN M	2	0.460
CAIN D	2	0.460
CASSOL S	2	0.460
CAULFIELD M	2	0.460
CHALMERS J	2	0.460
CHANDRA P	2	0.460
CHENG VCC	2	0.460
CHINTU C	2	0.460
CINATL J	2	0.460
CLAESON M	2	0.460
CLELAND JGF	2	0.460
COATS AJS	2	0.460
DOERR HW	2	0.460
EDWARDS R	2	0.460
ELLIOTT M	2	0.460
EVANS DB	2	0.460
EZZATI M	2	0.460
FARRAR JJ	2	0.460
FORD D	2	0.460
GOPAL R	2	0.460
GWATKIN D	2	0.460
HABICHT JP	2	0.460
HARRIS DR	2	0.460
HO LM	2	0.460
HOPKINSON NS	2	0.460
ICHIDA F	2	0.460
IOANNIDIS JPA	2	0.460
JANES M	2	0.460
KAPP C	2	0.460
KERR DJ	2	0.460
LAI ST	2	0.460
LEDERMANN JA	2	0.460
LEWIS R	2	0.460
LOPEZ AD	2	0.460
LUBEN R	2	0.460
LUBSEN J	2	0.460
LUNDGREN JD	2	0.460
MCVERNON J	2	0.460
MIRANDA JJ	2	0.460
MIYAMOTO T	2	0.460
MOFENSON L	2	0.460
MONFORTE AD	2	0.460
MORGAN C	2	0.460
MORGENSTERN B	2	0.460
MORRIS SS	2	0.460
MOYE J	2	0.460
MSHINDA H	2	0.460
MWABA P	2	0.460
NG TK	2	0.460
NIEMINEN M	2	0.460
NTZANI EE	2	0.460
O'BRIEN E	2	0.460
PARISH S	2	0.460
PARMAR MKB	2	0.460
PENA A	2	0.460
PENN MS	2	0.460
PHILLIPS AN	2	0.460
PILON R	2	0.460
RABENAU H	2	0.460
RAMSAY ME	2	0.460
REMME WJ	2	0.460
REMUZZI G	2	0.460
ROLLA G	2	0.460
ROSENFELD B	2	0.460
SCHELLENBERG JA	2	0.460
SCHMIDT H	2	0.460
SHARP B	2	0.460
SLEIGHT P	2	0.460
SMITH GD	2	0.460
STEPHENS RJ	2	0.460
STOHR K	2	0.460
SUNG JJY	2	0.460
TAYLOR I	2	0.460
TOPOL EJ	2	0.460
VAN DER HEIDE A	2	0.460
VAN DER MAAS PJ	2	0.460
VAN DER WAL G	2	0.460
VESSEY M	2	0.460
VICTORA CG	2	0.460
WEATHERALL M	2	0.460
WHITE NJ	2	0.460
WILL RG	2	0.460
WILLIAMS NS	2	0.460
WOOD DA	2	0.460
YOKOYAMA K	2	0.460
YUNG RWH	2	0.460
ZAMBON MC	2	0.460
ZHENG BJ	2	0.460
ZUMLA A	2	0.460
AALDERS JCA	1	0.230
AAVITSLAND P	1	0.230
ABBOTT S	1	0.230
ABEYAGUNAWARDENA AS	1	0.230
ABINUN M	1	0.230
ABOL-ENEIN H	1	0.230
ABRAIRA V	1	0.230
ABU-ELMAGD K	1	0.230
ABU-RADDAD LJ	1	0.230
ACARTURK E	1	0.230
ACHARYA A	1	0.230
ACHREMCZYK P	1	0.230
ACKERLEY CA	1	0.230
ACOSTA D	1	0.230
ADAMSKI J	1	0.230
ADAMUS J	1	0.230
ADARKWA M	1	0.230
ADGEY AAJ	1	0.230
AFZAL R	1	0.230
AGID Y	1	0.230
AGOCS M	1	0.230
AGODOA L	1	0.230
AGRESTI R	1	0.230
AGUIRRE A	1	0.230
AHMAD K	1	0.230
AHN SA	1	0.230
AHRENS MB	1	0.230
AHSAN A	1	0.230
AIT-DAOUD N	1	0.230
AITKEN ML	1	0.230
AKIDA JA	1	0.230
AKOBENG AK	1	0.230
AKTAS O	1	0.230
AL-KHAFAJI M	1	0.230
AL-RAMADI B	1	0.230
ALAHAKONE DGS	1	0.230
ALBERS GW	1	0.230
ALBERTI C	1	0.230
ALBERTI D	1	0.230
ALDERSHVILE J	1	0.230
ALEXANDER NDE	1	0.230
ALGERT C	1	0.230
ALIPUI N	1	0.230
ALLAN R	1	0.230
ALLDEN K	1	0.230
ALLEN JL	1	0.230
ALLEN K	1	0.230
ALLEN M	1	0.230
ALLRED DC	1	0.230
ALPEROVITCH A	1	0.230
ALTENHOFEN L	1	0.230
ALTEVOGT P	1	0.230
ALTIERI DC	1	0.230
ALVAREZ L	1	0.230
AMBUHL P	1	0.230
ANAND P	1	0.230
