Authors	records	% of 348
COLLINS R	7	2.011
BLACK RE	6	1.724
GRIMES DA	5	1.437
PETO R	5	1.437
SCHULZ KF	5	1.437
WATTS J	5	1.437
FORBES JF	4	1.149
PINCOCK S	4	1.149
SANDERCOCK P	4	1.149
ARIS B	3	0.862
BAUM M	3	0.862
BROWN H	3	0.862
BRYCE J	3	0.862
CHEN ZM	3	0.862
CLARKE M	3	0.862
CUZICK J	3	0.862
DARMSTADT GL	3	0.862
FORBES J	3	0.862
GELBER RD	3	0.862
GNANT M	3	0.862
GOLDHIRSCH A	3	0.862
HARRIS JR	3	0.862
HATTERSLEY AT	3	0.862
HILL C	3	0.862
HOWELL A	3	0.862
JAKESZ R	3	0.862
JONAT W	3	0.862
KAUFMANN M	3	0.862
KLIJN JGM	3	0.862
LIU LS	3	0.862
PAN HC	3	0.862
PRICE KN	3	0.862
SEIFERT M	3	0.862
SINGER M	3	0.862
TAYLOR C	3	0.862
WANG X	3	0.862
A'HERN R	2	0.575
ABE O	2	0.575
ABE R	2	0.575
ABU-ZAHRA HT	2	0.575
ADEGBOLA RA	2	0.575
ALAM MA	2	0.575
ALBAIN K	2	0.575
ALBANO J	2	0.575
ALTEMUS R	2	0.575
ALTMAN DG	2	0.575
AMADORI D	2	0.575
ANDERSON S	2	0.575
AOGI K	2	0.575
APONTE JJ	2	0.575
ARMSTRONG DG	2	0.575
ARRIAGADA R	2	0.575
ASHLEY S	2	0.575
ASHWORTH A	2	0.575
ASSELAIN B	2	0.575
BABIKER AG	2	0.575
BAHI J	2	0.575
BAILEY RL	2	0.575
BARTELINK H	2	0.575
BASS G	2	0.575
BASTERT G	2	0.575
BEAGLEHOLE R	2	0.575
BEATRICE A	2	0.575
BEEVERS DG	2	0.575
BELFIGLIO M	2	0.575
BENCH AJ	2	0.575
BENGTSSON NO	2	0.575
BENRAADT J	2	0.575
BERGH J	2	0.575
BERRY D	2	0.575
BIANCO AR	2	0.575
BLAMEY RW	2	0.575
BLISS JM	2	0.575
BLOMQVIST C	2	0.575
BOCCARDO F	2	0.575
BONADONNA G	2	0.575
BONIFATI V	2	0.575
BONNETERRE J	2	0.575
BONTE J	2	0.575
BOROVIK R	2	0.575
BOYD EM	2	0.575
BRENNER H	2	0.575
BROADWATER G	2	0.575
BROCKSCHMIDT J	2	0.575
BROWN A	2	0.575
BROWN JM	2	0.575
BROWN LC	2	0.575
BRUFMAN G	2	0.575
BRUZZI P	2	0.575
BRYANT AJS	2	0.575
BRYANT J	2	0.575
BUCHANAN RB	2	0.575
BUCK G	2	0.575
BUZDAR AU	2	0.575
CAFFIER H	2	0.575
CAMERINI T	2	0.575
CAMERON D	2	0.575
CAMISA R	2	0.575
CAMPBELL MK	2	0.575
CAMPBELL PJ	2	0.575
CARLOMAGNO C	2	0.575
CARPENTER JT	2	0.575
CARSTENSSEN J	2	0.575
CASAS JP	2	0.575
CASTIGLIONE M	2	0.575
CATALANO R	2	0.575
CAULFIELD M	2	0.575
CAVALLI F	2	0.575
CHEN YP	2	0.575
CHETTY U	2	0.575
CHILVERS CED	2	0.575
CHINNERY PF	2	0.575
CHLEBOWSKI RT	2	0.575
CHRISTIAENS R	2	0.575
CIRRINCIONE C	2	0.575
CLARK RM	2	0.575
