Authors	records	% of 220
BLACK RE	5	2.273
CHOPRA M	5	2.273
LAWN JE	5	2.273
YUSUF S	5	2.273
BRYCE J	4	1.818
BAQUI AH	3	1.364
BHUTTA ZA	3	1.364
CHEN LC	3	1.364
COREY L	3	1.364
DARMSTADT GL	3	1.364
FORD I	3	1.364
KLEIN R	3	1.364
PETO R	3	1.364
POGUE J	3	1.364
SHANKAR A	3	1.364
STEG PG	3	1.364
AHMED S	2	0.909
ALTEN R	2	0.909
ATWOOD S	2	0.909
BARLERA S	2	0.909
BENNETT S	2	0.909
BHUTTA Z	2	0.909
BILOUS R	2	0.909
BROCKLEHURST P	2	0.909
BUCHBINDER SP	2	0.909
BUCKLEY BM	2	0.909
CASIMIRO DR	2	0.909
CHATURVEDI N	2	0.909
COHEN AT	2	0.909
COLLINS R	2	0.909
COUSENS S	2	0.909
COUTINHO A	2	0.909
DAELMANS B	2	0.909
DE FERRANTI D	2	0.909
DELOUKAS P	2	0.909
DEVEREAUX PJ	2	0.909
DI MARIO C	2	0.909
DOOLEY LT	2	0.909
DUDEK D	2	0.909
DYAL L	2	0.909
EGGER M	2	0.909
ESCUDIER B	2	0.909
EVANS T	2	0.909
FERRARI R	2	0.909
FOX K	2	0.909
FRANZOSI MG	2	0.909
FRIEL S	2	0.909
FULLER J	2	0.909
GOLD R	2	0.909
GUPTA R	2	0.909
GUZZO C	2	0.909
HAVRDOVA E	2	0.909
HOFMAN A	2	0.909
INOUYE M	2	0.909
JONES DR	2	0.909
KAKKAR AK	2	0.909
KELTAI M	2	0.909
KENYON S	2	0.909
KOPLAN JP	2	0.909
LABONTE R	2	0.909
LATINI R	2	0.909
LAVIS JN	2	0.909
LI Q	2	0.909
LI S	2	0.909
LIU YL	2	0.909
LUCCI D	2	0.909
LUNDGREN JD	2	0.909
MAGGIONI AP	2	0.909
MARCHIOLI R	2	0.909
MARLOW N	2	0.909
MARMOT M	2	0.909
MCELRATH MJ	2	0.909
MEHROTRA DV	2	0.909
MILLS A	2	0.909
MONFORTE AD	2	0.909
MORGAN WJ	2	0.909
MURRAY CJL	2	0.909
NICOLOSI GL	2	0.909
ORCHARD T	2	0.909
PAIS P	2	0.909
PAPP KA	2	0.909
PARVING HH	2	0.909
PHILLIPS AN	2	0.909
PIKE K	2	0.909
PORCU M	2	0.909
PORTA M	2	0.909
RIFKIN S	2	0.909
RIVADENEIRA F	2	0.909
ROBERTSON MN	2	0.909
ROHDE J	2	0.909
SALT A	2	0.909
SANTOSHAM M	2	0.909
SCHRECKER T	2	0.909
SCHUMACHER H	2	0.909
SERRUYS PW	2	0.909
SJOLIE AK	2	0.909
TANG SL	2	0.909
TANGCHAROENSATHIEN V	2	0.909
TAVAZZI L	2	0.909
TAYLOR DJ	2	0.909
TENDERA M	2	0.909
THOMAS D	2	0.909
TOGNONI G	2	0.909
VICTORA CG	2	0.909
WANG XY	2	0.909
WANG Y	2	0.909
WANG YH	2	0.909
WAREHAM NJ	2	0.909
WILKINSON D	2	0.909
XAVIER D	2	0.909
YANG L	2	0.909
YEILDING N	2	0.909
ZWERSKI S	2	0.909
ABASHAWL A	1	0.455
ABATE H	1	0.455
ABDULLA S	1	0.455
ABRAMSKY O	1	0.455
ABUBAKAR I	1	0.455
ABUD-MENDOZA C	1	0.455
ACOSTA D	1	0.455
ACOSTA I	1	0.455
ADAM T	1	0.455
ADAMI HO	1	0.455
ADAMU R	1	0.455
ADITIAWARMAN	1	0.455
AGGLETON P	1	0.455
AGRAWAL RK	1	0.455
AHMADI KR	1	0.455
AHMED K	1	0.455
AHMED N	1	0.455
AHMED Z	1	0.455
AHUJA RC	1	0.455
AIHARA Y	1	0.455
AIRD EGA	1	0.455
AISEN PS	1	0.455
AKAZAWA K	1	0.455
AKHTER N	1	0.455
AKKERMANS LMA	1	0.455
AKONDY R	1	0.455
AKTER T	1	0.455
AL-HELAL ZAM	1	0.455
AL-HITI H	1	0.455
ALECOCK E	1	0.455
ALEDORT LM	1	0.455
ALI S	1	0.455
ALI TM	1	0.455
ALLEN S	1	0.455
ALTINI L	1	0.455
AMAGAI K	1	0.455
AMANKWAH K	1	0.455
AN YL	1	0.455
ANAND S	1	0.455
ANCEL PY	1	0.455
ANDERSEN BH	1	0.455
ANDERSON C	1	0.455
ANDERSON FA	1	0.455
ANDRADE-VILLANUEVA J	1	0.455
ANDRE M	1	0.455
ANDREEV YG	1	0.455
ANDREW T	1	0.455
ANDRIANO K	1	0.455
ANKER SD	1	0.455
ANTELMAN G	1	0.455
ANTHONIO RL	1	0.455
ANTMAN EM	1	0.455
ANYA SE	1	0.455
APERIA A	1	0.455
APISUK C	1	0.455
APPLEBY P	1	0.455
APRIATNI M	1	0.455
ARBIZU T	1	0.455
ARIMOND M	1	0.455
ARMITAGE J	1	0.455
ARMONI S	1	0.455
ARMOUR AA	1	0.455
ARMSON BA	1	0.455
ARNAUD C	1	0.455
ARNAUD F	1	0.455
ARP P	1	0.455
ASAKA M	1	0.455
ASGHAR R	1	0.455
ASHFORD S	1	0.455
ASHRAF YP	1	0.455
ASNAGHI MA	1	0.455
ASSAID C	1	0.455
ASTOR BC	1	0.455
ASTRUP A	1	0.455
ASTURIAS EJ	1	0.455
ASZTALOS E	1	0.455
ATMARITA	1	0.455
ATWOOD JE	1	0.455
AUDREY S	1	0.455
AUJESKY D	1	0.455
AUSTIN PC	1	0.455
AVEZUM A	1	0.455
AVIGAD S	1	0.455
AVIRAM M	1	0.455
AWASTHI S	1	0.455
AXELSON H	1	0.455
AYME S	1	0.455
AZAD K	1	0.455
AZHER S	1	0.455
BACHMANN MF	1	0.455
BACHURIN SO	1	0.455
BACIGALUPO A	1	0.455
BAERT F	1	0.455
BAHL R	1	0.455
BAI CX	1	0.455
BAIGENT C	1	0.455
BAIN CJ	1	0.455
BAJETTA E	1	0.455
BAKER B	1	0.455
BALL L	1	0.455
BAMFORD L	1	0.455
BANGALORE S	1	0.455
BANKS E	1	0.455
BANNING AP	1	0.455
BAO CJ	1	0.455
BARLOW W	1	0.455
BARNES J	1	0.455
BARNETT AH	1	0.455
BARON JA	1	0.455
BARONE C	1	0.455
BARRETT JM	1	0.455
BARRETT-LEE PJ	1	0.455
BARROSO I	1	0.455
BARTER P	1	0.455
BARTOS A	1	0.455
BARTOS M	1	0.455
BASSAT Q	1	0.455
BASSO G	1	0.455
BASTIAS G	1	0.455
BATNIJI R	1	0.455
BATTEGAY M	1	0.455
BATTY GD	1	0.455
BAUTISTA-ARREDONDO S	1	0.455
BAYER A	1	0.455
BEAGLEHOLE R	1	0.455
BEASLEY R	1	0.455
BEATTIE WS	1	0.455
BEAULIEU A	1	0.455
BECHSTEIN WO	1	0.455
BECK HP	1	0.455
