Authors	records	% of 3046
CRONIN-HENNESSY D	28	0.919
JONES M	27	0.886
WATANABE T	23	0.755
AKIMOTO H	22	0.722
NAKAYA T	21	0.689
TAYLOR W	21	0.689
BAUER G	20	0.657
BODEK A	20	0.657
HARA K	20	0.657
KANEKO T	20	0.657
KATO Y	20	0.657
TANAKA M	20	0.657
CONWAY J	19	0.624
DE BARBARO P	19	0.624
DEMINA R	19	0.624
GAY C	19	0.624
GEER S	19	0.624
GORDON A	19	0.624
GROER L	19	0.624
IKEDA H	19	0.624
KIM BJ	19	0.624
KIM SH	19	0.624
KUWABARA T	19	0.624
LINDGREN M	19	0.624
MULLER T	19	0.624
NAKADA H	19	0.624
PAPPAS SP	19	0.624
SATO H	19	0.624
SCOTT A	19	0.624
SINGH P	19	0.624
SMITH C	19	0.624
SUZUKI T	19	0.624
YAO W	19	0.624
YOSHIDA T	19	0.624
AKOPIAN A	18	0.591
ALBROW MG	18	0.591
AMENDOLIA SR	18	0.591
AMIDEI D	18	0.591
ANTOS J	18	0.591
APOLLINARI G	18	0.591
ARISAWA T	18	0.591
ASAKAWA T	18	0.591
ASHMANSKAS W	18	0.591
ATAC M	18	0.591
AZZI-BACCHETTA P	18	0.591
BACCHETTA N	18	0.591
BAILEY MW	18	0.591
BARBARO-GALTIERI A	18	0.591
BARNES VE	18	0.591
BARNETT BA	18	0.591
BARONE M	18	0.591
BELFORTE S	18	0.591
BELLETTINI G	18	0.591
BELLINGER J	18	0.591
BENJAMIN D	18	0.591
BENSINGER J	18	0.591
BERETVAS A	18	0.591
BERGE JP	18	0.591
BERRYHILL J	18	0.591
BEVENSEE B	18	0.591
BHATTI A	18	0.591
BINKLEY M	18	0.591
BLAIR RE	18	0.591
BLOCKER C	18	0.591
BLOOM K	18	0.591
BOKHARI W	18	0.591
BOLLA G	18	0.591
BONUSHKIN Y	18	0.591
BORTOLETTO D	18	0.591
BOUDREAU J	18	0.591
BROMBERG C	18	0.591
BUCKLEY-GEER E	18	0.591
BUDD HS	18	0.591
BURKETT K	18	0.591
BUSETTO G	18	0.591
BYON-WAGNER A	18	0.591
BYRUM KL	18	0.591
CAMPBELL M	18	0.591
CARITHERS W	18	0.591
CARLSMITH D	18	0.591
CASSADA J	18	0.591
CASTRO A	18	0.591
CERRI A	18	0.591
CHANG PS	18	0.591
CHANG PT	18	0.591
CHAPMAN J	18	0.591
CHEN C	18	0.591
CHENG MT	18	0.591
CHERTOK M	18	0.591
CHIARELLI G	18	0.591
CHLEBANA F	18	0.591
CHRISTOFEK L	18	0.591
CLARK AG	18	0.591
COOPER J	18	0.591
CORDELLI M	18	0.591
CROPP R	18	0.591
CULBERTSON R	18	0.591
DAGENHART D	18	0.591
DE TROCONIZ JF	18	0.591
DEJONGH F	18	0.591
DELL'AGNELLO S	18	0.591
DELL'ORSO M	18	0.591
DEMORTIER L	18	0.591
DERWENT PF	18	0.591
DEVLIN T	18	0.591
DONATI S	18	0.591
DONE J	18	0.591
DORIGO T	18	0.591
EDDY N	18	0.591
EINSWEILER K	18	0.591
ELIAS JE	18	0.591
ENGELS E	18	0.591
ERDMANN W	18	0.591
ERREDE D	18	0.591
ERREDE S	18	0.591
FAN Q	18	0.591
FEILD RG	18	0.591
FERRETTI C	18	0.591
FIORI I	18	0.591
FLAUGHER B	18	0.591
FOSTER GW	18	0.591
FRANKLIN M	18	0.591
FREEMAN J	18	0.591
FRIEDMAN J	18	0.591
FUKUI Y	18	0.591
GALEOTTI S	18	0.591
GALLINARO M	18	0.591
GARFINKEL AF	18	0.591
GERDES DW	18	0.591
GOLD M	18	0.591
GOSHAW AT	18	0.591
GREEN C	18	0.591
GROSSO-PILCHER C	18	0.591
GUILLIAN G	18	0.591
GUO RS	18	0.591
HABER C	18	0.591
HAFEN E	18	0.591
HAHN SR	18	0.591
HANDA T	18	0.591
HANDLER R	18	0.591
HAO W	18	0.591
HAPPACHER F	18	0.591
HARDMAN AD	18	0.591
HARRIS RM	18	0.591
HAUSER J	18	0.591
HEINRICH J	18	0.591
HEISS A	18	0.591
HOFFMAN KD	18	0.591
HOLCK C	18	0.591
HOLLEBEEK R	18	0.591
HOLLOWAY L	18	0.591
HUGHES R	18	0.591
HUSTON J	18	0.591
HUTH J	18	0.591
INCANDELA J	18	0.591
IWAI J	18	0.591
IWATA Y	18	0.591
JAMES E	18	0.591
JENSEN H	18	0.591
JOSHI U	18	0.591
KAMON T	18	0.591
KARR K	18	0.591
KASHA H	18	0.591
KELLEY K	18	0.591
KELLY M	18	0.591
KENNEDY RD	18	0.591
KEPHART R	18	0.591
KHAZINS D	18	0.591
KIKUCHI T	18	0.591
KIM HS	18	0.591
KIM YK	18	0.591
KIRK M	18	0.591
KIRSCH L	18	0.591
KLIMENKO S	18	0.591
KOEHN P	18	0.591
KONDO K	18	0.591
KONGETER A	18	0.591
KONIGSBERG J	18	0.591
KORDAS K	18	0.591
KORYTOV A	18	0.591
KOVACS E	18	0.591
KROLL J	18	0.591
KRUSE M	18	0.591
KUHLMANN SE	18	0.591
KURINO K	18	0.591
LAASANEN AT	18	0.591
LAMI S	18	0.591
LAMMEL S	18	0.591
LANCASTER M	18	0.591
LATINO G	18	0.591
LECOMPTE T	18	0.591
LEE AM	18	0.591
LEONE S	18	0.591
LEWIS JD	18	0.591
LISS TM	18	0.591
LIU JB	18	0.591
LOCKYER N	18	0.591
LORETI M	18	0.591
LUCCHESI D	18	0.591
LUKENS P	18	0.591
LUSIN S	18	0.591
LYS J	18	0.591
MAESHIMA K	18	0.591
MAKSIMOVIC P	18	0.591
MANGANO M	18	0.591
MARIOTTI M	18	0.591
MARTIN A	18	0.591
MATTHEWS JAJ	18	0.591
MAZZANTI P	18	0.591
MCFARLAND KS	18	0.591
MCINTYRE P	18	0.591
MENGUZZATO M	18	0.591
MOGGI N	18	0.591
MORITA Y	18	0.591
MUKHERJEE A	18	0.591
MUNAR A	18	0.591
MURAT P	18	0.591
MURGIA S	18	0.591
MUSY M	18	0.591
NAKANO I	18	0.591
NELSON C	18	0.591
NEUBERGER D	18	0.591
NEWMAN-HOLMES C	18	0.591
NGAN CYP	18	0.591
NIU H	18	0.591
NODULMAN L	18	0.591
NOMEROTSKI A	18	0.591
OH SH	18	0.591
OHMOTO T	18	0.591
OHSUGI T	18	0.591
OISHI R	18	0.591
OKUSAWA T	18	0.591
OLSEN J	18	0.591
PAGLIARONE C	18	0.591
PAOLETTI R	18	0.591
PARTOS D	18	0.591
PATRICK J	18	0.591
PAULETTA G	18	0.591
PAULINI M	18	0.591
PESCARA L	18	0.591
PHILLIPS TJ	18	0.591
PIACENTINO G	18	0.591
PITTS KT	18	0.591
PLUNKETT R	18	0.591
POMPOS A	18	0.591
PONDROM L	18	0.591
PROUDFOOT J	18	0.591
PTOHOS F	18	0.591
PUNZI G	18	0.591
REHER D	18	0.591
RIBON A	18	0.591
RIMONDI F	18	0.591
RISTORI L	18	0.591
ROBERTSON WJ	18	0.591
ROBINSON A	18	0.591
RODRIGO T	18	0.591
ROLLI S	18	0.591
ROSENSON L	18	0.591
ROSER R	18	0.591
SAKUMOTO WK	18	0.591
SANSONI A	18	0.591
SANTI L	18	0.591
SAVARD P	18	0.591
SCHLABACH P	18	0.591
SCHMIDT EE	18	0.591
SCHMIDT MP	18	0.591
SCRIBANO A	18	0.591
SEGLER S	18	0.591
SEIDEL S	18	0.591
SEIYA Y	18	0.591
SEMERIA F	18	0.591
SHAH T	18	0.591
SHAPIRO MD	18	0.591
SHIBAYAMA T	18	0.591
SHIMOJIMA M	18	0.591
SHOCHET M	18	0.591
SIEGRIST J	18	0.591
SILL A	18	0.591
SINERVO P	18	0.591
SLAUGHTER AJ	18	0.591
SLIWA K	18	0.591
SPALDING J	18	0.591
SPEER T	18	0.591
SPHICAS P	18	0.591
SPIEGEL L	18	0.591
