Authors	records	% of 3692
LI J	55	1.490
BANERJEE S	54	1.463
ZHANG J	53	1.436
CHEN A	47	1.273
HOCKER A	43	1.165
RYD A	43	1.165
KIM H	40	1.083
TANAKA M	40	1.083
HOU S	38	1.029
STROM D	38	1.029
SEVERINI H	35	0.948
WEBER M	35	0.948
YU Z	35	0.948
WU J	34	0.921
CHEN C	32	0.867
GAN KK	32	0.867
ABE T	30	0.813
CHEN S	30	0.813
SOHA A	30	0.813
WANG K	30	0.813
FREY R	29	0.785
KHAN A	29	0.785
KOCH H	29	0.785
MACRI M	29	0.785
PAN Y	29	0.785
SINEV NB	29	0.785
WANG P	29	0.785
ZHANG L	29	0.785
AHMED S	28	0.758
ALAM MS	28	0.758
ASTON D	28	0.758
BAND HR	28	0.758
BAUER JM	28	0.758
BLAYLOCK G	28	0.758
BUGG W	28	0.758
CALCATERRA A	28	0.758
CHEN JC	28	0.758
CHENG CH	28	0.758
CONVERY MR	28	0.758
DASU S	28	0.758
DE GROOT N	28	0.758
DE SANGRO R	28	0.758
ESCHENBURG V	28	0.758
FORD WT	28	0.758
HERTZBACH SS	28	0.758
HONSCHEID K	28	0.758
JOHNSON JR	28	0.758
KAGAN H	28	0.758
KANG JH	28	0.758
KASS R	28	0.758
KIM P	28	0.758
KOLOMENSKY YG	28	0.758
LI H	28	0.758
LOSECCO JM	28	0.758
MANCINELLI G	28	0.758
MESSNER R	28	0.758
MOORE TB	28	0.758
MORII M	28	0.758
NAUENBERG U	28	0.758
NEAL H	28	0.758
PANVINI RS	28	0.758
PICCOLO M	28	0.758
PIEMONTESE L	28	0.758
PIERINI M	28	0.758
PREPOST R	28	0.758
QI ND	28	0.758
RATCLIFF BN	28	0.758
REIDY J	28	0.758
RONG G	28	0.758
SALEEM M	28	0.758
SCHALK T	28	0.758
SCHUMM BA	28	0.758
SCHWIENING J	28	0.758
SHARMA V	28	0.758
SIMANI MC	28	0.758
SOFFER A	28	0.758
STAENGLE H	28	0.758
SU D	28	0.758
TORRENCE E	28	0.758
VA'VRA J	28	0.758
WEIDEMANN AW	28	0.758
WILLOCQ S	28	0.758
WILSON JR	28	0.758
WILSON RJ	28	0.758
WISNIEWSKI WJ	28	0.758
WON E	28	0.758
WRIGHT DH	28	0.758
XIE Y	28	0.758
YAMAMOTO RK	28	0.758
YOUNG CC	28	0.758
