Authors	records	% of 3665
MALIK S	53	1.446
BANERJEE S	41	1.119
STROM D	40	1.091
HOCKER A	36	0.982
LI J	36	0.982
LIU Y	36	0.982
KATO Y	34	0.928
KUBO T	33	0.900
LIU C	33	0.900
SARKAR S	33	0.900
SUZUKI T	33	0.900
BAUER G	32	0.873
IVANOV A	32	0.873
KIM DH	32	0.873
KIM SB	32	0.873
KIM SH	32	0.873
KO BR	32	0.873
LEE HS	32	0.873
SATO K	32	0.873
SUKHANOV A	32	0.873
ZHANG X	32	0.873
CUEVAS J	31	0.846
HAN BY	31	0.846
HUGHES RE	31	0.846
KONDO K	31	0.846
LIU T	31	0.846
MIYAKE H	31	0.846
NAKAMURA K	31	0.846
RADEMACKER J	31	0.846
WINER BL	31	0.846
YAMAMOTO K	31	0.846
BRIDGEMAN A	30	0.819
CHANG SH	30	0.819
CHEN YC	30	0.819
CLARK D	30	0.819
HEINRICH J	30	0.819
HENDERSON C	30	0.819
KIMURA N	30	0.819
KLIMENKO S	30	0.819
KREPS M	30	0.819
KROP D	30	0.819
KUHR T	30	0.819
LUCI C	30	0.819
MAESHIMA K	30	0.819
MARTINEZ M	30	0.819
MARUYAMA T	30	0.819
MITSELMAKHER G	30	0.819
MULLER T	30	0.819
RAHAMAN A	30	0.819
SMITH JR	30	0.819
TAKEUCHI Y	30	0.819
WILSON P	30	0.819
WU X	30	0.819
YOSHIDA T	30	0.819
ZHENG Y	30	0.819
AALTONEN T	29	0.791
ADELMAN J	29	0.791
AKIMOTO T	29	0.791
AMERIO S	29	0.791
AMIDEI D	29	0.791
ANASTASSOV A	29	0.791
ANNOVI A	29	0.791
ANTOS J	29	0.791
APOLLINARI G	29	0.791
APRESYAN A	29	0.791
ARISAWA T	29	0.791
ARTIKOV A	29	0.791
ASHMANSKAS W	29	0.791
ATTAL A	29	0.791
AURISANO A	29	0.791
AZFAR F	29	0.791
BADGETT W	29	0.791
BARBARO-GALTIERI A	29	0.791
BARNES VE	29	0.791
BARNETT BA	29	0.791
BARTSCH V	29	0.791
BEAUCHEMIN PH	29	0.791
BEDESCHI F	29	0.791
BEHARI S	29	0.791
BELLETTINI G	29	0.791
BELLINGER J	29	0.791
BENJAMIN D	29	0.791
BERETVAS A	29	0.791
BERINGER J	29	0.791
BHATTI A	29	0.791
BINKLEY M	29	0.791
BISELLO D	29	0.791
BIZJAK I	29	0.791
BLAIR RE	29	0.791
BLOCKER C	29	0.791
BLUMENFELD B	29	0.791
BOCCI A	29	0.791
BODEK A	29	0.791
BOISVERT V	29	0.791
BOLLA G	29	0.791
BORTOLETTO D	29	0.791
BOUDREAU J	29	0.791
BOVEIA A	29	0.791
BRAU B	29	0.791
BRIGLIADORI L	29	0.791
BROMBERG C	29	0.791
BRUBAKER E	29	0.791
BUDAGOV J	29	0.791
BUDD HS	29	0.791
BUDD S	29	0.791
BURKETT K	29	0.791
BUSETTO G	29	0.791
BUSSEY P	29	0.791
BUZATU A	29	0.791
BYRUM KL	29	0.791
CABRERA S	29	0.791
CAMPANELLI M	29	0.791
CAMPBELL M	29	0.791
CANELLI F	29	0.791
CANEPA A	29	0.791
CARLSMITH D	29	0.791
CAROSI R	29	0.791
CARRILLO S	29	0.791
CARRON S	29	0.791
CASAL B	29	0.791
CASARSA M	29	0.791
CASTRO A	29	0.791
CATASTINI P	29	0.791
CAUZ D	29	0.791
CAVALLI-SFORZA M	29	0.791
CERRI A	29	0.791
CERRITO L	29	0.791
CHERTOK M	29	0.791
CHIARELLI G	29	0.791
CHLACHIDZE G	29	0.791
CHLEBANA F	29	0.791
CHO K	29	0.791
CHOKHELI D	29	0.791
CHOU JP	29	0.791
CHOUDALAKIS G	29	0.791
CHUANG SH	29	0.791
CHUNG K	29	0.791
CHUNG WH	29	0.791
CHUNG YS	29	0.791
CIOBANU CI	29	0.791
CIOCCI MA	29	0.791
CLARK A	29	0.791
COMPOSTELLA G	29	0.791
CONVERY ME	29	0.791
CONWAY J	29	0.791
CORDELLI M	29	0.791
CORTIANA G	29	0.791
CRESCIOLI F	29	0.791
CULBERTSON R	29	0.791
CULLY JC	29	0.791
D'ONOFRIO M	29	0.791
DAGENHART D	29	0.791
DATTA M	29	0.791
DAVIES T	29	0.791
DE LORENZO G	29	0.791
DEISHER A	29	0.791
DELL'ORSO M	29	0.791
DEMORTIER L	29	0.791
DENG J	29	0.791
DENINNO M	29	0.791
DERWENT PF	29	0.791
DI GIOVANNI GP	29	0.791
DI RUZZA B	29	0.791
DIONISI C	29	0.791
DITTMANN JR	29	0.791
DONATI S	29	0.791
DONG P	29	0.791
DONINI J	29	0.791
DORIGO T	29	0.791
DUBE S	29	0.791
EFRON J	29	0.791
ERBACHER R	29	0.791
ERREDE D	29	0.791
ERREDE S	29	0.791
EUSEBI R	29	0.791
FANG HC	29	0.791
FARRINGTON S	29	0.791
FEDORKO WT	29	0.791
FEILD RG	29	0.791
FEINDT M	29	0.791
FERNANDEZ JP	29	0.791
FERRAZZA C	29	0.791
FIELD R	29	0.791
FLANAGAN G	29	0.791
FORREST R	29	0.791
FRANKLIN M	29	0.791
FREEMAN JC	29	0.791
FURIC I	29	0.791
GALLINARO M	29	0.791
GALYARDT J	29	0.791
GARBERSON F	29	0.791
GARCIA JE	29	0.791
GARFINKEL AF	29	0.791
GENSER K	29	0.791
GERBERICH H	29	0.791
GERDES D	29	0.791
GIAGU S	29	0.791
GIANNETTI P	29	0.791
GIBSON K	29	0.791
GIMMELL JL	29	0.791
GINSBURG CM	29	0.791
GIOKARIS N	29	0.791
GIORDANI M	29	0.791
GIROMINI P	29	0.791
GIUNTA M	29	0.791
GLAGOLEV V	29	0.791
GLENZINSKI D	29	0.791
GOLD M	29	0.791
GOLDSCHMIDT N	29	0.791
GOLOSSANOV A	29	0.791
GOMEZ G	29	0.791
GOMEZ-CEBALLOS G	29	0.791
GONCHAROV M	29	0.791
GORELOV I	29	0.791
GOSHAW AT	29	0.791
GOULIANOS K	29	0.791
GRESELE A	29	0.791
GRINSTEIN S	29	0.791
GROSSO-PILCHER C	29	0.791
GROUP RC	29	0.791
GRUNDLER U	29	0.791
GUNAY-UNALAN Z	29	0.791
HABER C	29	0.791
HAHN K	29	0.791
HAHN SR	29	0.791
HALKIADAKIS E	29	0.791
HAN JY	29	0.791
HAPPACHER F	29	0.791
HARA K	29	0.791
HARE D	29	0.791
HARE M	29	0.791
HARPER S	29	0.791
HARR RF	29	0.791
HARRIS RM	29	0.791
HARTZ M	29	0.791
HATAKEYAMA K	29	0.791
HAYS C	29	0.791
HECK M	29	0.791
HEIJBOER A	29	0.791
HERNDON M	29	0.791
HEUSER J	29	0.791
HEWAMANAGE S	29	0.791
HIDAS D	29	0.791
HILL CS	29	0.791
HIRSCHBUEHL D	29	0.791
HOU S	29	0.791
HOULDEN M	29	0.791
HSU SC	29	0.791
HUFFMAN BT	29	0.791
HUSEMANN U	29	0.791
HUSTON J	29	0.791
INCANDELA J	29	0.791
INTROZZI G	29	0.791
IORI M	29	0.791
JAMES E	29	0.791
JAYATILAKA B	29	0.791
JEON EJ	29	0.791
JINDARIANI S	29	0.791
JOHNSON W	29	0.791
JONES M	29	0.791
JOO KK	29	0.791
JUN SY	29	0.791
JUNG JE	29	0.791
JUNK TR	29	0.791
KAMON T	29	0.791
KAR D	29	0.791
KARCHIN PE	29	0.791
KEPHART R	29	0.791
KHOTILOVICH V	29	0.791
KILMINSTER B	29	0.791
KIM HS	29	0.791
KIM JE	29	0.791
KIM MJ	29	0.791
KIM YK	29	0.791
KIRSCH L	29	0.791
KNUTESON B	29	0.791
