Authors	records	% of 51211
WILSON R	175	0.342
AMIDEI D	173	0.338
BARNETT BA	170	0.332
BODEK A	168	0.328
ALAM MS	165	0.322
BINKLEY M	160	0.312
HARTILL DL	159	0.310
ERREDE S	158	0.309
HAUSER J	158	0.309
KONDO K	158	0.309
THORNDIKE EH	158	0.309
PERL ML	157	0.307
BARNES VE	154	0.301
ELIAS JE	154	0.301
PLUNKETT R	154	0.301
TIPTON P	153	0.299
WILLIAMS HH	153	0.299
DEVLIN T	152	0.297
HANDLER R	152	0.297
PONDROM L	152	0.297
GARFINKEL AF	151	0.295
GOULIANOS K	151	0.295
BERETVAS A	150	0.293
BERKELMAN K	150	0.293
CASSEL DG	150	0.293
KAGAN H	150	0.293
MONETI GC	150	0.293
POLING R	150	0.293
SLIWA K	150	0.293
COOPER J	149	0.291
KASS R	149	0.291
MATTHEWS JAJ	149	0.291
MILLER DH	149	0.291
CIHANGIR S	148	0.289
FOSTER GW	148	0.289
LOCKYER N	148	0.289
MCINTYRE P	148	0.289
NODULMAN L	148	0.289
CASTRO A	147	0.287
STONE S	146	0.285
THERIOT D	146	0.285
BEHRENDS S	145	0.283
LAASANEN AT	145	0.283
SADOFF AJ	145	0.283
WYSS J	145	0.283
SINERVO P	144	0.281
TAKAHASHI T	144	0.281
BERGE JP	143	0.279
BORTOLETTO D	143	0.279
GITTELMAN B	143	0.279
KIRSCH L	143	0.279
MORITA Y	143	0.279
NORDBERG E	143	0.279
SIEGRIST J	143	0.279
AVERY P	142	0.277
CARLSMITH D	142	0.277
PETERSON D	142	0.277
WEBB R	142	0.277
YEH GP	142	0.277
BEBEK C	141	0.275
BELLETTINI G	141	0.275
BISELLO D	141	0.275
CSORNA SE	141	0.275
EHRLICH R	141	0.275
HABER C	141	0.275
KREINICK DL	141	0.275
LORETI M	141	0.275
MISTRY NB	141	0.275
MUKHERJEE A	141	0.275
PROUDFOOT J	141	0.275
TAKIKAWA K	141	0.275
CAMPBELL M	140	0.273
FUKUI Y	140	0.273
GOLD M	140	0.273
MAESHIMA K	140	0.273
SAKUMOTO WK	140	0.273
TOLLESTRUP A	140	0.273
WAGNER RL	140	0.273
WICKLUND AB	140	0.273
BELFORTE S	139	0.271
BLOCKER C	139	0.271
BYRUM KL	139	0.271
CHIARELLI G	139	0.271
CORDELLI M	139	0.271
DEMORTIER L	139	0.271
FORD WT	139	0.271
FREEMAN J	139	0.271
HAHN SR	139	0.271
HARRIS RM	139	0.271
HOLLEBEEK R	139	0.271
JENSEN H	139	0.271
JOSHI U	139	0.271
KAMON T	139	0.271
KEPHART R	139	0.271
NAKANO I	139	0.271
PAOLETTI R	139	0.271
PATRICK J	139	0.271
PUNZI G	139	0.271
RIMONDI F	139	0.271
RISTORI L	139	0.271
SCHLABACH P	139	0.271
SCHMIDT EE	139	0.271
SCRIBANO A	139	0.271
SEGLER S	139	0.271
SHOCHET M	139	0.271
WAGNER RG	139	0.271
WATTS T	139	0.271
APOLLINARI G	138	0.269
BELLINGER J	138	0.269
CARITHERS W	138	0.269
FLAUGHER B	138	0.269
HUTH J	138	0.269
MISCETTI S	138	0.269
RAGAN K	138	0.269
SANSONI A	138	0.269
STEFANINI A	138	0.269
UKEGAWA F	138	0.269
YOH J	138	0.269
ZETTI F	138	0.269
BEDESCHI F	137	0.268
BENSINGER J	137	0.268
CHAPMAN J	137	0.268
FRANKLIN M	137	0.268
GIANNETTI P	137	0.268
KUHLMANN SE	137	0.268
MENZIONE A	137	0.268
MISHINA M	137	0.268
PHILLIPS TJ	137	0.268
HARA K	136	0.266
SNIDER FD	136	0.266
ATAC M	135	0.264
ELY R	135	0.264
KINOSHITA K	135	0.264
KUBOTA Y	135	0.264
VIDAL R	135	0.264
BARBAROGALTIERI A	133	0.260
DEJONGH F	133	0.260
HOLLOWAY L	133	0.260
YAMAMOTO H	133	0.260
BUDD HS	132	0.258
GEER S	132	0.258
GIROMINI P	132	0.258
GRAY SW	132	0.258
HELTSLEY BK	132	0.258
LISS TM	132	0.258
BACCHETTA N	131	0.256
GLADNEY L	131	0.256
NELSON C	131	0.256
PAULETTA G	131	0.256
WANG CH	131	0.256
WOLINSKI J	131	0.256
CLARK AG	130	0.254
GOLDBERG M	130	0.254
SEIYA Y	130	0.254
TKACZYK S	130	0.254
DERWENT PF	129	0.252
HUGHES R	129	0.252
LAMOUREUX JI	129	0.252
MANGANO M	129	0.252
WESTER WC	129	0.252
BARINGER P	128	0.250
BERTOLUCCI S	128	0.250
BRANDENBURG G	128	0.250
KONIGSBERG J	128	0.250
ROBERTSON WJ	128	0.250
WEINSTEIN AJ	128	0.250
YAGIL A	128	0.250
KANDASWAMY J	127	0.248
LEWIS JD	127	0.248
MIYASHITA S	127	0.248
PAPADIMITRIOU V	127	0.248
PESCARA L	127	0.248
SMITH JG	127	0.248
WICKLUND E	127	0.248
WINER BL	127	0.248
GIOKARIS N	126	0.246
KIM YK	126	0.246
KOVACS E	126	0.246
MORRISON RJ	126	0.246
SHIBATA EI	126	0.246
ZANETTI A	126	0.246
ZUCCHELLI S	126	0.246
ABE F	125	0.244
BEAN A	125	0.244
BESSON D	125	0.244
BUSETTO G	125	0.244
LEONE S	125	0.244
SKUBIC P	125	0.244
LUKENS P	124	0.242
MARIOTTI M	124	0.242
TURINI N	124	0.242
VEJCIK S	124	0.242
BAILEY MW	123	0.240
BAUER G	123	0.240
GERDES DW	123	0.240
WENZEL H	123	0.240
CONTRERAS M	122	0.238
EINSWEILER K	122	0.238
WILSON P	122	0.238
YASUOKA K	122	0.238
BENJAMIN D	121	0.236
INCAGLI M	121	0.236
RILEY D	121	0.236
HYLEN J	120	0.234
MULLER T	120	0.234
PTOHOS F	120	0.234
SPHICAS P	120	0.234
RODRIGO T	119	0.232
GAN KK	118	0.230
KIM SH	118	0.230
ENO S	117	0.228
KATO Y	117	0.228
SILL A	117	0.228
FELDMAN GJ	116	0.227
GOSHAW AT	116	0.227
KOPP S	116	0.227
MARRINER JP	116	0.227
SHAW NM	116	0.227
TETHER S	116	0.227
LINDGREN M	115	0.225
SEIDEL S	115	0.225
BROWDER TE	114	0.223
EIGEN G	114	0.223
GRASSMANN H	114	0.223
KASHA H	114	0.223
LAMMEL S	114	0.223
STROYNOWSKI R	114	0.223
YOSHIDA T	114	0.223
CANER A	113	0.221
DICKSON M	113	0.221
EISENSTEIN BI	113	0.221
ERREDE D	113	0.221
ROSENSON L	113	0.221
TIMKO M	113	0.221
WU X	113	0.221
BAUMANN T	112	0.219
KUNS E	112	0.219
SUMOROK K	112	0.219
TSENG J	112	0.219
WANG J	112	0.219
HUFFMAN BT	111	0.217
KORDAS K	111	0.217
LEE J	111	0.217
NG CR	111	0.217
JESSOP CP	110	0.215
KARLINER I	110	0.215
LUCCHESI D	110	0.215
NEUBERGER D	110	0.215
COBAL M	108	0.211
DRELL PS	108	0.211
FRISCH H	108	0.211
SCHMIDT MP	108	0.211
SHIPSEY IPJ	108	0.211
HU P	107	0.209
KESTEN P	107	0.209
MARTIN A	107	0.209
MIAO T	107	0.209
SKWARNICKI T	107	0.209
ARTUSO M	106	0.207
ENGELS E	106	0.207
TARTARELLI F	106	0.207
WARBURTON A	106	0.207
