Authors	records	% of 3546
HOCKER A	52	1.466
BANERJEE S	47	1.325
KIM H	45	1.269
XIE Y	44	1.241
STROM D	43	1.213
LI X	41	1.156
CHEN A	39	1.100
KIM P	38	1.072
WU J	38	1.072
ZHANG J	37	1.043
CHEN S	36	1.015
WALKER D	35	0.987
CHEN X	34	0.959
HOU S	34	0.959
LEE J	34	0.959
LI J	34	0.959
TANAKA M	34	0.959
BERNARD D	32	0.902
BRAU J	32	0.902
CAVOTO G	32	0.902
CHEN C	32	0.902
FIELD RC	32	0.902
FREY R	32	0.902
HAST C	32	0.902
KHAN A	32	0.902
LIU H	32	0.902
LU M	32	0.902
SUZUKI K	32	0.902
ZHANG L	32	0.902
ABRAMS GS	31	0.874
ADYE T	31	0.874
AHMED S	31	0.874
ALAM MS	31	0.874
ALBERT J	31	0.874
ALLEN MT	31	0.874
ALLISON J	31	0.874
ANDREOTTI M	31	0.874
ANGELINI C	31	0.874
ANULLI F	31	0.874
ARNAUD N	31	0.874
ASTON D	31	0.874
AUBERT B	31	0.874
AZZOLINI V	31	0.874
BALDINI-FERROLI R	31	0.874
BAND HR	31	0.874
BARD DJ	31	0.874
BARLOW NR	31	0.874
BARLOW RJ	31	0.874
BARTOLDUS R	31	0.874
BATIGNANI G	31	0.874
BATTAGLIA M	31	0.874
BAUER JM	31	0.874
BECK TW	31	0.874
BEHERA PK	31	0.874
BELLINI F	31	0.874
BENELLI G	31	0.874
BERRYHILL JW	31	0.874
BETTARINI S	31	0.874
BETTONI D	31	0.874
BEVAN AJ	31	0.874
BHUYAN B	31	0.874
BIANCHI F	31	0.874
BIASINI M	31	0.874
BIESIADA J	31	0.874
BLANC F	31	0.874
BLAYLOCK G	31	0.874
BOMBEN M	31	0.874
BONA M	31	0.874
BONDIOLI M	31	0.874
BONNEAUD GR	31	0.874
BOSISIO L	31	0.874
BOUTIGNY D	31	0.874
BOZZI C	31	0.874
BROWN DN	31	0.874
BRUNET S	31	0.874
BUCHANAN C	31	0.874
BUKIN AD	31	0.874
BURCHAT PR	31	0.874
CAHN RN	31	0.874
CALABRESE R	31	0.874
CALDERINI G	31	0.874
CAMPAGNARI C	31	0.874
CARPINELLI M	31	0.874
CARTARO C	31	0.874
CENCI R	31	0.874
CHAISANGUANTHUM KS	31	0.874
CHARLES MJ	31	0.874
CHAUVEAU J	31	0.874
CHAVEZ CA	31	0.874
CHEN E	31	0.874
CHENG CH	31	0.874
CIBINETTO G	31	0.874
CLARK PJ	31	0.874
CLAUS R	31	0.874
COCHRAN J	31	0.874
COLEMAN JP	31	0.874
CONTRI R	31	0.874
CONVERY MR	31	0.874
COSSUTTI F	31	0.874
COTE D	31	0.874
COVARELLI R	31	0.874
COWAN G	31	0.874
COWAN R	31	0.874
CRAWLEY HB	31	0.874
CREMALDI L	31	0.874
CUHADAR-DONSZELMANN T	31	0.874
CUNHA A	31	0.874
D'ORAZIO A	31	0.874
DAHMES B	31	0.874
DALLAPICCOLA C	31	0.874
DASU S	31	0.874
DAUNCEY PD	31	0.874
DAVID P	31	0.874
DAVIER M	31	0.874
DAVIS CL	31	0.874
DE LA VAISSIERE C	31	0.874
DE MONCHENAULT GH	31	0.874
DE NARDO G	31	0.874
DE SANGRO R	31	0.874
DEL BUONO L	31	0.874
DEL RE D	31	0.874
DELLA RICCA G	31	0.874
DI LODOVICO F	31	0.874
DI MARCO E	31	0.874
DINGFELDER JC	31	0.874
DORFAN J	31	0.874
DRUZHININ VP	31	0.874
DUBITZKY RS	31	0.874
DUJMIC D	31	0.874
DUNWOODIE W	31	0.874
ECKMANN R	31	0.874
EDWARDS AJ	31	0.874
EIGEN G	31	0.874
EISNER AM	31	0.874
EMERY S	31	0.874
ERNST JA	31	0.874
ESCHENBURG V	31	0.874
ESCHRICH I	31	0.874
EYGES V	31	0.874
FABOZZI F	31	0.874
FACCINI R	31	0.874
FELTRESI E	31	0.874
FERRONI F	31	0.874
FINOCCHIARO G	31	0.874
FLACCO CJ	31	0.874
FLACK RL	31	0.874
FLOOD KT	31	0.874
FORD WT	31	0.874
FORTI F	31	0.874
FOULKES SD	31	0.874
FRANEK B	31	0.874
FRITSCH M	31	0.874
FRY JR	31	0.874
FULSOM BG	31	0.874
GABATHULER E	31	0.874
GAIDOT A	31	0.874
GALLO F	31	0.874
GAMBA D	31	0.874
GARY JW	31	0.874
GASPERO M	31	0.874
GEORGE KA	31	0.874
GIORGI MA	31	0.874
GLADNEY L	31	0.874
GLANZMAN T	31	0.874
GODANG R	31	0.874
GOWDY SJ	31	0.874
GRADL W	31	0.874
GRAUGES E	31	0.874
GRENIER P	31	0.874
GROSDIDIER G	31	0.874
HAMANO K	31	0.874
HAMON O	31	0.874
HARRISON PF	31	0.874
HAUKE A	31	0.874
HAWKES CM	31	0.874
HEARTY C	31	0.874
HERTZBACH SS	31	0.874
HEUSCH CA	31	0.874
HITLIN DG	31	0.874
HOLLAR JJ	31	0.874
HONG TM	31	0.874
HONSCHEID K	31	0.874
HOPKINS DA	31	0.874
HUTCHCROFT DE	31	0.874
IGONKINA O	31	0.874
IZEN JM	31	0.874
JAWAHERY A	31	0.874
JESSOP CP	31	0.874
KAGAN H	31	0.874
KARYOTAKIS Y	31	0.874
KASS R	31	0.874
KELSEY MH	31	0.874
KIM DH	31	0.874
KIRKBY D	31	0.874
KLOSE V	31	0.874
KOCH H	31	0.874
KOVALSKYI D	31	0.874
KOWALEWSKI R	31	0.874
KOZANECKI W	31	0.874
KREISEL A	31	0.874
KRISHNAMURTHY M	31	0.874
KROEGER R	31	0.874
KROSEBERG J	31	0.874
KUTTER PE	31	0.874
LACKER HM	31	0.874
LAE CK	31	0.874
LAFFERTY GD	31	0.874
LANCERI L	31	0.874
LANGE DJ	31	0.874
LANKFORD AJ	31	0.874
LATHAM TE	31	0.874
LAU YP	31	0.874
LAZZARO A	31	0.874
LE DIBERDER F	31	0.874
LEES JP	31	0.874
LEITH DWGS	31	0.874
LEPELTIER V	31	0.874
LI S	31	0.874
LISTA L	31	0.874
LO VETERE M	31	0.874
LOCKMAN WS	31	0.874
LOMBARDO V	31	0.874
