Authors	records	% of 217
MURRAY CJL	7	3.226
BORGHI J	4	1.843
JHA P	4	1.843
RONSMANS C	4	1.843
YUSUF S	4	1.843
EZZATI M	3	1.382
GAKIDOU E	3	1.382
GONZALEZ-PIER E	3	1.382
GRAHAM WJ	3	1.382
HUNT D	3	1.382
JONES M	3	1.382
LOPEZ AD	3	1.382
LOZANO R	3	1.382
MILLS A	3	1.382
OPIE LH	3	1.382
POGUE J	3	1.382
STASZEWSKI S	3	1.382
STRACHAN DP	3	1.382
ABBOTT-KLAFTER J	2	0.922
ADHIKARI R	2	0.922
ANWAR I	2	0.922
BA EH	2	0.922
BAILEY R	2	0.922
BLACK RE	2	0.922
BROWNE T	2	0.922
BRYSON-CAHN C	2	0.922
BUSTREO F	2	0.922
CAMPBELL OMR	2	0.922
COLLINGE J	2	0.922
COOPER DA	2	0.922
DABIS F	2	0.922
DHINGRA N	2	0.922
DIAZ R	2	0.922
EGGER M	2	0.922
EMERSON PM	2	0.922
FEEHAN DM	2	0.922
FRENK J	2	0.922
GLASIER A	2	0.922
GLASZIOU P	2	0.922
GREENWOOD B	2	0.922
HACKAM DG	2	0.922
HARKONEN P	2	0.922
HORN O	2	0.922
HOTOPF M	2	0.922
HULL L	2	0.922
JAMISON DT	2	0.922
KATLAMA C	2	0.922
KATZ J	2	0.922
KEINANEN-KIUKAANNIEMI S	2	0.922
KHAN K	2	0.922
KHATRY SK	2	0.922
KNAUL FM	2	0.922
KOBLINSKY M	2	0.922
KUMAR R	2	0.922
LAAKSO M	2	0.922
LECLERQ SC	2	0.922
LUNDGREN J	2	0.922
MAY M	2	0.922
MEIRIK O	2	0.922
MERMIN J	2	0.922
MICHAUD CM	2	0.922
MOUNIER-JACK S	2	0.922
MULLANY LC	2	0.922
MURPHY D	2	0.922
OSRIN D	2	0.922
PERERA R	2	0.922
PHILLIPS A	2	0.922
REDELMEIER DA	2	0.922
SABIN CA	2	0.922
SCHECHTER M	2	0.922
SHAW J	2	0.922
SOKHNA C	2	0.922
SOLBERG P	2	0.922
SOLOMON AW	2	0.922
SOMANATHAN A	2	0.922
STANTON C	2	0.922
STEPNIEWSKA K	2	0.922
STERNE JAC	2	0.922
STOLTZFUS RJ	2	0.922
THIRUCHELVAM D	2	0.922
TIELSCH JM	2	0.922
TRAN H	2	0.922
TRAPE JF	2	0.922
VAN DE WERF F	2	0.922
WERE W	2	0.922
WESSELY S	2	0.922
WEST SK	2	0.922
WHITE NJ	2	0.922
WOOD J	2	0.922
WOOD R	2	0.922
YENI P	2	0.922
ABBOTT C	1	0.461
ABBOTT W	1	0.461
ABBY MH	1	0.461
ABD ELAZIZ KM	1	0.461
ABDI YA	1	0.461
ABOULKER JP	1	0.461
ABU-BAKARE A	1	0.461
ABU-LABAN RB	1	0.461
ABU-ZEKRY M	1	0.461
ACHADI E	1	0.461
ACOSTA A	1	0.461
ADAM R	1	0.461
ADAMS S	1	0.461
ADDONIZIO L	1	0.461
ADHIKARI SR	1	0.461
ADJEI S	1	0.461
AGRANOFF D	1	0.461
AHMAD S	1	0.461
AHMADI R	1	0.461
AHMED ES	1	0.461
AHMED I	1	0.461
AKANDE O	1	0.461
AL BALUSHI KA	1	0.461
AL-LAZIKANI B	1	0.461
ALAVEZ GT	1	0.461
ALBISU J	1	0.461
ALEXANDER N	1	0.461
ALGRA A	1	0.461
ALHAKIM M	1	0.461
ALI M	1	0.461
ALI MM	1	0.461
ALI R	1	0.461
ALLEN C	1	0.461
ALLENBERG J	1	0.461
ALLENBERG JR	1	0.461
ALLEYNE G	1	0.461
ALLISON R	1	0.461
ALLISON TG	1	0.461
ALONSO-COELLO P	1	0.461
ALPERS MP	1	0.461
ALTAMIRANO MA	1	0.461
ALTHOF SE	1	0.461
ALTMAN D	1	0.461
ALVAREZ MS	1	0.461
AMBROSINI MT	1	0.461
AMIN J	1	0.461
ANAND S	1	0.461
ANANWORANICH J	1	0.461
ANDERLIC T	1	0.461
ANDERS M	1	0.461
ANDERSEN LB	1	0.461
ANDERSON I	1	0.461
ANDERSON IP	1	0.461
ANDERSON S	1	0.461
ANDERSSEN SA	1	0.461
ANDREANI A	1	0.461
ANDREN L	1	0.461
ANDREWS J	1	0.461
ANDREWS K	1	0.461
ANG KK	1	0.461
ANGLARET X	1	0.461
ANTEOLA E	1	0.461
ANTUNES F	1	0.461
ANZIAN A	1	0.461
APPELMAN CL	1	0.461
APPLEBY L	1	0.461
ARAGHI A	1	0.461
ARAKAWA K	1	0.461
ARAVIND S	1	0.461
ARAVIND SR	1	0.461
ARBYN M	1	0.461
ARDEN NK	1	0.461
ARELLANO S	1	0.461
ARMAYOR M	1	0.461
ARMSTRONG P	1	0.461
ARNING C	1	0.461
ARNOLD M	1	0.461
ARORA M	1	0.461
ARORA P	1	0.461
ARREGUI V	1	0.461
ARREOLA-ORNELAS H	1	0.461
ARSOV T	1	0.461
ASHER MI	1	0.461
ASHLEY E	1	0.461
ASHRAFIAN H	1	0.461
ASMA S	1	0.461
ATALA A	1	0.461
ATIENZA T	1	0.461
AUDRY H	1	0.461
AUGER D	1	0.461
AUNOLA S	1	0.461
AVACA H	1	0.461
AVEZUM A	1	0.461
AVONTO I	1	0.461
AYE KZ	1	0.461
AYLWIN CJ	1	0.461
AYYAR V	1	0.461
AZIZ MA	1	0.461
BA-GOMIS O	1	0.461
BABA S	1	0.461
BABIKER A	1	0.461
BABIKER AG	1	0.461
BADET L	1	0.461
BADRI M	1	0.461
BAGLIVO H	1	0.461
BAHTYIAR G	1	0.461
BAILEY L	1	0.461
BAILIE RS	1	0.461
BAILLIE SME	1	0.461
BAIRD G	1	0.461
BAKER S	1	0.461
BAKRIS G	1	0.461
BALANDINE S	1	0.461
BALAZS B	1	0.461
BALBUENA M	1	0.461
BALESTRE E	1	0.461
BALODE I	1	0.461
BALOGH E	1	0.461
BALZER K	1	0.461
BAM DS	1	0.461
BANGARI DS	1	0.461
BANGSBERG DR	1	0.461
BANKS E	1	0.461
BANUELOS K	1	0.461
BARAL SC	1	0.461
BARANOWSKA A	1	0.461
BARANSKA M	1	0.461
BARENDS M	1	0.461
BARNIE A	1	0.461
BAROFSKY J	1	0.461
BAROFSKY JT	1	0.461
BARR N	1	0.461
BARRATT A	1	0.461
BARRAZA-LLORENS M	1	0.461
BARRON J	1	0.461
BARTER P	1	0.461
BARTH A	1	0.461
BARTHEL P	1	0.461
BARTLETT M	1	0.461
BARTLETT N	1	0.461
BASKETT TF	1	0.461
BASS E	1	0.461
BASTA E	1	0.461
BASTIEN A	1	0.461
BATAGLIA V	1	0.461
BATHIJA H	1	0.461
BATROUNEY B	1	0.461
BATSMAN S	1	0.461
BAUER A	1	0.461
BAUER SB	1	0.461
BAUM CM	1	0.461
BAUMGARTEN I	1	0.461
BEALL B	1	0.461
BEAUCHEF J	1	0.461
BEAUREGARD MAC	1	0.461
BEAVERSTOCK J	1	0.461
BECK J	1	0.461
BECKER M	1	0.461
BECKTHOLD B	1	0.461
BEDFORD H	1	0.461
BEERS S	1	0.461
BEHUMBIIZE P	1	0.461
BELIVEAU L	1	0.461
BELL D	1	0.461
BELLAD MB	1	0.461
BELLO CL	1	0.461
BELLO F	1	0.461
BELMAKER I	1	0.461
BELMANS A	1	0.461
BELSER JA	1	0.461
BEMELMANS V	1	0.461
BENACH J	1	0.461
BENKO MH	1	0.461
BENNETT NM	1	0.461
BENNETT P	1	0.461
BERARD L	1	0.461
BERENGUER J	1	0.461
BERG-DAMMER E	1	0.461
BERGAMINI BM	1	0.461
BERGENSTAL R	1	0.461
BERGER H	1	0.461
BERGER J	1	0.461
BERKEFELD J	1	0.461
BERKELEY JA	1	0.461
BERNARDINO J	1	0.461
BERNASCONI E	1	0.461
BERNDTSON I	1	0.461
BERNIER J	1	0.461
BERRINGER RG	1	0.461
BERRY E	1	0.461
BERRY PJ	1	0.461
BERSTEN AD	1	0.461
BERTOLAMI M	1	0.461
BERTOLLINI R	1	0.461
BEST JJK	1	0.461
BETZLER M	1	0.461
BHATIA P	1	0.461
BHATTACHARYA M	1	0.461
BHATTACHAYRA S	1	0.461
BHOITE RR	1	0.461
BHUTTA ZA	1	0.461
BIGGER J	1	0.461
BILICKY M	1	0.461
BIRKUS Z	1	0.461
BISHOP CJ	1	0.461
BISSAGNENE E	1	0.461
BJORKSTEN B	1	0.461
BLACKSTEIN ME	1	0.461
BLAIR PS	1	0.461
BLAKELY T	1	0.461
BLAKEY JD	1	0.461
BLANC L	1	0.461
BLAND D	1	0.461
BLAND JM	1	0.461
BLASZAK J	1	0.461
BLOOM S	1	0.461
BLOWER S	1	0.461
BLUM LS	1	0.461
BLUME ED	1	0.461
BOBROW L	1	0.461
BOCCADORO M	1	0.461
BOGAERT J	1	0.461
BOGOUSSLAVSKY J	1	0.461
BOLDUC H	1	0.461
BOLOGNESE JA	1	0.461
BOMBARDIER C	1	0.461
BONDY G	1	0.461
BONGERS VR	1	0.461
BONO J	1	0.461
BOOGAERTS M	1	0.461
BOOKELMANN Y	1	0.461
BOOTH GL	1	0.461
BOREHAM J	1	0.461
BORGER R	1	0.461
BORGES J	1	0.461
BORMANS G	1	0.461
BOROS T	1	0.461
BORRELL C	1	0.461
BORSCH K	1	0.461
BORTHWICK L	1	0.461
BOSCH J	1	0.461
BOSSUYT PMM	1	0.461
BOTTO M	1	0.461
BOUCHER BJ	1	0.461
BOUGANALI H	1	0.461
BOUKLI N	1	0.461
BOULAIN T	1	0.461
BOULANGER D	1	0.461
BOULLE A	1	0.461
BOURA JA	1	0.461
BOURHIS J	1	0.461
BOWER M	1	0.461
BOYNTON P	1	0.461
BRADFORD B	1	0.461
BRADFORD TJ	1	0.461
BRADLEY J	1	0.461
BRAGAGLIA P	1	0.461
BRAGE S	1	0.461
BRAITSTEIN P	1	0.461
BRANDANI L	1	0.461
BRANDES M	1	0.461
BRANDNER S	1	0.461
BRASHER C	1	0.461
BRASSEL F	1	0.461
BRATTEN G	1	0.461
BRAULT S	1	0.461
BRAUTIGAM D	1	0.461
BRAYNE C	1	0.461
BREBAN R	1	0.461
BREMAN JG	1	0.461
BRENNAN NW	1	0.461
BRENNAN R	1	0.461
BRENT AJ	1	0.461
BRESSON JL	1	0.461
BREUER P	1	0.461
BRIANT R	1	0.461
