Authors	records	% of 11121
WILLIAMS R	39	0.351
RAJU TNK	38	0.342
WHITE NJ	30	0.270
PETO R	29	0.261
COLLINS R	22	0.198
HAMPTON JR	22	0.198
ADAMI HO	21	0.189
WARRELL DA	21	0.189
WEATHERALL DJ	21	0.189
BOTTAZZO GF	20	0.180
TEDDER RS	20	0.180
YUSUF S	20	0.180
BERAL V	19	0.171
BLOOM SR	19	0.171
CAMPBELL S	18	0.162
RODECK CH	18	0.162
GREENWOOD BM	17	0.153
MARMOT MG	17	0.153
SMITH A	17	0.153
SMITH GD	17	0.153
TOGNONI G	17	0.153
CAMM AJ	16	0.144
COOMBES RC	16	0.144
REMUZZI G	16	0.144
VANDENBROUCKE JP	16	0.144
GALE RP	15	0.135
MEADE TW	15	0.135
WEISS RA	15	0.135
WHITTLE HC	15	0.135
WILL RG	15	0.135
ALBERTI KGMM	14	0.126
BARNES PJ	14	0.126
GAZET JC	14	0.126
GOLDHIRSCH A	14	0.126
HENNEKENS CH	14	0.126
JICK H	14	0.126
LOOAREESUWAN S	14	0.126
MACGREGOR GA	14	0.126
NICHOLSON KG	14	0.126
ROWE B	14	0.126
WARLOW CP	14	0.126
BIGGAR RJ	13	0.117
BULLER HR	13	0.117
CUZICK J	13	0.117
FENTIMAN IS	13	0.117
GALLO RC	13	0.117
GAZZARD B	13	0.117
HOFFBRAND AV	13	0.117
JULIAN DG	13	0.117
MCPHERSON K	13	0.117
QUINN TC	13	0.117
SLEIGHT P	13	0.117
STARZL TE	13	0.117
TUOMILEHTO J	13	0.117
VANGIJN J	13	0.117
ANDERSON J	12	0.108
GASBARRINI G	12	0.108
HALL AJ	12	0.108
HODSON ME	12	0.108
HOFMAN A	12	0.108
MARSDEN CD	12	0.108
MCMASTER P	12	0.108
MELBYE M	12	0.108
NICOLAIDES KH	12	0.108
PECKHAM CS	12	0.108
PELTOLA H	12	0.108
PETO J	12	0.108
POLAK JM	12	0.108
PRENTICE HG	12	0.108
BRODIE MJ	11	0.099
GOLDMAN JM	11	0.099
HARRIS AL	11	0.099
HOWELL A	11	0.099
KAMM MA	11	0.099
KUMAR S	11	0.099
LEVINE MM	11	0.099
MACMAHON S	11	0.099
MARSH K	11	0.099
MILLER E	11	0.099
MOXON ER	11	0.099
MURRAY RM	11	0.099
PALMER SR	11	0.099
PETERS TJ	11	0.099
PIKE MC	11	0.099
PRESCOTT RJ	11	0.099
ROBERTS CJ	11	0.099
ROSE G	11	0.099
SANDERCOCK P	11	0.099
SHANN F	11	0.099
SHORVON SD	11	0.099
SMITH PG	11	0.099
STAMPFER MJ	11	0.099
STEEL CM	11	0.099
TRICHOPOULOS D	11	0.099
TURNER RC	11	0.099
AXON ATR	10	0.090
BARKER DJP	10	0.090
BLATTNER WA	10	0.090
BROWN MJ	10	0.090
CALNE RY	10	0.090
COOPER DA	10	0.090
CUNNINGHAM D	10	0.090
EDDLESTON ALWF	10	0.090
FARLEY TMM	10	0.090
FARTHING MJG	10	0.090
GOEDERT JJ	10	0.090
GRANT A	10	0.090
GRAY R	10	0.090
GRIFFITHS PD	10	0.090
HARDCASTLE JD	10	0.090
HERMANS J	10	0.090
HORTON R	10	0.090
LEVIN M	10	0.090
LOWE GDO	10	0.090
MARTYN CN	10	0.090
MCELWAIN TJ	10	0.090
MEIRIK O	10	0.090
OSMOND C	10	0.090
PHILLIPS RE	10	0.090
POCOCK SJ	10	0.090
POWLES RL	10	0.090
POWLES TJ	10	0.090
PUI CH	10	0.090
ROSENDAAL FR	10	0.090
ROSNER B	10	0.090
SERJEANT GR	10	0.090
SHAPER AG	10	0.090
SIMMONDS P	10	0.090
THOMAS HC	10	0.090
THOMPSON SG	10	0.090
TOPOL EJ	10	0.090
VESSEY MP	10	0.090
WARLOW C	10	0.090
WELLER IVD	10	0.090
WHITEHEAD RG	10	0.090
WILLETT WC	10	0.090
WILLIAMS G	10	0.090
BANATVALA JE	9	0.081
BERGSTROM R	9	0.081
BRIET E	9	0.081
BROCK DJH	9	0.081
CALIFF RM	9	0.081
EKBOM A	9	0.081
ELDER GH	9	0.081
FISCHER A	9	0.081
FORREST APM	9	0.081
FOWKES FGR	9	0.081
FOX K	9	0.081
GELBER RD	9	0.081
GENT M	9	0.081
GLUCKMAN E	9	0.081
GOLDSTONE AH	9	0.081
HAUTVAST JGAJ	9	0.081
HOFFMAN SL	9	0.081
IRONSIDE JW	9	0.081
LEVY JA	9	0.081
LEWIS B	9	0.081
LINCH DC	9	0.081
MARKANDU ND	9	0.081
MASERI A	9	0.081
MCCORMICK JB	9	0.081
MCMICHAEL AJ	9	0.081
MORRIS PJ	9	0.081
NORTHFIELD TC	9	0.081
OLIVER MF	9	0.081
OLSEN J	9	0.081
PEPYS MB	9	0.081
PETO TEA	9	0.081
PHILLIPS AN	9	0.081
PINCHING AJ	9	0.081
PIOT P	9	0.081
PLUMMER FA	9	0.081
PORTMANN B	9	0.081
REDMAN CWG	9	0.081
REYNOLDS EOR	9	0.081
ROUZIOUX C	9	0.081
SIMOONS ML	9	0.081
SMITH D	9	0.081
SMITH M	9	0.081
SMITH S	9	0.081
STIRLING Y	9	0.081
WAINSCOAT JS	9	0.081
WALD NJ	9	0.081
WALKER M	9	0.081
WILHELMSEN L	9	0.081
WILLIAMSON R	9	0.081
ZEIDLER M	9	0.081
AABY P	8	0.072
ADES AE	8	0.072
ALEXANDER GJM	8	0.072
ALTMAN DG	8	0.072
BALFOUR TW	8	0.072
BARRETT AJ	8	0.072
BAUM M	8	0.072
BLAND JM	8	0.072
BOISSEL JP	8	0.072
BOYLE P	8	0.072
BRAUNWALD E	8	0.072
BRECHOT C	8	0.072
BRITTON J	8	0.072
BULPITT C	8	0.072
CAMPBELL M	8	0.072
CAUL EO	8	0.072
CHETTY U	8	0.072
COHEN J	8	0.072
COLDITZ GA	8	0.072
COLLINGE J	8	0.072
COOK DG	8	0.072
COWLEY AJ	8	0.072
DARBYSHIRE J	8	0.072
DIAZ R	8	0.072
DOLL R	8	0.072
ECHEVERRIA P	8	0.072
ESPINER EA	8	0.072
ESSEX M	8	0.072
FAGARD R	8	0.072
FINE PEM	8	0.072
FORBES CD	8	0.072
FORD HT	8	0.072
FRANZOSI MG	8	0.072
GODWIN J	8	0.072
GRISCELLI C	8	0.072
HALL R	8	0.072
HERXHEIMER A	8	0.072
HIGHTOWER AW	8	0.072
HOPKIN JM	8	0.072
HUGHES RAC	8	0.072
IKRAM H	8	0.072
JANOSSY G	8	0.072
JONES P	8	0.072
KAY HEM	8	0.072
KEEN H	8	0.072
KREMSNER PG	8	0.072
LAVECCHIA C	8	0.072
LELIE PN	8	0.072
LEVENE MI	8	0.072
LEVINSKY RJ	8	0.072
LUBSEN J	8	0.072
LUCAS A	8	0.072
LUDLAM CA	8	0.072
MAKELA PH	8	0.072
MANSON JE	8	0.072
MILLER D	8	0.072
MILLER JD	8	0.072
MORTIMER PP	8	0.072
NAKAMURA Y	8	0.072
NEWSOMDAVIS J	8	0.072
NOSTEN F	8	0.072
OLD JM	8	0.072
OPIE LH	8	0.072
PAOLASSO E	8	0.072
PARKER D	8	0.072
PITT B	8	0.072
POULTER NR	8	0.072
PRESTON FE	8	0.072
REESINK HW	8	0.072
REISS P	8	0.072
RIEMERSMA RA	8	0.072
RUBENS RD	8	0.072
SAGNELLA GA	8	0.072
SHERLOCK S	8	0.072
SOMMER A	8	0.072
STEVENSON JC	8	0.072
STEWART PM	8	0.072
SWALES JD	8	0.072
TAYLOR DN	8	0.072
TYRER P	8	0.072
VANDEWERF F	8	0.072
VENTO S	8	0.072
VERGANI D	8	0.072
VERONESI U	8	0.072
VERSTRAETE M	8	0.072
WAKEFIELD AJ	8	0.072
WALLENTIN L	8	0.072
WARD DE	8	0.072
WEIR DG	8	0.072
WELSH KI	8	0.072
WILLIAMS CB	8	0.072
WILSON J	8	0.072
ZUCKERMAN AJ	8	0.072
ALEXANDER FE	7	0.063
ANDERSON M	7	0.063
BARIN F	7	0.063
BATES D	7	0.063
BISMUTH H	7	0.063
BLACK RE	7	0.063
BLAKE DR	7	0.063
BLANCHE S	7	0.063
BORTIN MM	7	0.063
BREEDVELD FC	7	0.063
BROOME CV	7	0.063
BURNETT AK	7	0.063
