Authors	records	% of 47775
AMIDEI D	198	0.414
ALAM MS	192	0.402
WILSON R	191	0.400
BARNETT BA	189	0.396
TAKAHASHI T	189	0.396
BODEK A	187	0.391
KASS R	185	0.387
KAGAN H	184	0.385
POLING R	184	0.385
ERREDE S	183	0.383
HAUSER J	183	0.383
THORNDIKE EH	181	0.379
HARA K	179	0.375
KINOSHITA K	178	0.373
PETERSON D	178	0.373
TIPTON P	177	0.370
STONE S	176	0.368
CSORNA SE	175	0.366
EHRLICH R	175	0.366
HARTILL DL	175	0.366
KREINICK DL	175	0.366
MISTRY NB	175	0.366
SLIWA K	175	0.366
BINKLEY M	174	0.364
CASSEL DG	174	0.364
KONDO K	174	0.364
AVERY P	173	0.362
BERKELMAN K	173	0.362
CASTRO A	173	0.362
FOSTER GW	173	0.362
SADOFF AJ	173	0.362
BERETVAS A	172	0.360
DEVLIN T	172	0.360
SAKUMOTO WK	172	0.360
GITTELMAN B	171	0.358
HANDLER R	171	0.358
NORDBERG E	171	0.358
KUBOTA Y	169	0.354
MUKHERJEE A	169	0.354
PONDROM L	169	0.354
WYSS J	169	0.354
BEBEK C	168	0.352
BORTOLETTO D	168	0.352
MORITA Y	168	0.352
SINERVO P	168	0.352
SMITH JG	168	0.352
WILLIAMS HH	168	0.352
CARLSMITH D	167	0.350
FORD WT	167	0.350
GLADNEY L	167	0.350
MATTHEWS JAJ	167	0.350
WANG CH	167	0.350
YEH GP	167	0.350
BARNES VE	166	0.347
BELLETTINI G	166	0.347
FUKUI Y	166	0.347
GOULIANOS K	166	0.347
HABER C	166	0.347
HELTSLEY BK	166	0.347
KIRSCH L	166	0.347
LAASANEN AT	166	0.347
NODULMAN L	166	0.347
BISELLO D	165	0.345
CAMPBELL M	165	0.345
GOLD M	165	0.345
LORETI M	165	0.345
MAESHIMA K	165	0.345
NAKANO I	165	0.345
PROUDFOOT J	165	0.345
TAKIKAWA K	165	0.345
BELFORTE S	164	0.343
BLOCKER C	164	0.343
BYRUM KL	164	0.343
CHIARELLI G	164	0.343
CORDELLI M	164	0.343
DEMORTIER L	164	0.343
GARFINKEL AF	164	0.343
HAHN SR	164	0.343
HARRIS RM	164	0.343
KAMON T	164	0.343
PAOLETTI R	164	0.343
PATRICK J	164	0.343
PUNZI G	164	0.343
RIMONDI F	164	0.343
RISTORI L	164	0.343
SCHLABACH P	164	0.343
SCHMIDT EE	164	0.343
SCRIBANO A	164	0.343
SHOCHET M	164	0.343
WAGNER RL	164	0.343
WATTS T	164	0.343
APOLLINARI G	163	0.341
BELLINGER J	163	0.341
FLAUGHER B	163	0.341
FREEMAN J	163	0.341
HOLLEBEEK R	163	0.341
JOSHI U	163	0.341
MISCETTI S	163	0.341
SANSONI A	163	0.341
WAGNER RG	163	0.341
YOH J	163	0.341
ZETTI F	163	0.341
BEDESCHI F	162	0.339
CARITHERS W	162	0.339
CHAPMAN J	162	0.339
FRANKLIN M	162	0.339
GIANNETTI P	162	0.339
HUTH J	162	0.339
KUHLMANN SE	162	0.339
LOCKYER N	162	0.339
MCINTYRE P	162	0.339
MENZIONE A	162	0.339
PHILLIPS TJ	162	0.339
SIEGRIST J	162	0.339
STEFANINI A	162	0.339
UKEGAWA F	162	0.339
WEINSTEIN AJ	162	0.339
BEAN A	161	0.337
BENSINGER J	161	0.337
GRAY SW	161	0.337
SNIDER FD	161	0.337
ELIAS JE	160	0.335
MILLER DH	160	0.335
VIDAL R	160	0.335
BESSON D	159	0.333
BRANDENBURG G	159	0.333
KEPHART R	159	0.333
MISHINA M	159	0.333
TOLLESTRUP A	158	0.331
WEBB R	158	0.331
BROWDER TE	157	0.329
BUDD HS	157	0.329
LEE J	157	0.329
LISS TM	157	0.329
MONETI GC	157	0.329
BACCHETTA N	156	0.327
DEJONGH F	156	0.327
SEGLER S	156	0.327
CLARK AG	155	0.324
KANDASWAMY J	155	0.324
NELSON C	155	0.324
PLUNKETT R	155	0.324
RILEY D	155	0.324
SEIYA Y	155	0.324
TKACZYK S	155	0.324
WOLINSKI J	155	0.324
DERWENT PF	154	0.322
GAN KK	154	0.322
HOLLOWAY L	154	0.322
JESSOP CP	154	0.322
SKUBIC P	154	0.322
WICKLUND AB	154	0.322
YAMAMOTO H	154	0.322
HUGHES R	153	0.320
MANGANO M	153	0.320
PAULETTA G	153	0.320
WESTER WC	153	0.320
LEWIS JD	152	0.318
PAPADIMITRIOU V	152	0.318
SHIBATA EI	152	0.318
WICKLUND E	152	0.318
WINER BL	152	0.318
EIGEN G	151	0.316
GIROMINI P	151	0.316
KIM YK	151	0.316
PESCARA L	151	0.316
ZANETTI A	151	0.316
BUSETTO G	150	0.314
KONIGSBERG J	150	0.314
KOVACS E	150	0.314
LEONE S	150	0.314
ZUCCHELLI S	150	0.314
BAUER G	149	0.312
BERGE JP	149	0.312
COOPER J	149	0.312
LUKENS P	149	0.312
TURINI N	149	0.312
VEJCIK S	149	0.312
CIHANGIR S	148	0.310
GERDES DW	148	0.310
MARIOTTI M	148	0.310
STROYNOWSKI R	148	0.310
WENZEL H	147	0.308
BENJAMIN D	146	0.306
EISENSTEIN BI	146	0.306
MULLER T	146	0.306
WILSON P	146	0.306
BEHRENDS S	145	0.304
EINSWEILER K	145	0.304
KATO Y	145	0.304
PTOHOS F	145	0.304
ROBERTSON WJ	145	0.304
JENSEN H	144	0.301
KARLINER I	144	0.301
KIM SH	144	0.301
RODRIGO T	144	0.301
YOSHIDA T	144	0.301
SPHICAS P	143	0.299
BARINGER P	142	0.297
DRELL PS	142	0.297
RAGAN K	142	0.297
SILL A	142	0.297
TETHER S	141	0.295
ARTUSO M	140	0.293
LINDGREN M	140	0.293
MORRISON RJ	140	0.293
PARK H	140	0.293
SEIDEL S	140	0.293
SHIPSEY IPJ	140	0.293
SKWARNICKI T	140	0.293
WARBURTON A	140	0.293
LAMMEL S	139	0.291
THERIOT D	139	0.291
YELTON J	139	0.291
ABE K	138	0.289
ERREDE D	138	0.289
PATTERSON JR	138	0.289
KOPP S	137	0.287
SUMOROK K	137	0.287
TSENG J	137	0.287
WU X	137	0.287
AMMAR R	135	0.283
LUCCHESI D	135	0.283
YAGIL A	135	0.283
LAMOUREUX JI	134	0.280
NEUBERGER D	134	0.280
ERNST J	133	0.278
GOSHAW AT	133	0.278
HANS RM	133	0.278
KADEL RW	133	0.278
OLSEN J	133	0.278
ALEXANDER JP	132	0.276
ATAC M	132	0.276
GEER S	132	0.276
HONSCHEID K	132	0.276
LECOMPTE T	132	0.276
MIAO T	132	0.276
ENO S	131	0.274
LI J	131	0.274
ROSENSON L	131	0.274
SCHMIDT MP	131	0.274
URHEIM J	131	0.274
BLAIR RE	130	0.272
HUSTON J	130	0.272
KANEKO T	130	0.272
MARTIN A	130	0.272
OKUSAWA T	130	0.272
SELEN M	130	0.272
CAMPAGNARI C	129	0.270
KASHA H	129	0.270
PAAR HP	129	0.270
WANG J	129	0.270
BAILEY MW	128	0.268
BERTOLUCCI S	128	0.268
GROER L	128	0.268
