Authors	records	% of 66256
LI J	346	0.522
ALAM MS	323	0.488
BANERJEE S	319	0.481
KASS R	315	0.475
KAGAN H	314	0.474
FORD WT	299	0.451
SMITH JG	299	0.451
GLADNEY L	298	0.450
AMIDEI D	293	0.442
HARA K	291	0.439
ZHANG J	289	0.436
LEE J	288	0.435
JESSOP CP	285	0.430
TANAKA M	285	0.430
BARNETT BA	284	0.429
BODEK A	283	0.427
EIGEN G	282	0.426
ERREDE S	278	0.420
HAUSER J	278	0.420
KONDO K	273	0.412
TIPTON P	272	0.411
SLIWA K	270	0.408
BINKLEY M	269	0.406
CASTRO A	269	0.406
SAKUMOTO WK	268	0.404
BERETVAS A	267	0.403
HOCKER A	267	0.403
OLSEN J	267	0.403
HANDLER R	266	0.401
GAN KK	265	0.400
MUKHERJEE A	265	0.400
NAKANO I	264	0.398
PONDROM L	264	0.398
BORTOLETTO D	263	0.397
SINERVO P	263	0.397
WILLIAMS HH	263	0.397
CARLSMITH D	262	0.395
HONSCHEID K	262	0.395
YEH GP	262	0.395
BARNES VE	261	0.394
BELLETTINI G	261	0.394
GOULIANOS K	261	0.394
HABER C	261	0.394
KIRSCH L	261	0.394
LAASANEN AT	261	0.394
NODULMAN L	261	0.394
BISELLO D	260	0.392
CAMPAGNARI C	260	0.392
CAMPBELL M	260	0.392
GOLD M	260	0.392
KAMON T	260	0.392
KINOSHITA K	260	0.392
LORETI M	260	0.392
MAESHIMA K	260	0.392
PROUDFOOT J	260	0.392
BLOCKER C	259	0.391
BYRUM KL	259	0.391
CHIARELLI G	259	0.391
CORDELLI M	259	0.391
DEMORTIER L	259	0.391
GARFINKEL AF	259	0.391
HAHN SR	259	0.391
HARRIS RM	259	0.391
PATRICK J	259	0.391
PUNZI G	259	0.391
RIMONDI F	259	0.391
RISTORI L	259	0.391
SCHLABACH P	259	0.391
SCHMIDT EE	259	0.391
SCRIBANO A	259	0.391
SHOCHET M	259	0.391
WAGNER RL	259	0.391
WANG CH	259	0.391
APOLLINARI G	258	0.389
BELLINGER J	258	0.389
WAGNER RG	258	0.389
YOH J	258	0.389
BEDESCHI F	257	0.388
GIANNETTI P	257	0.388
MENZIONE A	257	0.388
PHILLIPS TJ	257	0.388
UKEGAWA F	257	0.388
FRANKLIN M	256	0.386
SNIDER FD	256	0.386
PATEL PM	255	0.385
VIDAL R	255	0.385
KEPHART R	254	0.383
RICHMAN JD	254	0.383
PAAR HP	253	0.382
BUDD HS	252	0.380
KIM H	252	0.380
KUHLMANN SE	251	0.379
SEIYA Y	250	0.377
DERWENT PF	249	0.376
TKACZYK S	249	0.376
WICKLUND AB	249	0.376
YOSHIDA T	249	0.376
PAULETTA G	248	0.374
BAUER G	247	0.373
KATO Y	247	0.373
KIM YK	247	0.373
LEWIS JD	247	0.373
LONG O	247	0.373
PAPADIMITRIOU V	247	0.373
WICKLUND E	247	0.373
WINER BL	247	0.373
WESTER WC	246	0.371
ZANETTI A	246	0.371
BACCHETTA N	245	0.370
BROWDER TE	245	0.370
BUSETTO G	245	0.370
LEONE S	245	0.370
MULLER T	245	0.370
KIM SH	244	0.368
KONIGSBERG J	244	0.368
LUKENS P	244	0.368
TURINI N	244	0.368
ZUCCHELLI S	244	0.368
BENJAMIN D	241	0.364
WILSON P	241	0.364
MCINTYRE P	240	0.362
RODRIGO T	239	0.361
SEVERINI H	239	0.361
BEAN A	238	0.359
POLING R	238	0.359
PTOHOS F	238	0.359
ROODMAN A	237	0.358
BRANDENBURG G	236	0.356
PETERSON D	236	0.356
COCHRAN J	235	0.355
LINDGREN M	235	0.355
SEIDEL S	235	0.355
SUZUKI T	235	0.355
THORNDIKE EH	235	0.355
LAMMEL S	234	0.353
WU X	234	0.353
ERREDE D	233	0.352
FOSTER GW	233	0.352
RYD A	233	0.352
SHARMA V	233	0.352
SKUBIC P	233	0.352
KIM DH	232	0.350
STROM D	231	0.349
WARBURTON A	231	0.349
EHRLICH R	230	0.347
LUCCHESI D	230	0.347
