Authors	records	% of 27170
GALLO RC	61	0.225
PETERS R	57	0.210
SIKORSKI R	57	0.210
VOGELSTEIN B	50	0.184
KINZLER KW	38	0.140
WONGSTAAL F	38	0.140
HEAD JW	35	0.129
MAO HK	35	0.129
SCHULTZ PG	35	0.129
WHITESIDES GM	34	0.125
SQUYRES SW	33	0.121
LIEBER CM	31	0.114
SOLOMON SC	31	0.114
VENTER JC	31	0.114
LERNER RA	30	0.110
WILSON IA	30	0.110
JOHNSON TV	29	0.107
KANDEL ER	29	0.107
SNYDER SH	29	0.107
AARONSON SA	28	0.103
ANONYMOUS	28	0.103
HEMLEY RJ	28	0.103
INGERSOLL AP	28	0.103
ARVIDSON RE	27	0.099
BALTIMORE D	27	0.099
LEFKOWITZ RJ	27	0.099
TJIAN R	27	0.099
WANG J	27	0.099
BELL JF	26	0.096
VEVERKA J	26	0.096
ZHANG Y	26	0.096
CECH TR	25	0.092
FRASER CM	24	0.088
SMITH DE	24	0.088
WANG Y	24	0.088
BROWN RH	23	0.085
GREENBERG ME	23	0.085
NAKAMURA Y	23	0.085
ROSENFELD MG	23	0.085
SCHUBERT G	23	0.085
ZARE RN	23	0.085
DAVIS RW	22	0.081
ELLEDGE SJ	22	0.081
ESSEX M	22	0.081
NICOLL RA	22	0.081
PHILLIPS RJ	22	0.081
REES DC	22	0.081
SODERBLOM LA	22	0.081
STEITZ TA	22	0.081
COHEN J	21	0.077
GREELEY R	21	0.077
LI Y	21	0.077
LIU Y	21	0.077
MCKNIGHT SL	21	0.077
OSTRO SJ	21	0.077
SCHREIBER SL	21	0.077
WHITE O	21	0.077
BROWN AM	20	0.074
CROCE CM	20	0.074
FLAVELL RA	20	0.074
GREENGARD P	20	0.074
HOOD L	20	0.074
KARIN M	20	0.074
LEE S	20	0.074
MCEWEN AS	20	0.074
SEIDMAN JG	20	0.074
SMALLEY RE	20	0.074
TANAKA K	20	0.074
ZUBER MT	20	0.074
CHEN J	19	0.070
CLARK BC	19	0.070
HADDON RC	19	0.070
HAMILTON SR	19	0.070
KRIMIGIS SM	19	0.070
LEE J	19	0.070
LIU J	19	0.070
MING DW	19	0.070
SEEBURG PH	19	0.070
WEAVER HA	19	0.070
CAMPBELL DB	18	0.066
CHEN Y	18	0.066
CHRISTENSEN PR	18	0.066
EDWARDS RL	18	0.066
HOLDEN C	18	0.066
JEANLOZ R	18	0.066
LANDER ES	18	0.066
LI J	18	0.066
MCSWEEN HY	18	0.066
MORRIS RV	18	0.066
SUDHOF TC	18	0.066
TAKAHASHI T	18	0.066
YEOMANS DK	18	0.066
ZHANG J	18	0.066
BENKOVIC SJ	17	0.063
BORK P	17	0.063
BUSECK PR	17	0.063
BUSTAMANTE C	17	0.063
CHENG H	17	0.063
EVANS RM	17	0.063
FINK GR	17	0.063
GURNETT DA	17	0.063
HERKENHOFF KE	17	0.063
JANDA KD	17	0.063
KAY SA	17	0.063
KIM J	17	0.063
KIM PS	17	0.063
KLAUSNER RD	17	0.063
KOSHLAND DE	17	0.063
ORTON GS	17	0.063
SALZBERG SL	17	0.063
SCHIMMEL P	17	0.063
SHARP PA	17	0.063
SMITH HO	17	0.063
TAKAHASHI H	17	0.063
TANAKA T	17	0.063
TOKURA Y	17	0.063
XU J	17	0.063
YANCOPOULOS GD	17	0.063
ADAMS MD	16	0.059
AWSCHALOM DD	16	0.059
CARON MG	16	0.059
CHEN L	16	0.059
CLORE GM	16	0.059
CURRAN T	16	0.059
DAVIS RJ	16	0.059
ERTL G	16	0.059
GOEDDEL DV	16	0.059
GRONENBORN AM	16	0.059
HALLIDAY AN	16	0.059
MACKINNON R	16	0.059
MALIN MC	16	0.059
MCCORMICK F	16	0.059
MCNUTT RL	16	0.059
MILLER LH	16	0.059
MIRKIN CA	16	0.059
MOSS B	16	0.059
POPOVIC M	16	0.059
RUSSELL CT	16	0.059
SAYKALLY RJ	16	0.059
SPENCER JR	16	0.059
STERN SA	16	0.059
THOMAS PC	16	0.059
WELLS JA	16	0.059
WHITE TD	16	0.059
WILLIAMS LT	16	0.059
ALLEY RB	15	0.055
BARTEL DP	15	0.055
BROWN MS	15	0.055
BROWNLEE DE	15	0.055
CHEN ISY	15	0.055
CHENG AF	15	0.055
COLLINS FS	15	0.055
CRISP D	15	0.055
GHOSH S	15	0.055
GRAY HB	15	0.055
HARTL DL	15	0.055
JABLONSKI D	15	0.055
JOHNSON JR	15	0.055
KAFATOS FC	15	0.055
KNOLL AH	15	0.055
LANGER R	15	0.055
LANZEROTTI LJ	15	0.055
LEE TH	15	0.055
LEVY JA	15	0.055
LI H	15	0.055
MAK TW	15	0.055
MORAD M	15	0.055
MYERS RM	15	0.055
RAJEWSKY K	15	0.055
RIVIER J	15	0.055
SAKMANN B	15	0.055
SALAHUDDIN SZ	15	0.055
TAKAHASHI JS	15	0.055
TANIGUCHI T	15	0.055
ULLRICH A	15	0.055
VALE W	15	0.055
VELCULESCU VE	15	0.055
YAMADA T	15	0.055
ZHANG L	15	0.055
ALIVISATOS AP	14	0.052
ANDERSON JD	14	0.052
BELTON MJS	14	0.052
BRADLEY JP	14	0.052
CARLSON RW	14	0.052
CLARK NA	14	0.052
COHEN JD	14	0.052
CRABTREE GR	14	0.052
FAUCI AS	14	0.052
GARCIA KC	14	0.052
GILMAN AG	14	0.052
GLIMCHER LH	14	0.052
GLOECKLER G	14	0.052
GOLDSTEIN JL	14	0.052
HAHN BH	14	0.052
HOOD LE	14	0.052
HUNTEN DM	14	0.052
JOHNSON RE	14	0.052
JOUZEL J	14	0.052
KETTERLE W	14	0.052
KIM S	14	0.052
KIM SH	14	0.052
KUMAR A	14	0.052
KURTH WS	14	0.052
LEONARD WJ	14	0.052
LINDQUIST S	14	0.052
MATSUMOTO K	14	0.052
PAABO S	14	0.052
PAUL SM	14	0.052
POLLACK JB	14	0.052
RENNE PR	14	0.052
SASAKI S	14	0.052
SUZUKI Y	14	0.052
WEITZ DA	14	0.052
WOFSY SC	14	0.052
YAMAMOTO T	14	0.052
YUNG YL	14	0.052
ZEWAIL AH	14	0.052
ACUNA MH	13	0.048
BLOOM BR	13	0.048
BROWN JH	13	0.048
CANTLEY LC	13	0.048
CHORY J	13	0.048
COHEN ML	13	0.048
DAVIES ME	13	0.048
DAVIS S	13	0.048
DEGRADO WF	13	0.048
FRIEDMAN JM	13	0.048
GIBBS RA	13	0.048
GIORGINI JD	13	0.048
GUSELLA JF	13	0.048
HAMMER RE	13	0.048
HASELTINE WA	13	0.048
JAENISCH R	13	0.048
KADONAGA JT	13	0.048
KATO T	13	0.048
KUMAR S	13	0.048
LANE WS	13	0.048
LEISEROWITZ L	13	0.048
LETVIN NL	13	0.048
LEVINE M	13	0.048
LI R	13	0.048
LIU K	13	0.048
MARRACK P	13	0.048
MARSHALL E	13	0.048
MCCOMAS DJ	13	0.048
POO MM	13	0.048
PORCO CC	13	0.048
PRESTON RA	13	0.048
RAKIC P	13	0.048
REDDY EP	13	0.048
RUTTER WJ	13	0.048
SHAW GM	13	0.048
SHEN ZX	13	0.048
SMITH MD	13	0.048
SODROSKI J	13	0.048
STONE EC	13	0.048
STONE R	13	0.048
STUCKY GD	13	0.048
THIEMENS MH	13	0.048
THOMPSON CB	13	0.048
WANG H	13	0.048
WANG W	13	0.048
WEISSMAN IL	13	0.048
WHITE R	13	0.048
YANG Y	13	0.048
ZETTL A	13	0.048
ZINKERNAGEL RM	13	0.048
ALKON DL	12	0.044
ANDERSON RM	12	0.044
BANFIELD JF	12	0.044
BARINAGA M	12	0.044
BENOIST C	12	0.044
BRENNER MB	12	0.044
BRINSTER RL	12	0.044
BURNS JA	12	0.044
CARR MH	12	0.044
CASKEY CT	12	0.044
CHAMBON P	12	0.044
CHEN M	12	0.044
CHEN Z	12	0.044
COX DR	12	0.044
DAI HJ	12	0.044
DAVIS MM	12	0.044
DEPAOLO DJ	12	0.044
DERVAN PB	12	0.044
DIXIT VM	12	0.044
FLASAR FM	12	0.044
GAUB HE	12	0.044
GERMAIN RN	12	0.044
GORDON JI	12	0.044
GOSSARD AC	12	0.044
HAFEN E	12	0.044
HANSMA PK	12	0.044
HENDRICKSON WA	12	0.044
HO DD	12	0.044
HUANG Y	12	0.044
JACKSON JBC	12	0.044
KANAMORI H	12	0.044
KISHIMOTO T	12	0.044
KOBAYASHI S	12	0.044
KOONIN EV	12	0.044
KORNBERG RD	12	0.044
LAHAV M	12	0.044
LEDERER WJ	12	0.044
LEWIS RS	12	0.044
LI L	12	0.044
LOSICK R	12	0.044
MA J	12	0.044
MARDER SR	12	0.044
MARGOT JL	12	0.044
MATHIS D	12	0.044
MAYEWSKI PA	12	0.044
MCKAY CP	12	0.044
MURCHIE SL	12	0.044
NABEL GJ	12	0.044
NAGATA S	12	0.044
NAKAMURA T	12	0.044
NOLLER HF	12	0.044
OLSON EN	12	0.044
PALMITER RD	12	0.044
RICE JW	12	0.044
RINE J	12	0.044
ROELOF EC	12	0.044
ROSSANT J	12	0.044
RUBIN EM	12	0.044
SARNGADHARAN MG	12	0.044
SCHLESSINGER J	12	0.044
SCHMIDT M	12	0.044
SHAPIRO L	12	0.044
SHATZ CJ	12	0.044
SHOWS TB	12	0.044
SLAMON DJ	12	0.044
SLEIGHT AW	12	0.044
STROUD RM	12	0.044
SUWA G	12	0.044
SUZUKI K	12	0.044
TANAKA S	12	0.044
TANZI RE	12	0.044
TESSIER-LAVIGNE M	12	0.044
TONEGAWA S	12	0.044
TSIEN RY	12	0.044
TYLER GL	12	0.044
WAITE JH	12	0.044
WALKER RJ	12	0.044
WANG ZL	12	0.044
WARREN WS	12	0.044
WEIGEL D	12	0.044
WEST RA	12	0.044
WITTE ON	12	0.044
XU L	12	0.044
YEN A	12	0.044
ZHANG X	12	0.044
ALLAN JS	11	0.040
ALT FW	11	0.040
ANDERSON JG	11	0.040
ANDREAE MO	11	0.040
ARMSTRONG TP	11	0.040
AVOURIS P	11	0.040
BASU AR	11	0.040
BAUGHMAN RH	11	0.040
BINZEL RP	11	0.040
BLAMONT JE	11	0.040
CATTERALL WA	11	0.040
CERAMI A	11	0.040
CHEN JY	11	0.040
CHOI DW	11	0.040
CHU S	11	0.040
COLLINS FH	11	0.040
CRAIG H	11	0.040
