Authors	records	% of 57109
GALLO RC	69	0.121
PETERS R	57	0.100
SIKORSKI R	57	0.100
BARUS C	46	0.081
SNYDER SH	45	0.079
AXELROD J	44	0.077
KANDEL ER	44	0.077
EISNER T	43	0.075
SHAPIRO II	43	0.075
VOGELSTEIN B	41	0.072
MAO HK	38	0.067
WONGSTAAL F	38	0.067
EWING M	37	0.065
AARONSON SA	36	0.063
WURTMAN RJ	35	0.061
LIBBY WF	33	0.058
OSBORN HF	33	0.058
SAGAN C	33	0.058
SCHULTZ PG	33	0.058
WHITESIDES GM	32	0.056
WYCKOFF RWG	32	0.056
ANDERS E	31	0.054
BALTIMORE D	31	0.054
JOHNSON TV	31	0.054
NAKAMURA Y	31	0.054
POLLACK JB	31	0.054
THORNDIKE EL	31	0.054
VEVERKA J	31	0.054
LERNER RA	30	0.053
SCHUBERT G	30	0.053
KINZLER KW	29	0.051
LIEBER CM	29	0.051
BROECKER WS	28	0.049
GREENGARD P	28	0.049
LEFKOWITZ RJ	28	0.049
SQUYRES SW	28	0.049
BLOOM FE	27	0.047
DELUCA HF	27	0.047
INGERSOLL AP	27	0.047
SMITH DE	27	0.047
TJIAN R	27	0.047
DAVIES ME	26	0.046
GREELEY R	26	0.046
VENTER JC	26	0.046
BELL JF	25	0.044
CAMPBELL DB	25	0.044
CECH TR	25	0.044
COHEN J	25	0.044
EMILIANI C	25	0.044
HAMMOND AL	25	0.044
HEAD JW	25	0.044
HEMLEY RJ	25	0.044
HOOD L	25	0.044
JOHN ER	25	0.044
LOEB J	25	0.044
RUBIN M	25	0.044
SODERBLOM LA	25	0.044
BUSECK PR	24	0.042
CASTLE WE	24	0.042
ESSEX M	24	0.042
EVANS HM	24	0.042
HUNTEN DM	24	0.042
NICOLL RA	24	0.042
ANDERSON JD	23	0.040
ARVIDSON RE	23	0.040
CALVIN M	23	0.040
COSTA E	23	0.040
DAVIS RW	23	0.040
LI CH	23	0.040
MCELROY MB	23	0.040
MORGAN TH	23	0.040
OKEEFE JA	23	0.040
RICH A	23	0.040
BROWN RH	22	0.039
CASIDA JE	22	0.039
CROCE CM	22	0.039
MELNICK JL	22	0.039
MENAKER M	22	0.039
OWEN T	22	0.039
ROSENFELD MG	22	0.039
WILSON EB	22	0.039
WILSON IA	22	0.039
ZARE RN	22	0.039
ABELSON PH	21	0.037
ANDERSON DL	21	0.037
BARKER JL	21	0.037
BROWN AM	21	0.037
DONAHUE TM	21	0.037
FRIEDMAN H	21	0.037
GREENBERG ME	21	0.037
KOSHLAND DE	21	0.037
KULP JL	21	0.037
PETTENGILL GH	21	0.037
SCHREIBER SL	21	0.037
SMITHIES O	21	0.037
UDENFRIEND S	21	0.037
BLAKESLEE AF	20	0.035
CRAIG H	20	0.035
DONN WL	20	0.035
HOLDEN C	20	0.035
JACOBSON M	20	0.035
JEANLOZ R	20	0.035
KIM SH	20	0.035
LEVENE PA	20	0.035
PEARL R	20	0.035
PRESS F	20	0.035
PRICE PB	20	0.035
PUTNAM FW	20	0.035
SEIDMAN JG	20	0.035
SMALLEY RE	20	0.035
SMITH JC	20	0.035
STEIN L	20	0.035
STUIVER M	20	0.035
TYLER GL	20	0.035
BELTON MJS	19	0.033
FRASER CM	19	0.033
GILL T	19	0.033
LEWIS RS	19	0.033
LOEWENSTEIN WR	19	0.033
MATTHIAS BT	19	0.033
MILLER LH	19	0.033
MORAD M	19	0.033
OLITSKY PK	19	0.033
REES DC	19	0.033
ROWE WP	19	0.033
SEEBURG PH	19	0.033
TAKAHASHI T	19	0.033
UREY HC	19	0.033
VALE W	19	0.033
WALSH J	19	0.033
BERGER R	18	0.032
BROWN MS	18	0.032
DEUTSCH JA	18	0.032
GAJDUSEK DC	18	0.032
HAMILTON SR	18	0.032
HUEBNER RJ	18	0.032
KARIN M	18	0.032
LEVINE M	18	0.032
LIKENS GE	18	0.032
MALIN MC	18	0.032
MCKNIGHT SL	18	0.032
MEINWALD J	18	0.032
MILLIKAN RA	18	0.032
MITCHELL JW	18	0.032
MORRISON D	18	0.032
ORCI L	18	0.032
PAGE IH	18	0.032
RIVIER J	18	0.032
RUTTER WJ	18	0.032
SEGAL S	18	0.032
SMITH BA	18	0.032
TANAKA K	18	0.032
TODARO GJ	18	0.032
WANG J	18	0.032
WILSON AC	18	0.032
YUNG YL	18	0.032
CARR MH	17	0.030
CHRISTENSEN PR	17	0.030
DARNELL JE	17	0.030
GOLDSTEIN JL	17	0.030
HADDON RC	17	0.030
KIM PS	17	0.030
KLAUSNER RD	17	0.030
KUMAR S	17	0.030
LANE AL	17	0.030
LANGMUIR I	17	0.030
LANZEROTTI LJ	17	0.030
LEVY JA	17	0.030
MAY RM	17	0.030
MAYER J	17	0.030
MCCLENDON JF	17	0.030
MCSWEEN HY	17	0.030
NIPHER FE	17	0.030
OSTRO SJ	17	0.030
PAUL SM	17	0.030
RUDDLE FH	17	0.030
SHOWS TB	17	0.030
SJOGREN WL	17	0.030
SOKOLOFF L	17	0.030
STEITZ TA	17	0.030
STONE EC	17	0.030
WAKSMAN SA	17	0.030
YANCOPOULOS GD	17	0.030
ARNOLD JR	16	0.028
BARCHAS JD	16	0.028
BEROZA M	16	0.028
