Authors	records	% of 3575
ABE T	44	1.231
BANERJEE S	42	1.175
WU J	41	1.147
ZHANG J	41	1.147
HOCKER A	40	1.119
YU Z	39	1.091
KIM H	38	1.063
BAILEY S	36	1.007
CHEN JC	35	0.979
CHEN S	35	0.979
GAN KK	35	0.979
OLSEN J	35	0.979
BROWN D	34	0.951
QI ND	34	0.951
RONG G	34	0.951
RYD A	34	0.951
WANG P	34	0.951
ZHU YS	34	0.951
ABE K	33	0.923
BUGG W	33	0.923
CHENG CH	33	0.923
ESCHRICH I	33	0.923
GASPERO M	33	0.923
KOLOMENSKY YG	33	0.923
KOWALEWSKI R	33	0.923
LU A	33	0.923
MACRI M	33	0.923
MARCHIORI G	33	0.923
MAYER B	33	0.923
MORII M	33	0.923
PIREDDA G	33	0.923
SANDERS DA	33	0.923
ZHAO HW	33	0.923
ABRAMS GS	32	0.895
ADYE T	32	0.895
AHMED S	32	0.895
ALBERT J	32	0.895
ALEKSAN R	32	0.895
ALLISON J	32	0.895
ALTENBURG D	32	0.895
ANGELINI C	32	0.895
ANULLI F	32	0.895
ASTON D	32	0.895
AUBERT B	32	0.895
BACK JJ	32	0.895
BALDINI-FERROLI R	32	0.895
BAND HR	32	0.895
BARATE R	32	0.895
BARLOW NR	32	0.895
BARLOW RJ	32	0.895
BARTOLDUS R	32	0.895
BATIGNANI G	32	0.895
BAUER JM	32	0.895
BELLINI F	32	0.895
BENAYOUN M	32	0.895
BERGER N	32	0.895
BERNARD D	32	0.895
BERRYHILL JW	32	0.895
BEST D	32	0.895
BETTARINI S	32	0.895
BEVAN AJ	32	0.895
BHIMJI W	32	0.895
BIANCHI F	32	0.895
BLANC F	32	0.895
BLAYLOCK G	32	0.895
BLINOV VE	32	0.895
BLOOM P	32	0.895
BONA M	32	0.895
BONDIOLI M	32	0.895
BONNEAUD GR	32	0.895
BORGLAND AW	32	0.895
BOSISIO L	32	0.895
BOUTIGNY D	32	0.895
BOWERMAN DA	32	0.895
BOYARSKI AM	32	0.895
BOYD JT	32	0.895
BOZZI C	32	0.895
BRANDT T	32	0.895
BRAU J	32	0.895
BREON AB	32	0.895
BRIAND H	32	0.895
BROCHARD F	32	0.895
BROSE J	32	0.895
BROWN CM	32	0.895
BROWN DN	32	0.895
BUCCI F	32	0.895
BUCHANAN C	32	0.895
BUCHMUELLER OL	32	0.895
BURCHAT PR	32	0.895
